,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air movement acceptability,Air movement preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1689,Brazil,0.44,1.0,62.0,0.3,56017,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,21.0,0.0,,1.0,more,25.4,77.8,59.06,173.0,69.0,23.0,73.4,Database 2
1690,Brazil,0.44,1.0,61.8,0.3,56018,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,21.0,0.0,,1.0,more,25.2,77.3,59.06,173.0,69.0,23.0,73.4,Database 2
1691,Brazil,0.44,1.0,64.4,0.2,56019,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,22.0,0.0,,1.0,more,25.8,78.5,39.37,181.0,73.0,23.0,73.4,Database 2
1692,Brazil,0.44,1.0,63.9,0.3,56020,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,22.0,0.0,,1.0,more,25.8,78.5,59.06,181.0,73.0,23.0,73.4,Database 2
1693,Brazil,0.44,1.0,62.5,0.3,56021,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,22.0,-1.0,,1.0,more,25.8,78.4,59.06,181.0,73.0,23.0,73.4,Database 2
1694,Brazil,0.44,1.0,62.0,0.3,56022,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,22.0,0.0,,1.0,more,25.4,77.8,59.06,181.0,73.0,23.0,73.4,Database 2
1695,Brazil,0.44,1.0,61.8,0.3,56023,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,22.0,0.0,,1.0,more,25.2,77.3,59.06,181.0,73.0,23.0,73.4,Database 2
1696,Brazil,0.31,1.0,64.4,0.2,56024,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,21.0,2.0,,1.0,more,25.8,78.5,39.37,177.0,76.0,23.0,73.4,Database 2
1697,Brazil,0.31,1.0,63.9,0.2,56025,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,21.0,1.0,,1.0,more,25.8,78.5,39.37,177.0,76.0,23.0,73.4,Database 2
1698,Brazil,0.31,1.0,62.5,0.2,56026,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,21.0,1.0,,1.0,more,25.8,78.4,39.37,177.0,76.0,23.0,73.4,Database 2
1699,Brazil,0.31,1.0,62.0,0.2,56027,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,21.0,1.0,,1.0,more,25.4,77.8,39.37,177.0,76.0,23.0,73.4,Database 2
1700,Brazil,0.9,1.0,64.4,0.7,56028,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,0.0,,1.0,more,25.8,78.5,137.8,162.0,52.0,23.0,73.4,Database 2
1701,Brazil,0.9,1.0,63.9,0.9,56029,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,-1.0,,1.0,more,25.8,78.5,177.17,162.0,52.0,23.0,73.4,Database 2
1702,Brazil,0.9,1.0,62.5,0.9,56030,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,-1.0,,1.0,more,25.8,78.4,177.17,162.0,52.0,23.0,73.4,Database 2
1703,Brazil,0.44,1.0,64.4,0.3,56031,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,1.0,,1.0,more,25.8,78.5,59.06,180.0,65.0,23.0,73.4,Database 2
1704,Brazil,0.44,1.0,63.9,0.3,56032,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,1.0,,1.0,more,25.8,78.5,59.06,180.0,65.0,23.0,73.4,Database 2
1705,Brazil,0.44,1.0,62.5,0.3,56033,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,0.0,,1.0,more,25.8,78.4,59.06,180.0,65.0,23.0,73.4,Database 2
1706,Brazil,0.44,1.0,62.0,0.3,56034,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,0.0,,1.0,more,25.4,77.8,59.06,180.0,65.0,23.0,73.4,Database 2
1707,Brazil,0.44,1.0,61.8,0.3,56035,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,-1.0,,1.0,more,25.2,77.3,59.06,180.0,65.0,23.0,73.4,Database 2
1708,Brazil,0.72,1.0,64.4,0.4,56036,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,1.0,,1.0,more,25.8,78.5,78.74,170.0,65.0,23.0,73.4,Database 2
1709,Brazil,0.72,1.0,63.9,0.3,56037,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,1.0,,1.0,more,25.8,78.5,59.06,170.0,65.0,23.0,73.4,Database 2
1710,Brazil,0.44,1.0,62.5,0.3,56038,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,0.0,,1.0,more,25.8,78.4,59.06,170.0,65.0,23.0,73.4,Database 2
1711,Brazil,0.44,1.0,62.0,0.3,56039,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,0.0,,1.0,more,25.4,77.8,59.06,170.0,65.0,23.0,73.4,Database 2
1712,Brazil,0.44,1.0,61.8,0.3,56040,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,20.0,0.0,,1.0,more,25.2,77.3,59.06,170.0,65.0,23.0,73.4,Database 2
1713,Brazil,0.44,1.0,64.4,0.3,56041,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,1.0,,1.0,more,25.8,78.5,59.06,191.0,80.0,23.0,73.4,Database 2
1714,Brazil,0.44,1.0,63.9,0.3,56042,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,0.0,,1.0,more,25.8,78.5,59.06,191.0,80.0,23.0,73.4,Database 2
1715,Brazil,0.44,1.0,62.5,0.3,56043,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,0.0,,1.0,more,25.8,78.4,59.06,191.0,80.0,23.0,73.4,Database 2
1716,Brazil,0.44,1.0,62.0,0.3,56044,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,0.0,,1.0,more,25.4,77.8,59.06,191.0,80.0,23.0,73.4,Database 2
1717,Brazil,0.44,1.0,61.8,0.3,56045,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Autumn,Cfa,Humid subtropical,Florianopolis,Classroom,Mixed Mode,19.0,-1.0,,1.0,more,25.2,77.3,59.06,191.0,80.0,23.0,73.4,Database 2
