,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
1042,Pakistan,1.86,70.16,32.98,0.96,0.89,69.0,0.19,91268,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,30.3,86.5,30.3,86.5,30.2,86.4,30.2,86.3,30.2,86.4,30.2,86.4,37.85,0.19,37.85,Database 1
1043,Pakistan,1.55,53.54,32.01,0.96,0.77,69.0,0.26,91269,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,30.5,86.9,30.5,86.9,30.4,86.7,30.3,86.5,30.3,86.5,30.3,86.5,51.57,0.26,51.57,Database 1
1044,Pakistan,1.66,59.36,32.69,0.96,0.77,69.0,0.19,91270,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,30.6,87.1,30.6,87.1,30.5,87.0,30.5,86.9,30.5,86.9,30.5,86.9,37.85,0.19,37.85,Database 1
1045,Pakistan,1.9,72.14,31.99,0.96,1.13,69.0,0.71,91271,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,30.3,86.5,30.3,86.5,29.9,85.8,29.4,85.0,29.6,85.3,29.6,85.3,139.9,0.71,139.9,Database 1
1046,Pakistan,1.94,74.03,34.67,0.98,1.88,68.0,0.45,91272,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,29.0,84.2,29.0,84.2,28.8,83.8,28.5,83.4,28.6,83.5,28.6,83.5,88.14,0.45,88.14,Database 1
1047,Pakistan,1.53,52.68,31.53,0.98,1.13,73.0,0.38,91273,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,28.5,83.3,28.5,83.3,28.4,83.1,28.3,82.9,28.3,82.9,28.3,82.9,74.46,0.38,74.46,Database 1
1048,Pakistan,1.39,45.21,30.95,0.98,1.13,73.0,0.38,91274,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,28.1,82.6,28.1,82.6,27.9,82.2,27.6,81.7,27.7,81.9,27.7,81.9,74.46,0.38,74.46,Database 1
1049,Pakistan,1.77,65.36,33.72,0.98,1.88,74.0,0.66,91275,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,27.9,82.2,27.9,82.2,27.8,82.1,27.8,82.0,27.8,82.0,27.8,82.0,130.03,0.66,130.03,Database 1
1050,Pakistan,1.36,43.32,34.68,0.98,1.88,79.0,0.04,91276,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,24.2,75.6,24.2,75.6,24.1,75.4,24.0,75.2,24.0,75.2,24.0,75.2,7.44,0.04,7.44,Database 1
1051,Pakistan,0.91,22.42,30.05,1.06,1.13,79.0,0.03,91277,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,24.7,76.5,24.7,76.5,24.6,76.4,24.6,76.3,24.6,76.3,24.6,76.3,5.95,0.03,5.95,Database 1
1052,Pakistan,1.23,36.75,30.9,1.06,1.01,77.0,0.02,91278,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,26.4,79.5,26.4,79.5,26.4,79.5,26.4,79.5,26.4,79.5,26.4,79.5,3.51,0.02,3.51,Database 1
1053,Pakistan,1.31,40.87,31.21,1.04,1.01,77.0,0.06,91279,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,26.8,80.2,26.8,80.2,26.7,80.1,26.7,80.1,26.7,80.1,26.7,80.1,10.98,0.06,10.98,Database 1
1054,Pakistan,1.45,48.25,32.35,1.04,1.13,74.0,0.02,91280,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,27.1,80.8,27.1,80.8,27.0,80.7,27.0,80.6,27.0,80.6,27.0,80.6,4.65,0.02,4.65,Database 1
1055,Pakistan,1.75,64.27,32.69,0.98,1.01,73.0,0.03,91281,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,28.3,82.9,28.3,82.9,28.6,83.4,28.8,83.9,28.8,83.8,28.8,83.8,5.95,0.03,5.95,Database 1
1056,Pakistan,1.47,49.35,32.11,1.06,0.89,73.0,0.02,91282,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,28.4,83.1,28.4,83.1,28.3,82.9,28.2,82.7,28.2,82.8,28.2,82.8,4.65,0.02,4.65,Database 1
1057,Pakistan,1.86,69.87,33.18,0.98,1.01,73.0,0.02,91283,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,3.51,0.02,3.51,Database 1
1058,Pakistan,1.31,40.8,32.17,1.04,0.77,68.0,0.14,91284,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,29.6,85.3,29.6,85.3,29.4,85.0,29.3,84.7,29.3,84.7,29.3,84.7,26.7,0.14,26.7,Database 1
1059,Pakistan,2.43,91.77,36.1,0.98,1.13,67.0,0.03,91285,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,31.4,88.5,31.4,88.5,31.2,88.2,31.1,88.0,31.1,88.0,31.1,88.0,5.95,0.03,5.95,Database 1
1060,Pakistan,2.15,82.96,33.2,1.04,1.01,69.0,0.38,91286,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,30.6,87.1,30.6,87.1,30.5,86.9,30.4,86.7,30.4,86.7,30.4,86.7,74.46,0.38,74.46,Database 1
1061,Pakistan,2.25,86.73,38.24,1.06,1.88,69.0,0.01,91287,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,30.1,86.2,30.1,86.2,30.0,86.0,29.9,85.8,29.9,85.8,29.9,85.8,1.75,0.01,1.75,Database 1
1062,Pakistan,1.98,75.72,37.25,1.04,1.88,73.0,0.12,91288,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,28.6,83.5,28.6,83.5,28.3,82.9,28.0,82.3,28.0,82.4,28.0,82.4,23.5,0.12,23.5,Database 1
1063,Pakistan,1.33,41.85,30.4,1.06,1.01,73.0,0.38,91289,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,28.1,82.6,28.1,82.6,27.6,81.7,27.2,80.9,27.3,81.1,27.3,81.1,74.46,0.38,74.46,Database 1
1064,Pakistan,0.11,5.26,27.78,0.96,0.77,74.0,0.38,91290,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,27.3,81.1,27.3,81.1,27.2,81.0,27.2,80.9,27.2,81.0,27.2,81.0,74.46,0.38,74.46,Database 1
1065,Pakistan,1.49,50.49,34.96,1.06,1.88,79.0,0.05,91291,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,-1.0,no change,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,9.11,0.05,9.11,Database 1
1066,Pakistan,1.65,59.2,35.37,1.06,1.88,77.0,0.19,91292,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,26.3,79.3,26.3,79.3,26.4,79.4,26.4,79.5,26.4,79.5,26.4,79.5,37.85,0.19,37.85,Database 1
1067,Pakistan,1.01,26.62,30.54,1.04,0.89,74.0,0.09,91293,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,27.1,80.8,27.1,80.8,27.1,80.8,27.1,80.8,27.1,80.8,27.1,80.8,17.82,0.09,17.82,Database 1
1068,Pakistan,1.41,46.29,31.56,1.06,1.01,74.0,0.19,91294,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,27.7,81.9,27.7,81.9,27.7,81.9,27.7,81.9,27.7,81.9,27.7,81.9,37.85,0.19,37.85,Database 1
1069,Pakistan,1.32,41.23,31.57,1.06,0.89,74.0,0.01,91295,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,27.9,82.2,27.9,82.2,27.8,82.0,27.7,81.9,27.7,81.9,27.7,81.9,2.55,0.01,2.55,Database 1
1070,Pakistan,1.79,66.53,33.12,1.06,1.01,73.0,0.01,91296,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,28.5,83.3,28.5,83.3,28.5,83.3,28.5,83.3,28.5,83.3,28.5,83.3,1.75,0.01,1.75,Database 1
1071,Pakistan,1.86,69.9,34.31,1.04,1.13,73.0,0.08,91297,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,28.9,84.0,28.9,84.0,28.8,83.8,28.7,83.6,28.7,83.7,28.7,83.7,15.33,0.08,15.33,Database 1
1072,Pakistan,1.44,47.59,31.89,1.04,0.77,69.0,0.26,91298,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,30.0,86.0,30.0,86.0,30.0,86.0,30.0,86.0,30.0,86.0,30.0,86.0,51.57,0.26,51.57,Database 1
1073,Pakistan,1.79,66.46,33.15,1.04,0.77,69.0,0.21,91299,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,30.8,87.4,30.8,87.4,30.7,87.3,30.7,87.2,30.7,87.3,30.7,87.3,42.12,0.21,42.12,Database 1
1074,Pakistan,2.12,81.9,33.65,1.04,0.89,67.0,0.24,91300,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,31.0,87.8,31.0,87.8,30.9,87.7,30.9,87.6,30.9,87.6,30.9,87.6,46.69,0.24,46.69,Database 1
1075,Pakistan,2.43,91.83,36.25,1.04,1.13,67.0,0.02,91301,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,31.2,88.2,3.51,0.02,3.51,Database 1
1076,Pakistan,2.5,93.43,35.61,1.04,1.01,67.0,0.01,91302,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,31.4,88.5,31.4,88.5,31.2,88.2,31.1,88.0,31.1,88.0,31.1,88.0,2.55,0.01,2.55,Database 1
1077,Pakistan,2.15,82.99,37.77,1.04,1.88,68.0,0.14,91303,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,29.9,85.8,29.9,85.8,29.6,85.2,29.2,84.6,29.3,84.7,29.3,84.7,26.7,0.14,26.7,Database 1
1078,Pakistan,1.48,49.57,31.86,1.04,1.01,73.0,0.17,91304,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,28.2,82.8,28.2,82.8,27.9,82.2,27.5,81.6,27.6,81.7,27.6,81.7,33.86,0.17,33.86,Database 1
1079,Pakistan,0.88,21.39,29.84,0.98,0.89,74.0,0.19,91305,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,27.6,81.7,27.6,81.7,27.3,81.1,26.9,80.5,27.0,80.6,27.0,80.6,37.85,0.19,37.85,Database 1
1080,Pakistan,0.21,5.9,28.46,0.96,0.77,74.0,0.19,91306,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,27.2,81.0,27.2,81.0,27.0,80.6,26.8,80.2,26.8,80.2,26.8,80.2,37.85,0.19,37.85,Database 1
1081,Pakistan,0.42,8.73,28.58,1.06,0.89,77.0,0.12,91307,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,25.4,77.7,25.4,77.7,25.3,77.5,25.2,77.3,25.2,77.4,25.2,77.4,23.5,0.12,23.5,Database 1
1082,Pakistan,0.64,13.6,28.56,0.96,1.01,77.0,0.15,91308,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,25.4,77.7,25.4,77.7,25.2,77.4,25.1,77.1,25.1,77.2,25.1,77.2,30.15,0.15,30.15,Database 1
1083,Pakistan,0.35,7.61,28.86,1.04,0.77,77.0,0.03,91309,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,no change,26.2,79.2,26.2,79.2,26.4,79.5,26.6,79.9,26.6,79.9,26.6,79.9,5.95,0.03,5.95,Database 1
1084,Pakistan,1.61,56.69,32.9,0.96,1.13,73.0,0.08,91310,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,28.0,82.4,28.0,82.4,28.0,82.4,28.0,82.4,28.0,82.4,28.0,82.4,15.33,0.08,15.33,Database 1
1085,Pakistan,2.09,80.49,37.65,1.06,1.88,73.0,0.03,91311,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,28.8,83.8,28.8,83.8,28.7,83.7,28.7,83.7,28.7,83.7,28.7,83.7,5.95,0.03,5.95,Database 1
1086,Pakistan,1.92,73.16,34.16,1.04,1.13,68.0,0.07,91312,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,29.1,84.4,29.1,84.4,29.2,84.6,29.3,84.8,29.3,84.7,29.3,84.7,13.05,0.07,13.05,Database 1
1087,Pakistan,1.97,75.17,33.33,1.04,1.01,68.0,0.19,91313,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,29.9,85.8,29.9,85.8,29.7,85.5,29.6,85.2,29.6,85.3,29.6,85.3,37.85,0.19,37.85,Database 1
1088,Pakistan,2.44,92.12,35.31,1.04,1.01,67.0,0.05,91314,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,31.0,87.8,31.0,87.8,31.1,87.9,31.1,88.0,31.1,88.0,31.1,88.0,9.11,0.05,9.11,Database 1
1089,Pakistan,2.72,97.0,39.64,1.06,1.88,62.0,0.15,91315,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,33.3,91.9,33.3,91.9,33.4,92.1,33.5,92.3,33.5,92.3,33.5,92.3,30.15,0.15,30.15,Database 1
1090,Pakistan,2.56,94.64,36.24,1.06,1.13,67.0,0.04,91316,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,31.5,88.7,31.5,88.7,31.7,89.1,31.9,89.4,31.9,89.4,31.9,89.4,7.44,0.04,7.44,Database 1
1091,Pakistan,2.64,95.9,36.18,1.04,0.77,69.0,0.15,91317,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,32.7,90.9,32.7,90.9,32.7,90.9,32.7,90.9,32.7,90.9,32.7,90.9,30.15,0.15,30.15,Database 1
1092,Pakistan,2.74,97.21,35.96,1.04,0.77,62.0,0.1,91318,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,0.0,cooler,33.1,91.6,33.1,91.6,33.2,91.8,33.3,92.0,33.3,91.9,33.3,91.9,20.54,0.1,20.54,Database 1
1093,Pakistan,2.95,98.89,37.12,0.98,1.13,62.0,0.02,91319,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,33.5,92.3,33.5,92.3,33.6,92.4,33.6,92.5,33.6,92.5,33.6,92.5,4.65,0.02,4.65,Database 1
1094,Pakistan,2.76,97.37,40.05,1.06,1.88,62.0,0.02,91320,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,1.0,cooler,33.6,92.5,33.6,92.5,33.7,92.7,33.8,92.9,33.8,92.8,33.8,92.8,4.65,0.02,4.65,Database 1
1095,Pakistan,3.0,99.12,36.9,1.06,1.01,62.0,0.02,91321,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,33.5,92.3,33.5,92.3,33.6,92.5,33.7,92.7,33.7,92.7,33.7,92.7,3.51,0.02,3.51,Database 1
1096,Pakistan,2.91,98.65,37.17,1.06,1.13,62.0,0.01,91322,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Multan,Naturally Ventilated,35.0,2.0,cooler,33.2,91.8,33.2,91.8,33.4,92.0,33.5,92.3,33.5,92.3,33.5,92.3,2.55,0.01,2.55,Database 1
1097,Pakistan,2.25,86.52,30.73,0.6,0.89,57.9,0.48,91323,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Peshawar,Naturally Ventilated,30.0,0.0,no change,32.5,90.5,32.5,90.5,32.4,90.3,32.3,90.1,32.3,90.1,32.3,90.1,93.72,0.48,93.72,Database 1
1098,Pakistan,2.71,96.88,31.88,0.6,1.01,57.4,0.41,91324,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Peshawar,Naturally Ventilated,30.0,2.0,cooler,33.0,91.4,33.0,91.4,33.1,91.5,33.1,91.6,33.1,91.6,33.1,91.6,80.63,0.41,80.63,Database 1
1099,Pakistan,3.0,99.12,39.3,0.6,1.88,41.1,0.0,91325,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Peshawar,Naturally Ventilated,30.0,2.0,cooler,37.7,99.9,37.7,99.9,38.5,101.3,39.3,102.7,39.3,102.7,39.3,102.7,0.0,0.0,0.0,Database 1
