,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Humidity preference,Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Fan,Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
273,Malaysia,0.41,1.2,74.3,0.6,25490,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,no change,30.1,86.2,30.3,86.5,no change,118.11,157.0,65.0,1.0,0.0,0.0,28.0,82.4,Database 2
274,Malaysia,0.31,1.0,70.0,0.4,25491,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,30.5,86.9,30.6,87.1,no change,78.74,157.0,51.0,1.0,1.0,1.0,28.0,82.4,Database 2
275,Malaysia,0.23,1.0,75.4,0.6,25492,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,29.8,85.6,29.8,85.6,drier,118.11,173.0,75.0,1.0,1.0,0.0,28.0,82.4,Database 2
276,Malaysia,0.14,1.1,75.8,0.3,25493,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,no change,30.1,86.2,30.2,86.4,drier,59.06,152.0,60.0,1.0,1.0,0.0,28.0,82.4,Database 2
277,Malaysia,0.32,1.2,71.7,1.0,25494,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,30.3,86.5,30.7,87.3,no change,196.85,165.0,56.0,1.0,1.0,1.0,28.0,82.4,Database 2
278,Malaysia,0.18,1.1,64.0,0.2,25495,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,31.9,89.4,32.0,89.6,more humid,39.37,165.0,85.0,1.0,1.0,0.0,28.0,82.4,Database 2
279,Malaysia,0.44,1.0,64.9,0.3,25496,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,32.1,89.8,32.2,90.0,more humid,59.06,165.0,68.0,1.0,1.0,0.0,28.0,82.4,Database 2
280,Malaysia,0.33,1.0,69.0,0.3,25497,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.6,88.9,31.8,89.2,drier,59.06,165.0,40.5,1.0,1.0,0.0,28.0,82.4,Database 2
281,Malaysia,0.36,1.0,72.1,0.2,25498,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,56.0,0.0,1.0,no change,30.6,87.1,30.7,87.3,no change,39.37,163.0,72.0,1.0,1.0,0.0,28.0,82.4,Database 2
282,Malaysia,0.33,1.0,74.0,0.8,25499,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,30.3,86.5,30.5,86.9,no change,157.48,157.0,50.0,1.0,1.0,0.0,28.0,82.4,Database 2
283,Malaysia,0.23,1.0,82.2,0.3,25500,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,29.3,84.7,29.4,84.9,no change,59.06,175.0,75.0,1.0,1.0,0.0,28.0,82.4,Database 2
284,Malaysia,0.16,1.1,81.4,0.1,25501,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,no change,28.1,82.6,28.5,83.3,drier,19.69,160.0,50.0,1.0,0.0,1.0,28.0,82.4,Database 2
285,Malaysia,0.31,1.0,67.0,0.2,25502,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,no change,31.9,89.4,32.0,89.6,drier,39.37,165.0,48.0,1.0,1.0,1.0,28.0,82.4,Database 2
286,Malaysia,0.23,1.2,68.3,0.0,25503,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,0.0,no change,33.3,91.9,33.8,92.8,drier,0.0,167.0,55.0,0.0,1.0,1.0,28.0,82.4,Database 2
287,Malaysia,0.4,1.0,66.0,0.0,25504,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,0.0,no change,32.9,91.2,33.9,93.0,drier,0.0,163.0,57.0,0.0,1.0,1.0,28.0,82.4,Database 2
288,Malaysia,0.44,1.3,65.0,0.2,25505,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,no change,33.0,91.4,33.6,92.5,no change,39.37,146.0,40.0,1.0,1.0,1.0,28.0,82.4,Database 2
289,Malaysia,0.21,1.0,62.8,0.3,25506,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,33.0,91.4,33.2,91.8,drier,59.06,155.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
290,Malaysia,0.43,1.0,66.0,0.2,25507,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,32.3,90.1,32.5,90.5,drier,39.37,169.0,65.0,0.0,1.0,1.0,28.0,82.4,Database 2
291,Malaysia,0.23,1.0,64.0,0.2,25508,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,32.6,90.7,33.0,91.4,no change,39.37,152.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
292,Malaysia,0.4,0.9,65.1,0.2,25509,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,2.0,1.0,no change,33.1,91.6,33.3,91.9,no change,39.37,170.0,59.5,1.0,1.0,1.0,28.0,82.4,Database 2
293,Malaysia,0.31,1.0,69.3,0.4,25510,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,0.0,1.0,cooler,32.2,90.0,32.5,90.5,no change,78.74,160.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
294,Malaysia,0.33,1.1,65.6,1.3,25511,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,32.9,91.2,33.0,91.4,no change,255.91,152.0,48.0,1.0,1.0,1.0,28.0,82.4,Database 2
295,Malaysia,0.3,1.0,62.7,0.2,25512,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,1.0,1.0,no change,32.7,90.9,32.9,91.2,more humid,39.37,170.0,45.0,1.0,1.0,0.0,28.0,82.4,Database 2
296,Malaysia,0.23,1.2,67.7,0.0,25513,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,0.0,cooler,31.4,88.5,31.8,89.2,more humid,0.0,157.0,55.0,0.0,0.0,1.0,28.0,82.4,Database 2
297,Malaysia,0.14,1.0,69.0,0.0,25514,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,0.0,cooler,30.4,86.7,30.7,87.3,more humid,0.0,165.0,60.0,0.0,0.0,1.0,28.0,82.4,Database 2
298,Malaysia,0.34,1.0,68.9,0.0,25515,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,31.6,88.9,31.8,89.2,no change,0.0,160.0,84.0,1.0,1.0,1.0,28.0,82.4,Database 2
299,Malaysia,0.14,1.0,62.5,0.0,25516,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,0.0,cooler,33.1,91.6,33.2,91.8,more humid,0.0,172.0,65.0,1.0,1.0,1.0,28.0,82.4,Database 2
300,Malaysia,0.23,1.0,66.5,0.0,25517,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,2.0,1.0,cooler,32.0,89.6,32.3,90.1,more humid,0.0,165.0,60.0,0.0,1.0,1.0,28.0,82.4,Database 2
301,Malaysia,0.4,1.0,68.0,0.2,25518,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,2.0,1.0,no change,31.1,88.0,31.3,88.3,no change,39.37,175.0,69.0,1.0,1.0,1.0,28.0,82.4,Database 2
302,Malaysia,0.19,1.0,70.7,0.2,25519,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,no change,30.2,86.4,30.5,86.9,more humid,39.37,156.0,48.0,1.0,0.0,1.0,28.0,82.4,Database 2
303,Malaysia,0.3,1.2,74.0,0.2,25520,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,0.0,1.0,cooler,29.0,84.2,29.0,84.2,no change,39.37,170.0,73.0,1.0,1.0,1.0,28.0,82.4,Database 2
304,Malaysia,0.17,1.0,76.4,0.1,25521,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,29.1,84.4,29.5,85.1,no change,19.69,165.0,75.0,1.0,1.0,1.0,28.0,82.4,Database 2
305,Malaysia,0.17,1.0,70.7,0.2,25522,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,29.6,85.3,29.8,85.6,no change,39.37,168.0,80.0,1.0,1.0,0.0,28.0,82.4,Database 2
306,Malaysia,0.12,1.1,70.0,0.1,25523,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,29.6,85.3,30.5,86.9,no change,19.69,156.0,58.0,1.0,1.0,0.0,28.0,82.4,Database 2
307,Malaysia,0.19,1.2,69.0,0.2,25524,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,30.9,87.6,31.0,87.8,more humid,39.37,173.0,76.0,1.0,1.0,1.0,28.0,82.4,Database 2
308,Malaysia,0.18,1.0,64.3,0.3,25525,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,no change,32.2,90.0,32.3,90.1,more humid,59.06,152.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
309,Malaysia,0.16,1.1,64.0,0.8,25526,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,32.2,90.0,32.3,90.1,more humid,157.48,152.0,44.0,1.0,1.0,1.0,28.0,82.4,Database 2
310,Malaysia,0.09,0.9,68.0,0.3,25527,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,31.9,89.4,32.1,89.8,more humid,59.06,167.0,65.0,1.0,1.0,1.0,28.0,82.4,Database 2
311,Malaysia,0.18,1.0,68.0,0.1,25528,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.7,89.1,32.0,89.6,more humid,19.69,160.0,45.0,1.0,1.0,1.0,28.0,82.4,Database 2
312,Malaysia,0.18,1.0,67.5,0.1,25529,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,31.8,89.2,32.1,89.8,more humid,19.69,163.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
313,Malaysia,0.11,1.2,68.5,0.8,25530,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,31.5,88.7,31.6,88.9,more humid,157.48,150.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
314,Malaysia,0.35,1.1,67.7,0.6,25531,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.3,88.3,31.8,89.2,more humid,118.11,167.0,66.0,1.0,1.0,1.0,28.0,82.4,Database 2
315,Malaysia,0.2,1.0,69.6,0.6,25532,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,2.0,1.0,cooler,31.6,88.9,31.7,89.1,no change,118.11,170.0,85.0,1.0,1.0,1.0,28.0,82.4,Database 2
316,Malaysia,0.17,1.2,73.1,0.2,25533,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,cooler,30.8,87.4,30.9,87.6,no change,39.37,168.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
317,Malaysia,0.34,1.3,75.8,0.3,25534,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,cooler,30.2,86.4,30.4,86.7,more humid,59.06,150.0,80.0,1.0,1.0,0.0,28.0,82.4,Database 2
318,Malaysia,0.33,1.2,72.0,0.2,25535,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,-1.0,0.0,no change,30.3,86.5,30.4,86.7,no change,39.37,156.0,65.0,1.0,0.0,1.0,28.0,82.4,Database 2
