,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
126,Philippines,-0.2,6.0,24.35,0.57,1.1,60.7,0.04,20848,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.4,75.9,23.8,74.9,7.01,25.9,78.6,Database 2
127,Philippines,0.1,5.0,25.89,0.75,1.1,59.8,0.19,20849,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,24.5,76.1,24.8,76.6,36.6,25.9,78.6,Database 2
128,Philippines,0.3,7.0,26.45,0.67,1.2,58.9,0.09,20850,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,5.0,24.4,75.9,24.2,75.6,18.15,25.9,78.6,Database 2
129,Philippines,0.6,12.0,28.47,0.73,1.4,61.5,0.13,20851,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.5,76.0,24.3,75.8,24.91,25.9,78.6,Database 2
130,Philippines,0.0,5.0,25.5,0.9,1.2,47.8,0.14,20852,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,warmer,1.0,no change,4.0,24.3,75.7,22.9,73.2,27.93,25.9,78.6,Database 2
131,Philippines,0.5,10.0,27.44,0.99,1.2,44.7,0.09,20853,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,24.7,76.4,23.9,75.0,16.73,25.9,78.6,Database 2
132,Philippines,0.5,9.0,27.29,0.59,1.2,70.1,0.18,20854,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,6.0,25.2,77.4,26.0,78.9,34.69,25.9,78.6,Database 2
133,Philippines,0.1,5.0,24.93,0.65,1.1,48.6,0.32,20855,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,25.8,78.4,25.8,78.4,63.18,25.9,78.6,Database 2
134,Philippines,0.8,18.0,28.44,0.7,1.4,42.2,0.03,20856,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,no change,5.0,24.9,76.8,25.9,78.6,5.6,25.9,78.6,Database 2
135,Philippines,-0.6,12.0,22.99,0.49,1.2,64.9,0.12,20857,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,4.0,24.0,75.2,23.0,73.4,23.99,25.9,78.6,Database 2
136,Philippines,0.5,10.0,28.39,1.01,1.2,70.3,0.12,20858,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.3,73.9,23.0,73.3,23.99,25.9,78.6,Database 2
137,Philippines,-0.5,11.0,22.87,0.59,1.3,72.0,0.28,20859,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,23.1,73.6,22.7,72.8,55.49,25.9,78.6,Database 2
138,Philippines,0.1,5.0,24.42,0.59,1.7,48.5,0.32,20860,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,24.4,76.0,23.1,73.6,62.75,25.9,78.6,Database 2
139,Philippines,0.0,5.0,25.44,0.84,1.3,49.7,0.12,20861,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,22.0,71.7,21.4,70.6,22.64,25.9,78.6,Database 2
140,Philippines,-0.4,8.0,23.81,0.73,1.1,49.1,0.1,20862,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,22.2,71.9,22.4,72.2,19.13,25.9,78.6,Database 2
141,Philippines,-0.7,17.0,22.47,0.59,1.2,48.1,0.11,20863,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,,,6.0,22.2,72.0,21.8,71.3,21.1,25.9,78.6,Database 2
142,Philippines,0.5,11.0,27.8,0.73,1.5,56.4,0.09,20864,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,cooler,1.0,,5.0,23.4,74.2,23.4,74.2,17.29,25.9,78.6,Database 2
143,Philippines,-0.2,6.0,24.44,0.59,1.2,55.9,0.09,20865,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,cooler,1.0,more,5.0,23.4,74.1,23.4,74.1,16.79,25.9,78.6,Database 2
144,Philippines,0.4,8.0,26.77,0.65,1.4,56.4,0.09,20866,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,warmer,1.0,less,6.0,23.4,74.2,23.4,74.2,17.29,25.9,78.6,Database 2
145,Philippines,0.6,12.0,28.24,0.84,1.4,56.9,0.09,20867,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,more,5.0,23.5,74.2,23.5,74.2,18.21,25.9,78.6,Database 2
146,Philippines,0.2,6.0,26.58,0.84,1.2,59.1,0.14,20868,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,23.8,74.8,23.2,73.7,27.37,25.9,78.6,Database 2
147,Philippines,-0.5,11.0,23.4,0.59,1.1,58.7,0.14,20869,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,5.0,23.7,74.6,23.0,73.3,27.37,25.9,78.6,Database 2
148,Philippines,0.0,5.0,25.44,0.73,1.2,58.7,0.14,20870,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,warmer,1.0,no change,5.0,23.7,74.6,23.0,73.3,27.37,25.9,78.6,Database 2
149,Philippines,0.0,5.0,25.58,0.65,1.3,59.1,0.14,20871,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,cooler,1.0,no change,6.0,23.8,74.8,23.2,73.7,27.37,25.9,78.6,Database 2
150,Philippines,-0.1,5.0,25.31,0.67,1.2,71.5,0.19,20872,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,2.0,0.0,cooler,,,3.0,23.6,74.5,23.7,74.6,37.59,25.9,78.6,Database 2
151,Philippines,0.6,12.0,27.98,0.65,1.6,53.1,0.1,20873,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,warmer,1.0,no change,5.0,24.0,75.1,23.8,74.9,19.69,25.9,78.6,Database 2
152,Philippines,0.1,5.0,25.78,0.67,1.2,48.7,0.13,20874,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,0.0,cooler,0.0,more,4.0,24.1,75.3,23.9,75.0,25.47,25.9,78.6,Database 2
153,Philippines,0.3,7.0,26.68,0.65,1.3,57.1,0.1,20875,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,0.0,cooler,1.0,more,3.0,24.0,75.2,23.9,75.1,19.25,25.9,78.6,Database 2
154,Philippines,-0.6,13.0,22.31,0.59,1.2,48.6,0.29,20876,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,no change,5.0,25.3,77.5,23.6,74.6,56.47,25.9,78.6,Database 2
155,Philippines,0.1,5.0,25.35,0.67,1.6,38.7,0.1,20877,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,1.0,no change,1.0,no change,6.0,23.1,73.5,21.4,70.5,20.61,25.9,78.6,Database 2
156,Philippines,-0.1,5.0,24.83,0.59,1.1,63.6,0.07,20878,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,no change,5.0,23.7,74.6,24.1,75.3,14.33,25.9,78.6,Database 2
157,Philippines,0.8,18.0,28.83,0.73,1.4,59.5,0.08,20879,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,0.0,cooler,1.0,no change,6.0,25.3,77.5,24.9,76.8,15.81,25.9,78.6,Database 2
158,Philippines,0.1,5.0,25.54,0.67,1.0,59.6,0.1,20880,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-1.0,1.0,no change,1.0,less,4.0,25.2,77.4,24.9,76.8,19.69,25.9,78.6,Database 2
159,Philippines,-0.8,19.0,22.31,0.51,1.1,39.1,0.2,20881,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,1.0,0.0,cooler,1.0,more,5.0,25.3,77.6,23.9,75.1,39.49,25.9,78.6,Database 2
160,Philippines,-0.1,5.0,24.73,0.42,1.2,43.3,0.13,20882,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,0.0,1.0,no change,1.0,more,4.0,25.0,77.0,25.2,77.4,24.98,25.9,78.6,Database 2
161,Philippines,0.9,22.0,29.3,1.01,1.2,41.3,0.05,20883,"Andamon, Mary Myla. ""Thermal comfort and building energy consumption in the Philippine context."" PLEA 2006-The 23rd Conference on Passive and Low Energy Architecture. 2006.",Myla Mary Andamon,2003.0,Summer,Aw,Tropical wet savanna,Makati,Office,Air Conditioned,-2.0,0.0,no change,1.0,no change,5.0,25.6,78.1,25.4,77.7,10.4,25.9,78.6,Database 2
