,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
107,Iran,1.18,1.9,62.8,0.01,8388,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,58.0,0.0,warmer,19.7,67.4,1.97,5.0,41.0,Database 2
108,Iran,1.7,2.4,63.3,0.04,8389,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,16.0,0.0,no change,20.2,68.4,7.87,5.0,41.0,Database 2
109,Iran,1.67,1.9,63.3,0.04,8390,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,13.0,0.0,warmer,20.2,68.4,7.87,5.0,41.0,Database 2
110,Iran,1.11,2.4,63.3,0.09,8391,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,11.0,0.0,warmer,20.2,68.4,17.72,5.0,41.0,Database 2
111,Iran,1.08,0.8,63.3,0.08,8392,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,10.0,0.0,warmer,20.2,68.4,15.75,5.0,41.0,Database 2
112,Iran,1.73,1.0,65.8,0.02,8393,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,39.0,0.0,warmer,20.7,69.2,3.94,5.0,41.0,Database 2
113,Iran,1.18,1.0,65.8,0.02,8394,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,36.0,1.0,warmer,20.7,69.2,3.94,5.0,41.0,Database 2
114,Iran,1.18,1.2,65.8,0.02,8395,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,15.0,0.0,warmer,20.7,69.2,3.94,5.0,41.0,Database 2
115,Iran,1.48,2.0,65.8,0.02,8396,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,27.0,0.0,warmer,20.7,69.2,3.94,5.0,41.0,Database 2
116,Iran,1.51,1.2,65.8,0.02,8397,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,32.0,0.0,warmer,20.7,69.2,3.94,5.0,41.0,Database 2
117,Iran,1.15,1.2,67.2,0.05,8398,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,62.0,1.0,warmer,21.0,69.8,9.84,5.0,41.0,Database 2
118,Iran,0.9,1.2,67.2,0.05,8399,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,32.0,0.0,warmer,21.0,69.8,9.84,5.0,41.0,Database 2
119,Iran,1.67,0.8,67.2,0.08,8400,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,28.0,0.0,warmer,21.0,69.8,15.75,5.0,41.0,Database 2
120,Iran,1.75,1.0,67.2,0.05,8401,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,23.0,0.0,warmer,21.0,69.8,9.84,5.0,41.0,Database 2
121,Iran,1.18,1.2,68.2,0.02,8402,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,42.0,0.0,warmer,20.3,68.6,3.94,5.0,41.0,Database 2
122,Iran,1.78,2.4,68.2,0.02,8403,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,29.0,0.0,warmer,20.3,68.6,3.94,5.0,41.0,Database 2
123,Iran,1.78,2.0,68.2,0.06,8404,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,12.0,-1.0,warmer,20.3,68.6,11.81,5.0,41.0,Database 2
124,Iran,1.67,1.9,69.4,0.08,8405,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,25.0,0.0,warmer,20.9,69.6,15.75,5.0,41.0,Database 2
125,Iran,1.75,1.6,69.4,0.04,8406,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,17.0,0.0,warmer,20.9,69.6,7.87,5.0,41.0,Database 2
126,Iran,1.44,1.2,69.4,0.03,8407,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,14.0,0.0,warmer,20.9,69.6,5.91,5.0,41.0,Database 2
127,Iran,1.15,1.6,68.0,0.0,8408,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,29.0,1.0,no change,21.0,69.8,0.0,5.0,41.0,Database 2
128,Iran,1.18,1.2,68.0,0.02,8409,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,22.0,0.0,warmer,21.0,69.8,3.94,5.0,41.0,Database 2
129,Iran,1.41,1.0,68.0,0.06,8410,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,24.0,0.0,warmer,21.0,69.8,11.81,5.0,41.0,Database 2
130,Iran,1.7,1.0,64.4,0.05,8411,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,81.0,0.0,warmer,19.5,67.1,9.84,5.0,41.0,Database 2
131,Iran,1.15,0.8,64.4,0.0,8412,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,68.0,-1.0,warmer,19.5,67.1,0.0,5.0,41.0,Database 2
132,Iran,1.18,0.8,64.4,0.02,8413,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,73.0,0.0,warmer,19.5,67.1,3.94,5.0,41.0,Database 2
133,Iran,1.67,1.2,66.5,0.01,8414,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,65.0,-1.0,warmer,18.7,65.6,1.97,5.0,41.0,Database 2
134,Iran,1.48,2.4,66.5,0.01,8415,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,60.0,0.0,warmer,18.7,65.6,1.97,5.0,41.0,Database 2
135,Iran,1.48,1.2,66.5,0.05,8416,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,41.0,0.0,warmer,18.7,65.6,9.84,5.0,41.0,Database 2
136,Iran,1.51,1.6,66.5,0.01,8417,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,31.0,0.0,warmer,18.7,65.6,1.97,5.0,41.0,Database 2
137,Iran,1.7,1.2,66.5,0.01,8418,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,36.0,0.0,warmer,18.7,65.6,1.97,5.0,41.0,Database 2
138,Iran,1.15,2.0,65.0,0.03,8419,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,67.0,0.0,warmer,19.1,66.4,5.91,5.0,41.0,Database 2
139,Iran,1.75,1.0,65.0,0.05,8420,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,56.0,0.0,warmer,19.1,66.4,9.84,5.0,41.0,Database 2
140,Iran,1.78,1.0,65.0,0.03,8421,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,52.0,-1.0,warmer,19.1,66.4,5.91,5.0,41.0,Database 2
141,Iran,1.18,1.2,66.3,0.02,8422,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,17.0,0.0,warmer,21.1,70.0,3.94,5.0,41.0,Database 2
142,Iran,1.15,1.2,66.3,0.03,8423,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,15.0,1.0,no change,21.1,70.0,5.91,5.0,41.0,Database 2
143,Iran,1.41,0.8,66.3,0.03,8424,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,14.0,0.0,no change,21.1,70.0,5.91,5.0,41.0,Database 2
144,Iran,1.41,1.9,66.3,0.03,8425,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,27.0,0.0,no change,21.1,70.0,5.91,5.0,41.0,Database 2
145,Iran,1.41,0.8,66.3,0.05,8426,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,31.0,0.0,no change,21.1,70.0,9.84,5.0,41.0,Database 2
146,Iran,1.18,1.9,61.9,0.06,8427,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,45.0,0.0,no change,21.2,70.2,11.81,5.0,41.0,Database 2
147,Iran,1.5,1.0,61.9,0.05,8428,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,40.0,0.0,no change,21.2,70.2,9.84,5.0,41.0,Database 2
148,Iran,0.9,1.6,61.9,0.05,8429,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,21.0,0.0,warmer,21.2,70.2,9.84,5.0,41.0,Database 2
149,Iran,0.9,2.0,61.9,0.03,8430,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,17.0,0.0,warmer,21.2,70.2,5.91,5.0,41.0,Database 2
150,Iran,1.08,1.0,61.9,0.07,8431,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,38.0,1.0,no change,21.2,70.2,13.78,5.0,41.0,Database 2
151,Iran,1.18,1.2,64.7,0.01,8432,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,65.0,0.0,warmer,20.9,69.6,1.97,5.0,41.0,Database 2
152,Iran,1.15,1.2,64.7,0.01,8433,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,27.0,0.0,warmer,20.9,69.6,1.97,5.0,41.0,Database 2
153,Iran,1.08,1.2,64.7,0.02,8434,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,21.0,0.0,warmer,20.9,69.6,3.94,5.0,41.0,Database 2
154,Iran,0.9,0.8,65.0,0.03,8435,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,69.0,1.0,no change,23.0,73.3,5.91,5.0,41.0,Database 2
155,Iran,0.9,0.8,65.0,0.03,8436,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,67.0,0.0,cooler,23.0,73.3,5.91,5.0,41.0,Database 2
156,Iran,0.9,1.2,65.0,0.04,8437,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,48.0,0.0,no change,23.0,73.3,7.87,5.0,41.0,Database 2
157,Iran,0.93,1.6,65.0,0.05,8438,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,36.0,1.0,no change,23.0,73.3,9.84,5.0,41.0,Database 2
158,Iran,1.51,1.9,65.0,0.02,8439,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,24.0,1.0,cooler,23.0,73.3,3.94,5.0,41.0,Database 2
159,Iran,1.18,0.8,56.5,0.05,8440,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,67.0,0.0,no change,21.7,71.0,9.84,5.0,41.0,Database 2
160,Iran,1.48,2.4,56.5,0.05,8441,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,49.0,0.0,warmer,21.7,71.0,9.84,5.0,41.0,Database 2
161,Iran,1.41,1.0,56.5,0.03,8442,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,54.0,0.0,warmer,21.7,71.0,5.91,5.0,41.0,Database 2
162,Iran,1.18,1.9,45.0,0.07,8443,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,48.0,0.0,no change,22.1,71.8,13.78,5.0,41.0,Database 2
163,Iran,1.15,2.0,45.0,0.07,8444,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,52.0,1.0,no change,22.1,71.8,13.78,5.0,41.0,Database 2
164,Iran,1.08,1.6,45.0,0.09,8445,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,37.0,0.0,no change,22.1,71.8,17.72,5.0,41.0,Database 2
165,Iran,1.11,1.0,45.0,0.1,8446,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,34.0,0.0,no change,22.1,71.8,19.69,5.0,41.0,Database 2
166,Iran,1.18,2.4,58.1,0.03,8447,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,48.0,0.0,no change,20.2,68.4,5.91,5.0,41.0,Database 2
167,Iran,1.15,1.0,58.1,0.03,8448,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,20.0,0.0,no change,20.2,68.4,5.91,5.0,41.0,Database 2
168,Iran,1.48,1.6,58.1,0.02,8449,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,39.0,0.0,warmer,20.2,68.4,3.94,5.0,41.0,Database 2
169,Iran,1.44,1.2,58.1,0.02,8450,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,18.0,0.0,warmer,20.2,68.4,3.94,5.0,41.0,Database 2
170,Iran,1.7,0.8,60.7,0.01,8451,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,51.0,-1.0,no change,20.0,67.9,1.97,5.0,41.0,Database 2
171,Iran,1.67,2.4,60.7,0.01,8452,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,17.0,0.0,warmer,20.0,67.9,1.97,5.0,41.0,Database 2
172,Iran,1.73,2.0,60.7,0.03,8453,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,19.0,0.0,warmer,20.0,67.9,5.91,5.0,41.0,Database 2
173,Iran,1.11,1.6,60.7,0.01,8454,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,45.0,0.0,warmer,20.0,67.9,1.97,5.0,41.0,Database 2
174,Iran,1.97,1.9,62.0,0.05,8455,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,52.0,0.0,warmer,20.2,68.4,9.84,5.0,41.0,Database 2
175,Iran,2.0,1.2,62.0,0.02,8456,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,43.0,0.0,warmer,20.2,68.4,3.94,5.0,41.0,Database 2
176,Iran,1.48,1.0,62.0,0.02,8457,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,45.0,0.0,warmer,20.2,68.4,3.94,5.0,41.0,Database 2
177,Iran,1.51,1.6,62.0,0.01,8458,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,41.0,0.0,warmer,20.2,68.4,1.97,5.0,41.0,Database 2
178,Iran,1.97,2.4,62.1,0.02,8459,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,47.0,0.0,warmer,19.6,67.2,3.94,5.0,41.0,Database 2
179,Iran,1.7,1.9,62.1,0.03,8460,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,16.0,0.0,warmer,19.6,67.2,5.91,5.0,41.0,Database 2
180,Iran,1.75,0.8,62.1,0.03,8461,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,37.0,-1.0,warmer,19.6,67.2,5.91,5.0,41.0,Database 2
181,Iran,1.67,2.0,56.7,0.04,8462,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,38.0,0.0,warmer,19.4,66.9,7.87,5.0,41.0,Database 2
182,Iran,1.78,1.6,56.7,0.05,8463,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,31.0,-1.0,warmer,19.4,66.9,9.84,5.0,41.0,Database 2
183,Iran,1.67,0.8,56.7,0.03,8464,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,12.0,0.0,warmer,19.4,66.9,5.91,5.0,41.0,Database 2
184,Iran,1.67,1.2,48.1,0.04,8465,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,17.0,-1.0,warmer,19.4,66.9,7.87,5.0,41.0,Database 2
185,Iran,1.73,1.6,48.1,0.05,8466,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,48.0,0.0,warmer,19.4,66.9,9.84,5.0,41.0,Database 2
186,Iran,1.41,2.4,48.1,0.05,8467,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,39.0,0.0,warmer,19.4,66.9,9.84,5.0,41.0,Database 2
187,Iran,1.44,1.9,48.1,0.05,8468,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,16.0,0.0,warmer,19.4,66.9,9.84,5.0,41.0,Database 2
188,Iran,1.7,2.0,47.4,0.06,8469,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,49.0,-1.0,warmer,18.3,65.0,11.81,5.0,41.0,Database 2
189,Iran,1.73,0.8,47.4,0.06,8470,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,57.0,0.0,warmer,18.3,65.0,11.81,5.0,41.0,Database 2
190,Iran,1.97,1.2,47.4,0.07,8471,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,35.0,-1.0,warmer,18.3,65.0,13.78,5.0,41.0,Database 2
191,Iran,1.75,0.8,47.4,0.07,8472,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,25.0,0.0,warmer,18.3,65.0,13.78,5.0,41.0,Database 2
192,Iran,1.15,1.9,55.4,0.04,8473,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,69.0,0.0,warmer,20.6,69.1,7.87,5.0,41.0,Database 2
193,Iran,1.18,1.0,55.4,0.04,8474,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,14.0,0.0,warmer,20.6,69.1,7.87,5.0,41.0,Database 2
194,Iran,1.44,1.6,55.4,0.05,8475,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,60.0,0.0,warmer,20.6,69.1,9.84,5.0,41.0,Database 2
195,Iran,1.78,2.4,55.4,0.04,8476,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,12.0,0.0,no change,20.6,69.1,7.87,5.0,41.0,Database 2
196,Iran,0.9,2.0,58.0,0.02,8477,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,67.0,0.0,no change,21.0,69.8,3.94,5.0,41.0,Database 2
197,Iran,1.75,1.9,58.0,0.02,8478,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,59.0,0.0,no change,21.0,69.8,3.94,5.0,41.0,Database 2
198,Iran,1.75,1.2,58.0,0.04,8479,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,47.0,0.0,no change,21.0,69.8,7.87,5.0,41.0,Database 2
199,Iran,1.15,0.8,59.7,0.04,8480,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,41.0,-1.0,warmer,19.6,67.3,7.87,5.0,41.0,Database 2
200,Iran,1.44,1.0,59.7,0.05,8481,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,30.0,-1.0,warmer,19.6,67.3,9.84,5.0,41.0,Database 2
201,Iran,1.18,1.6,59.7,0.05,8482,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,69.0,0.0,warmer,19.6,67.3,9.84,5.0,41.0,Database 2
202,Iran,0.9,1.2,59.7,0.04,8483,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,11.0,0.0,warmer,19.6,67.3,7.87,5.0,41.0,Database 2
203,Iran,1.51,1.9,59.7,0.04,8484,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,10.0,0.0,warmer,19.6,67.3,7.87,5.0,41.0,Database 2
204,Iran,1.75,1.0,59.7,0.04,8485,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,50.0,0.0,warmer,19.6,67.3,7.87,5.0,41.0,Database 2
205,Iran,1.7,2.0,62.0,0.06,8486,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,69.0,0.0,warmer,20.3,68.5,11.81,5.0,41.0,Database 2
206,Iran,1.41,1.6,62.0,0.05,8487,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,63.0,0.0,no change,20.3,68.5,9.84,5.0,41.0,Database 2
207,Iran,1.44,1.9,62.0,0.04,8488,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,11.0,0.0,warmer,20.3,68.5,7.87,5.0,41.0,Database 2
208,Iran,1.51,1.2,62.0,0.01,8489,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,14.0,0.0,warmer,20.3,68.5,1.97,5.0,41.0,Database 2
209,Iran,1.15,2.4,62.0,0.03,8490,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,38.0,0.0,no change,21.6,70.9,5.91,5.0,41.0,Database 2
210,Iran,1.08,1.2,62.0,0.03,8491,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,28.0,0.0,no change,21.6,70.9,5.91,5.0,41.0,Database 2
211,Iran,1.11,2.0,62.0,0.05,8492,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,10.0,0.0,no change,21.6,70.9,9.84,5.0,41.0,Database 2
212,Iran,1.67,0.8,50.1,0.02,8493,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,45.0,0.0,warmer,20.8,69.5,3.94,5.0,41.0,Database 2
213,Iran,1.08,1.2,50.1,0.02,8494,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,40.0,0.0,warmer,20.8,69.5,3.94,5.0,41.0,Database 2
214,Iran,1.51,1.9,50.1,0.02,8495,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,20.0,0.0,no change,20.8,69.5,3.94,5.0,41.0,Database 2
215,Iran,1.51,2.0,50.1,0.04,8496,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,17.0,0.0,warmer,20.8,69.5,7.87,5.0,41.0,Database 2
216,Iran,0.9,2.4,36.4,0.05,8497,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,55.0,1.0,no change,22.5,72.5,9.84,5.0,41.0,Database 2
217,Iran,1.08,1.9,36.4,0.07,8498,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,44.0,0.0,cooler,22.5,72.5,13.78,5.0,41.0,Database 2
218,Iran,1.18,1.6,36.4,0.08,8499,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,24.0,0.0,no change,22.5,72.5,15.75,5.0,41.0,Database 2
219,Iran,1.15,2.0,36.4,0.08,8500,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,22.0,0.0,no change,22.5,72.5,15.75,5.0,41.0,Database 2
220,Iran,0.9,1.2,36.4,0.05,8501,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,21.0,0.0,no change,22.5,72.5,9.84,5.0,41.0,Database 2
221,Iran,1.67,2.4,55.4,0.02,8502,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,27.0,-2.0,warmer,16.3,61.3,3.94,5.0,41.0,Database 2
222,Iran,1.75,2.0,55.4,0.03,8503,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,25.0,-1.0,warmer,16.3,61.3,5.91,5.0,41.0,Database 2
223,Iran,1.7,1.9,55.4,0.03,8504,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,23.0,-1.0,warmer,16.3,61.3,5.91,5.0,41.0,Database 2
224,Iran,2.0,1.6,56.5,0.04,8505,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,60.0,-1.0,warmer,15.4,59.8,7.87,5.0,41.0,Database 2
225,Iran,1.97,1.2,56.5,0.03,8506,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,40.0,-1.0,warmer,15.4,59.8,5.91,5.0,41.0,Database 2
226,Iran,2.0,1.6,56.5,0.05,8507,Shahin Heidari,1999.0,Winter,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,16.0,-1.0,warmer,15.4,59.8,9.84,5.0,41.0,Database 2
