,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Database
245,Indonesia,0.63,1.0,66.0,83609,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
246,Indonesia,0.63,1.0,66.0,83610,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
247,Indonesia,0.63,1.0,66.0,83611,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,-2.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
248,Indonesia,0.63,1.0,66.0,83612,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
249,Indonesia,0.53,1.0,66.0,83613,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
250,Indonesia,0.63,1.0,66.0,83614,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,20.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
251,Indonesia,0.63,1.0,66.0,83615,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,-1.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
252,Indonesia,0.53,1.0,66.0,83616,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
253,Indonesia,0.53,1.0,64.0,83617,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
254,Indonesia,0.63,1.0,64.0,83618,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,-1.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
255,Indonesia,0.63,1.0,64.0,83619,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,-2.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
256,Indonesia,0.53,1.0,64.0,83620,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
257,Indonesia,0.63,1.0,64.0,83621,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
258,Indonesia,,1.0,64.0,83622,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
259,Indonesia,0.63,1.0,64.0,83623,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,-1.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
260,Indonesia,0.53,1.0,64.0,83624,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
261,Indonesia,,1.0,64.0,83625,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
262,Indonesia,0.53,1.0,64.0,83626,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
263,Indonesia,0.53,1.0,64.0,83627,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
264,Indonesia,0.53,1.0,64.0,83628,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
265,Indonesia,0.63,1.0,64.0,83629,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
266,Indonesia,0.63,1.0,64.0,83630,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
267,Indonesia,0.63,1.0,64.0,83631,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
268,Indonesia,0.53,1.0,64.0,83632,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
269,Indonesia,0.63,1.0,64.0,83633,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
270,Indonesia,0.53,1.0,64.0,83634,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
271,Indonesia,0.53,1.0,64.0,83635,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
272,Indonesia,0.53,1.0,64.0,83636,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
273,Indonesia,,1.0,64.0,83637,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
274,Indonesia,0.53,1.0,64.0,83638,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
275,Indonesia,0.53,1.0,64.0,83639,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
276,Indonesia,0.53,1.0,64.0,83640,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
277,Indonesia,0.53,1.0,64.0,83641,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
278,Indonesia,0.53,1.0,66.0,83642,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
279,Indonesia,0.63,1.0,66.0,83643,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
280,Indonesia,0.53,1.0,66.0,83644,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
281,Indonesia,0.53,1.0,66.0,83645,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
282,Indonesia,0.63,1.0,66.0,83646,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
283,Indonesia,0.53,1.0,66.0,83647,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
284,Indonesia,0.53,1.0,66.0,83648,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
285,Indonesia,0.53,1.0,66.0,83649,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
286,Indonesia,0.53,1.0,66.0,83650,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
287,Indonesia,0.63,1.0,66.0,83651,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
288,Indonesia,0.63,1.0,66.0,83652,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
289,Indonesia,0.63,1.0,66.0,83653,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,2.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
290,Indonesia,0.53,1.0,66.0,83654,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,0.0,25.0,77.0,25.0,77.0,25.7,78.3,Database 1
291,Indonesia,0.53,1.0,65.0,83655,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,26.0,78.8,26.0,78.8,26.6,79.9,Database 1
292,Indonesia,0.53,1.0,65.0,83656,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,39.0,-1.0,26.0,78.8,26.0,78.8,26.6,79.9,Database 1
293,Indonesia,0.53,1.0,65.0,83657,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,45.0,0.0,26.0,78.8,26.0,78.8,26.6,79.9,Database 1
294,Indonesia,0.63,1.0,65.0,83658,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,26.0,78.8,26.0,78.8,26.6,79.9,Database 1
295,Indonesia,0.63,1.0,65.0,83659,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,26.0,78.8,26.0,78.8,26.6,79.9,Database 1
296,Indonesia,0.53,1.0,65.0,83660,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,0.0,26.0,78.8,26.0,78.8,26.6,79.9,Database 1
297,Indonesia,0.53,1.0,69.0,83661,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
298,Indonesia,0.63,1.0,69.0,83662,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
299,Indonesia,0.63,1.0,69.0,83663,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
300,Indonesia,0.53,1.0,69.0,83664,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
301,Indonesia,0.63,1.0,69.0,83665,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
302,Indonesia,0.63,1.0,69.0,83666,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
303,Indonesia,0.53,1.0,69.0,83667,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,38.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
304,Indonesia,0.53,1.0,69.0,83668,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,45.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
305,Indonesia,0.63,1.0,69.0,83669,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,1.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
306,Indonesia,0.53,1.0,69.0,83670,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,43.0,0.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
307,Indonesia,0.63,1.0,61.0,83671,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,2.0,28.0,82.4,28.0,82.4,27.7,81.9,Database 1
308,Indonesia,0.53,1.0,61.0,83672,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,27.7,81.9,Database 1
309,Indonesia,0.63,1.0,61.0,83673,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,2.0,28.0,82.4,28.0,82.4,27.7,81.9,Database 1
310,Indonesia,0.53,1.0,68.0,83674,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,47.0,0.0,27.0,80.6,27.0,80.6,27.6,81.7,Database 1
311,Indonesia,0.53,1.0,68.0,83675,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,42.0,0.0,27.0,80.6,27.0,80.6,27.6,81.7,Database 1
312,Indonesia,0.53,1.0,67.0,83676,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,28.0,82.4,28.0,82.4,27.2,81.0,Database 1
313,Indonesia,0.53,1.0,67.0,83677,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,-1.0,28.0,82.4,28.0,82.4,27.2,81.0,Database 1
314,Indonesia,0.53,1.0,67.0,83678,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,48.0,-1.0,28.0,82.4,28.0,82.4,27.2,81.0,Database 1
315,Indonesia,0.53,1.2,64.0,83679,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,38.0,0.0,28.0,82.4,28.0,82.4,27.3,81.1,Database 1
316,Indonesia,,1.2,64.0,83680,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,27.3,81.1,Database 1
317,Indonesia,0.53,1.0,64.0,83681,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,-2.0,27.0,80.6,27.0,80.6,27.3,81.1,Database 1
318,Indonesia,,1.0,64.0,83682,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,27.0,80.6,27.0,80.6,27.3,81.1,Database 1
319,Indonesia,0.53,1.0,68.0,83683,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,28.0,82.4,28.0,82.4,27.6,81.7,Database 1
320,Indonesia,0.63,1.0,68.0,83684,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,28.0,82.4,28.0,82.4,27.6,81.7,Database 1
321,Indonesia,0.53,1.0,63.0,83685,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,-1.0,29.0,84.2,29.0,84.2,28.2,82.8,Database 1
322,Indonesia,,1.0,63.0,83686,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,29.0,84.2,29.0,84.2,28.2,82.8,Database 1
323,Indonesia,0.53,1.0,63.0,83687,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,44.0,0.0,29.0,84.2,29.0,84.2,28.2,82.8,Database 1
324,Indonesia,0.53,1.0,63.0,83688,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,29.0,84.2,29.0,84.2,28.2,82.8,Database 1
325,Indonesia,0.53,1.0,63.0,83689,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,29.0,84.2,29.0,84.2,28.2,82.8,Database 1
326,Indonesia,0.53,1.0,62.0,83690,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,30.0,86.0,30.0,86.0,30.1,86.2,Database 1
327,Indonesia,0.63,1.0,62.0,83691,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,1.0,30.0,86.0,30.0,86.0,30.1,86.2,Database 1
328,Indonesia,0.53,1.0,62.0,83692,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,30.0,86.0,30.0,86.0,30.1,86.2,Database 1
329,Indonesia,0.53,1.0,62.0,83693,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,0.0,30.0,86.0,30.0,86.0,30.1,86.2,Database 1
