,Country,Clo,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Database
1630,Canada,0.62,26.8,89128,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1631,Canada,1.14,22.2,89129,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,23.0,73.4,23.0,73.4,Database 1
1632,Canada,0.82,24.1,89130,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,2.0,no change,23.0,73.4,23.0,73.4,Database 1
1633,Canada,0.7,25.5,89131,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,23.0,73.4,23.0,73.4,Database 1
1634,Canada,0.91,25.5,89132,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.0,73.4,23.0,73.4,Database 1
1635,Canada,0.66,25.5,89133,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,1.0,no change,23.0,73.4,23.0,73.4,Database 1
1636,Canada,0.41,21.3,89134,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,23.6,74.5,23.6,74.5,Database 1
1637,Canada,1.06,21.3,89135,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
1638,Canada,0.8,21.3,89136,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
1639,Canada,0.93,32.4,89137,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,,21.6,70.9,21.6,70.9,Database 1
1640,Canada,1.0,28.4,89138,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,warmer,22.0,71.6,22.0,71.6,Database 1
1641,Canada,0.62,25.7,89139,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1642,Canada,0.64,25.6,89140,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
1643,Canada,0.72,25.6,89141,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,1.0,no change,22.7,72.9,22.7,72.9,Database 1
1644,Canada,0.61,25.6,89142,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,1.0,no change,22.7,72.9,22.7,72.9,Database 1
1645,Canada,1.06,22.4,89143,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1646,Canada,0.62,23.2,89144,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.0,73.4,23.0,73.4,Database 1
1647,Canada,0.5,23.2,89145,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.0,73.4,23.0,73.4,Database 1
1648,Canada,0.42,21.3,89146,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1649,Canada,0.64,23.0,89147,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.4,74.1,23.4,74.1,Database 1
1650,Canada,1.06,23.0,89148,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,warmer,23.4,74.1,23.4,74.1,Database 1
1651,Canada,0.41,20.6,89149,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
1652,Canada,1.29,20.6,89150,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
1653,Canada,0.62,20.6,89151,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,1.0,no change,23.6,74.5,23.6,74.5,Database 1
1654,Canada,0.58,22.4,89152,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,warmer,23.8,74.8,23.8,74.8,Database 1
1655,Canada,0.42,21.3,89153,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,warmer,23.8,74.8,23.8,74.8,Database 1
1656,Canada,0.96,21.5,89154,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,1.0,no change,23.8,74.8,23.8,74.8,Database 1
1657,Canada,0.66,21.5,89155,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1658,Canada,0.72,21.5,89156,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1659,Canada,0.41,19.1,89157,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.2,73.8,23.2,73.8,Database 1
1660,Canada,0.58,19.1,89158,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,-1.0,no change,23.2,73.8,23.2,73.8,Database 1
1661,Canada,0.62,19.1,89159,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,0.0,no change,23.2,73.8,23.2,73.8,Database 1
1662,Canada,0.83,26.8,89160,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,24.1,75.4,24.1,75.4,Database 1
1663,Canada,0.4,20.5,89161,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.8,74.8,23.8,74.8,Database 1
1664,Canada,0.93,33.5,89162,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,1.0,cooler,22.3,72.1,22.3,72.1,Database 1
1665,Canada,0.74,33.5,89163,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,1.0,no change,22.3,72.1,22.3,72.1,Database 1
1666,Canada,0.62,26.8,89164,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,2.0,cooler,24.5,76.1,24.5,76.1,Database 1
1667,Canada,0.59,24.6,89165,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.0,73.4,23.0,73.4,Database 1
1668,Canada,0.64,25.1,89166,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
1669,Canada,1.0,25.1,89167,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,1.0,cooler,22.7,72.9,22.7,72.9,Database 1
1670,Canada,0.62,22.7,89168,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.4,74.1,23.4,74.1,Database 1
1671,Canada,0.5,22.7,89169,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.4,74.1,23.4,74.1,Database 1
1672,Canada,0.45,20.5,89170,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,1.0,no change,23.8,74.8,23.8,74.8,Database 1
1673,Canada,1.0,22.7,89171,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,2.0,cooler,23.4,74.1,23.4,74.1,Database 1
1674,Canada,0.7,21.5,89172,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,2.0,cooler,24.5,76.1,24.5,76.1,Database 1
1675,Canada,0.54,21.5,89173,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,2.0,cooler,24.5,76.1,24.5,76.1,Database 1
1676,Canada,0.62,21.5,89174,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,1.0,cooler,24.5,76.1,24.5,76.1,Database 1
1677,Canada,0.41,19.1,89175,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.2,73.8,23.2,73.8,Database 1
1678,Canada,0.93,32.0,89176,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
1679,Canada,0.72,24.6,89177,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,warmer,23.0,73.4,23.0,73.4,Database 1
1680,Canada,0.61,24.6,89178,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.0,73.4,23.0,73.4,Database 1
1681,Canada,0.72,23.9,89179,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,22.3,72.1,22.3,72.1,Database 1
1682,Canada,0.91,23.9,89180,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.3,72.1,22.3,72.1,Database 1
1683,Canada,0.66,23.9,89181,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,warmer,22.3,72.1,22.3,72.1,Database 1
1684,Canada,0.98,21.4,89182,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,-1.0,no change,23.2,73.8,23.2,73.8,Database 1
1685,Canada,0.62,21.4,89183,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.2,73.8,23.2,73.8,Database 1
1686,Canada,1.14,21.4,89184,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.2,73.8,23.2,73.8,Database 1
1687,Canada,0.51,31.4,89185,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,21.6,70.9,21.6,70.9,Database 1
1688,Canada,0.64,31.4,89186,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,no change,21.6,70.9,21.6,70.9,Database 1
1689,Canada,0.96,31.4,89187,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,21.6,70.9,21.6,70.9,Database 1
1690,Canada,0.62,24.1,89188,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,no change,22.0,71.6,22.0,71.6,Database 1
1691,Canada,0.8,23.6,89189,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
1692,Canada,0.67,23.6,89190,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1994.0,Autumn,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
