,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal preference,Thermal comfort,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
75,Japan,0.37,,49.0,9173,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,28.4,83.0,26.4,79.5,Database 2
76,Japan,0.37,,51.1,9174,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,27.2,81.0,26.4,79.5,Database 2
77,Japan,0.55,,49.0,9175,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.4,83.0,26.4,79.5,Database 2
78,Japan,0.55,,48.4,9176,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-0.0,,,28.4,83.2,26.4,79.5,Database 2
79,Japan,0.55,,51.1,9177,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.2,81.0,26.4,79.5,Database 2
80,Japan,0.53,,58.7,9178,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,27.0,80.7,26.4,79.5,Database 2
81,Japan,0.53,,57.6,9179,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,27.0,80.6,26.4,79.5,Database 2
82,Japan,0.53,,55.6,9180,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,27.0,80.5,26.4,79.5,Database 2
83,Japan,0.53,,55.8,9181,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.0,80.5,26.4,79.5,Database 2
84,Japan,0.53,,55.6,9182,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.0,80.5,26.4,79.5,Database 2
85,Japan,0.53,,55.8,9183,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.3,83.0,26.4,79.5,Database 2
86,Japan,0.53,,53.9,9184,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.7,81.8,26.4,79.5,Database 2
87,Japan,0.53,,54.4,9185,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.0,82.3,26.4,79.5,Database 2
88,Japan,0.7,,54.4,9186,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.0,82.3,26.4,79.5,Database 2
89,Japan,0.69,,55.8,9187,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,28.3,83.0,26.4,79.5,Database 2
90,Japan,0.69,,51.6,9188,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.3,82.9,26.4,79.5,Database 2
91,Japan,0.69,,53.9,9189,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.7,81.8,26.4,79.5,Database 2
92,Japan,0.47,,56.0,9190,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,27.6,81.8,26.4,79.5,Database 2
93,Japan,0.47,,51.0,9191,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,28.4,83.1,26.4,79.5,Database 2
94,Japan,0.47,,54.3,9192,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.7,81.8,26.4,79.5,Database 2
95,Japan,0.49,,56.0,9193,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.1,82.6,26.4,79.5,Database 2
96,Japan,0.49,,53.0,9194,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.3,81.1,26.4,79.5,Database 2
97,Japan,0.49,,51.0,9195,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,,,,28.4,83.1,26.4,79.5,Database 2
98,Japan,0.5,,54.1,9196,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,28.2,82.7,26.4,79.5,Database 2
99,Japan,0.5,,51.9,9197,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,,,,28.4,83.2,26.4,79.5,Database 2
100,Japan,0.5,,54.0,9198,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,,,,27.3,81.1,26.4,79.5,Database 2
101,Japan,0.5,,54.0,9199,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,27.3,81.1,26.4,79.5,Database 2
102,Japan,0.5,,51.9,9200,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.4,83.2,26.4,79.5,Database 2
103,Japan,0.5,,54.1,9201,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.2,82.7,26.4,79.5,Database 2
104,Japan,0.53,,56.7,9202,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.3,82.9,26.4,79.5,Database 2
105,Japan,0.53,,54.4,9203,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.2,82.7,26.4,79.5,Database 2
106,Japan,0.53,,53.6,9204,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,27.9,82.2,26.4,79.5,Database 2
107,Japan,0.43,,56.7,9205,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,26.7,80.1,26.4,79.5,Database 2
108,Japan,0.43,,58.4,9206,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,27.7,81.9,26.4,79.5,Database 2
109,Japan,0.43,,57.9,9207,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,27.1,80.7,26.4,79.5,Database 2
110,Japan,0.53,,53.7,9208,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,29.1,84.3,26.4,79.5,Database 2
111,Japan,0.53,,55.5,9209,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.4,81.3,26.4,79.5,Database 2
112,Japan,0.53,,55.0,9210,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.9,82.2,26.4,79.5,Database 2
113,Japan,0.5,,51.5,9211,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,28.4,83.2,26.4,79.5,Database 2
114,Japan,0.5,,53.7,9212,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,29.1,84.3,26.4,79.5,Database 2
115,Japan,0.5,,54.0,9213,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,28.5,83.2,26.4,79.5,Database 2
116,Japan,0.38,,54.0,9214,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,28.5,83.2,26.4,79.5,Database 2
117,Japan,0.38,,53.7,9215,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,29.1,84.3,26.4,79.5,Database 2
118,Japan,0.38,,51.5,9216,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-0.0,,,28.4,83.2,26.4,79.5,Database 2
119,Japan,0.53,,56.2,9217,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-1.0,,,28.4,83.1,26.4,79.5,Database 2
120,Japan,0.53,,53.5,9218,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.3,81.2,26.4,79.5,Database 2
121,Japan,0.53,,53.5,9219,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-0.0,,,28.3,82.9,26.4,79.5,Database 2
122,Japan,0.49,,51.3,9220,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.6,83.4,26.4,79.5,Database 2
123,Japan,0.49,,56.2,9221,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.4,83.1,26.4,79.5,Database 2
124,Japan,0.49,,54.7,9222,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.9,82.3,26.4,79.5,Database 2
125,Japan,0.53,,50.2,9223,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.9,84.1,26.4,79.5,Database 2
126,Japan,0.53,,52.9,9224,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.6,81.7,26.4,79.5,Database 2
127,Japan,0.53,,53.0,9225,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,28.9,84.1,26.4,79.5,Database 2
128,Japan,0.59,,50.4,9226,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,29.1,84.5,26.4,79.5,Database 2
129,Japan,0.59,,52.8,9227,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.5,83.2,26.4,79.5,Database 2
130,Japan,0.59,,52.9,9228,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,27.6,81.7,26.4,79.5,Database 2
131,Japan,0.5,,50.2,9229,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.9,84.1,26.4,79.5,Database 2
132,Japan,0.5,,53.4,9230,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,27.9,82.2,26.4,79.5,Database 2
133,Japan,0.5,,53.4,9231,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.5,83.3,26.4,79.5,Database 2
134,Japan,0.32,,51.8,9232,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,2.0,,,28.8,83.8,26.4,79.5,Database 2
135,Japan,0.32,,49.8,9233,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,29.5,85.0,26.4,79.5,Database 2
136,Japan,0.32,,52.4,9234,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.9,84.0,26.4,79.5,Database 2
137,Japan,0.49,,52.4,9235,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.9,84.0,26.4,79.5,Database 2
138,Japan,0.49,,51.8,9236,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,0.0,,,28.8,83.8,26.4,79.5,Database 2
139,Japan,0.49,,52.2,9237,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,-2.0,,,29.6,85.2,26.4,79.5,Database 2
140,Japan,0.52,,51.8,9238,"Tanabe, S. Iwahashi, Y. Tsushima, S. Nishihara, N. Thermal comfort and productivity in offices under mandatory electricity savings after the Great East Japan earthquake, Architectural Science Review 56(1) (2013), 4ÛÒ13.",Shin-ichi Tanabe,2006.0,Summer,Cfa,Humid subtropical,Tokyo,Office,Air Conditioned,1.0,,,28.8,83.8,26.4,79.5,Database 2
