,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal comfort,activity_10,activity_30,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Blind (curtain),Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
436,Tunisia,0.2,6.0,25.91,0.85,1.0,43.0,0.27,27461,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,26.0,78.8,26.0,78.8,26.0,78.7,25.9,78.6,53.91,0.27,53.95,0.0,0.0,27.0,80.6,Database 2
437,Tunisia,-0.8,18.0,23.24,0.59,1.0,45.0,0.28,27462,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,24.2,75.6,24.2,75.6,24.4,75.9,24.7,76.5,56.05,0.28,56.09,0.0,0.0,27.0,80.6,Database 2
438,Tunisia,-1.1,29.0,22.45,0.42,1.0,44.4,0.25,27463,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,25.2,77.4,25.2,77.4,25.2,77.4,25.2,77.4,49.42,0.25,49.46,0.0,1.0,27.0,80.6,Database 2
439,Tunisia,-0.8,17.0,22.89,0.37,1.1,43.0,0.35,27464,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.2,25.7,78.3,25.7,78.3,25.9,78.6,26.2,79.2,68.72,0.35,68.77,0.0,0.0,27.0,80.6,Database 2
440,Tunisia,-0.5,9.0,24.08,0.59,1.0,45.0,0.24,27465,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,25.1,77.2,25.1,77.2,25.2,77.4,25.4,77.7,48.04,0.24,48.08,0.0,1.0,27.0,80.6,Database 2
441,Tunisia,-0.3,7.0,23.55,0.4,1.3,44.0,0.26,27466,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,24.7,76.5,24.7,76.5,24.8,76.7,25.0,77.0,50.37,0.26,50.4,,1.0,27.0,80.6,Database 2
442,Tunisia,-0.1,5.0,24.83,0.65,1.1,45.0,0.24,27467,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,25.1,77.2,25.1,77.2,25.3,77.5,25.5,77.9,47.3,0.24,47.33,0.0,0.0,27.0,80.6,Database 2
443,Tunisia,-1.9,71.0,20.84,0.22,1.0,46.0,0.29,27468,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,25.4,77.7,25.4,77.7,25.4,77.8,25.5,77.9,58.05,0.29,58.09,0.0,1.0,27.0,80.6,Database 2
444,Tunisia,-1.0,27.0,22.71,0.42,1.0,42.5,0.27,27469,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,25.0,77.0,25.0,77.0,25.2,77.3,25.4,77.7,52.4,0.27,52.44,0.0,1.0,27.0,80.6,Database 2
445,Tunisia,0.1,5.0,25.41,0.85,1.0,47.5,0.61,27470,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,25.5,77.9,25.5,77.9,25.7,78.3,26.1,79.0,119.5,0.61,119.59,1.0,0.0,27.0,80.6,Database 2
446,Tunisia,0.4,8.0,26.5,0.85,1.2,54.0,0.32,27471,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,24.8,76.6,24.8,76.6,24.9,76.8,25.0,77.0,62.31,0.32,62.36,0.0,0.0,27.0,80.6,Database 2
447,Tunisia,0.9,23.0,27.27,0.65,1.2,43.0,0.73,27472,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,2.0,1.2,1.2,25.7,78.3,25.7,78.3,26.5,79.7,28.3,82.9,143.04,0.73,143.15,0.0,0.0,27.0,80.6,Database 2
448,Tunisia,3.0,99.0,29.49,0.3,1.0,31.0,0.39,27473,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,,1.0,1.0,34.8,94.6,34.8,94.6,34.8,94.7,34.9,94.8,77.25,0.39,77.3,1.0,0.0,27.0,80.6,Database 2
449,Tunisia,0.2,6.0,25.0,0.3,1.1,54.0,0.26,27474,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.2,27.7,81.9,27.7,81.9,27.9,82.2,28.1,82.6,50.76,0.26,50.8,1.0,0.0,27.0,80.6,Database 2
450,Tunisia,3.0,99.0,28.98,0.2,1.0,30.0,0.36,27475,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,34.9,94.8,34.9,94.8,34.9,94.8,34.9,94.8,69.96,0.36,70.01,0.0,0.0,27.0,80.6,Database 2
451,Tunisia,1.4,48.0,27.15,0.45,1.2,30.0,0.46,27476,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,,1.2,1.2,30.8,87.4,30.8,87.4,30.8,87.5,30.9,87.6,89.94,0.46,90.01,1.0,0.0,27.0,80.6,Database 2
452,Tunisia,0.4,9.0,25.05,0.2,1.0,31.0,0.33,27477,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,29.9,85.8,29.9,85.8,30.0,86.0,30.1,86.2,64.64,0.33,64.69,0.0,1.0,27.0,80.6,Database 2
453,Tunisia,3.0,99.0,29.22,0.2,1.1,29.0,0.41,27478,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.2,35.5,95.9,35.5,95.9,35.5,96.0,35.6,96.1,80.61,0.41,80.67,1.0,0.0,27.0,80.6,Database 2
454,Tunisia,3.0,99.0,29.87,0.29,1.0,28.0,0.37,27479,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,35.3,95.5,35.3,95.5,35.4,95.7,35.5,95.9,72.81,0.37,72.86,1.0,0.0,27.0,80.6,Database 2
455,Tunisia,0.3,7.0,24.86,0.29,1.0,30.5,0.44,27480,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,29.1,84.4,29.1,84.4,29.3,84.7,29.6,85.3,85.65,0.44,85.72,0.0,0.0,27.0,80.6,Database 2
456,Tunisia,2.5,93.0,27.05,0.35,1.2,32.0,1.46,27481,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.2,1.2,33.3,91.9,33.3,91.9,33.3,92.0,33.5,92.3,287.43,1.46,287.65,0.0,0.0,27.0,80.6,Database 2
457,Tunisia,0.9,20.0,25.89,0.3,1.2,31.0,0.31,27482,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.2,1.2,29.3,84.7,29.3,84.7,29.5,85.0,29.7,85.5,61.96,0.31,62.01,1.0,0.0,27.0,80.6,Database 2
458,Tunisia,0.8,19.0,26.65,0.59,1.0,30.0,0.35,27483,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,29.0,84.2,29.0,84.2,29.1,84.4,29.3,84.7,69.63,0.35,69.68,0.0,0.0,27.0,80.6,Database 2
459,Tunisia,0.0,5.0,23.82,0.2,1.1,55.0,0.4,27484,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,5.0,1.2,1.0,28.3,82.9,28.3,82.9,28.3,83.0,28.4,83.1,79.4,0.4,79.46,0.0,0.0,27.0,80.6,Database 2
460,Tunisia,0.1,5.0,24.81,0.27,1.1,57.0,0.26,27485,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.2,27.8,82.0,27.8,82.0,27.9,82.3,28.1,82.6,51.09,0.26,51.13,0.0,1.0,27.0,80.6,Database 2
461,Tunisia,1.9,70.0,28.51,0.59,1.2,30.5,0.55,27486,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.2,1.2,31.9,89.4,31.9,89.4,31.9,89.4,31.8,89.2,108.68,0.55,108.76,0.0,1.0,27.0,80.6,Database 2
462,Tunisia,1.9,74.0,28.36,0.29,1.0,39.0,0.25,27487,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,32.1,89.8,32.1,89.8,32.1,89.9,32.2,90.0,49.07,0.25,49.1,0.0,0.0,27.0,80.6,Database 2
463,Tunisia,2.2,84.0,29.74,0.65,1.1,37.0,0.42,27488,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.2,32.0,89.6,32.0,89.6,32.1,89.8,32.3,90.1,82.34,0.42,82.4,1.0,0.0,27.0,80.6,Database 2
464,Tunisia,1.1,32.0,28.91,0.65,1.2,50.0,0.22,27489,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,1.0,5.0,1.2,1.2,27.8,82.0,27.8,82.0,28.1,82.5,28.4,83.1,43.05,0.22,43.08,0.0,0.0,27.0,80.6,Database 2
465,Tunisia,2.0,76.0,28.61,0.29,1.2,38.0,0.27,27490,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,5.0,1.2,1.2,32.2,90.0,32.2,90.0,32.2,90.0,32.2,90.0,53.68,0.27,53.72,0.0,0.0,27.0,80.6,Database 2
466,Tunisia,0.4,8.0,25.22,0.59,1.0,53.0,0.83,27491,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,2.0,1.0,1.0,28.2,82.8,28.2,82.8,28.2,82.8,28.3,82.9,164.02,0.83,164.14,1.0,0.0,27.0,80.6,Database 2
467,Tunisia,2.2,86.0,32.07,0.85,1.2,36.0,0.29,27492,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.2,1.2,31.8,89.2,31.8,89.2,32.0,89.6,32.3,90.1,56.48,0.29,56.52,0.0,0.0,27.0,80.6,Database 2
468,Tunisia,3.0,99.0,31.54,0.59,1.0,32.0,0.28,27493,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,34.4,93.9,34.4,93.9,34.5,94.1,34.6,94.3,54.33,0.28,54.37,0.0,0.0,27.0,80.6,Database 2
469,Tunisia,2.0,77.0,30.2,0.85,1.0,31.5,0.35,27494,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,31.2,88.2,31.2,88.2,31.4,88.5,31.7,89.1,68.06,0.35,68.11,0.0,0.0,27.0,80.6,Database 2
470,Tunisia,2.2,86.0,31.02,0.85,1.0,36.0,0.31,27495,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,31.9,89.4,31.9,89.4,32.0,89.6,32.2,90.0,60.65,0.31,60.7,0.0,0.0,27.0,80.6,Database 2
471,Tunisia,1.3,39.0,29.57,0.94,1.0,52.5,0.26,27496,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,28.2,82.8,28.2,82.8,28.3,83.0,28.5,83.3,50.32,0.26,50.36,0.0,0.0,27.0,80.6,Database 2
472,Tunisia,-0.4,8.0,24.06,0.2,1.0,54.0,0.25,27497,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,27.6,81.7,27.6,81.7,27.8,82.0,28.0,82.4,49.62,0.25,49.66,0.0,0.0,27.0,80.6,Database 2
473,Tunisia,1.6,54.0,27.79,0.45,1.0,47.0,0.4,27498,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,31.4,88.5,31.4,88.5,31.3,88.3,31.1,88.0,78.03,0.4,78.09,0.0,1.0,27.0,80.6,Database 2
474,Tunisia,2.0,79.0,29.08,0.59,1.0,38.0,0.42,27499,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,32.1,89.8,32.1,89.8,32.1,89.8,32.1,89.8,83.5,0.42,83.57,0.0,0.0,27.0,80.6,Database 2
475,Tunisia,1.8,67.0,29.11,0.65,1.2,30.5,0.4,27500,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Air Conditioned,2.0,2.0,1.2,1.2,31.4,88.5,31.4,88.5,31.4,88.5,31.4,88.5,79.65,0.4,79.71,0.0,1.0,27.0,80.6,Database 2
476,Tunisia,1.4,48.0,27.04,0.34,1.0,33.0,0.35,27501,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,31.2,88.2,31.2,88.2,31.3,88.3,31.4,88.5,68.52,0.35,68.57,0.0,1.0,27.0,80.6,Database 2
477,Tunisia,1.6,58.0,28.16,0.29,1.1,47.0,0.25,27502,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.2,30.6,87.1,30.6,87.1,30.9,87.6,31.3,88.3,48.44,0.25,48.48,0.0,0.0,27.0,80.6,Database 2
478,Tunisia,1.3,38.0,27.62,0.4,1.1,46.0,0.26,27503,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.2,29.6,85.3,29.6,85.3,29.9,85.8,30.2,86.4,51.25,0.26,51.29,0.0,1.0,27.0,80.6,Database 2
479,Tunisia,2.5,94.0,28.15,0.29,1.0,32.5,0.45,27504,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,33.2,91.8,33.2,91.8,33.3,92.0,33.5,92.3,88.05,0.45,88.12,0.0,1.0,27.0,80.6,Database 2
480,Tunisia,1.7,64.0,30.56,0.85,1.1,46.0,0.26,27505,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.2,29.7,85.5,29.7,85.5,30.0,85.9,30.3,86.5,51.39,0.26,51.43,0.0,0.0,27.0,80.6,Database 2
481,Tunisia,3.0,99.0,31.53,0.59,1.0,31.5,0.45,27506,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,2.0,1.0,1.0,35.0,95.0,35.0,95.0,35.2,95.3,35.5,95.9,89.55,0.45,89.62,1.0,0.0,27.0,80.6,Database 2
482,Tunisia,1.7,61.0,29.34,0.85,1.0,31.0,0.4,27507,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,30.1,86.2,30.1,86.2,30.4,86.7,30.8,87.4,78.15,0.4,78.21,0.0,0.0,27.0,80.6,Database 2
483,Tunisia,1.7,63.0,29.22,0.65,1.0,49.0,0.37,27508,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Office,Naturally Ventilated,2.0,5.0,1.0,1.0,30.5,86.9,30.5,86.9,30.6,87.1,30.8,87.4,73.25,0.37,73.31,0.0,0.0,27.0,80.6,Database 2
484,Tunisia,1.9,73.0,27.77,0.27,1.0,33.0,0.28,27509,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,1.0,2.0,1.0,1.0,32.6,90.7,32.6,90.7,32.5,90.5,32.4,90.3,55.48,0.28,55.52,0.0,0.0,27.0,80.6,Database 2
485,Tunisia,1.0,26.0,25.59,0.48,1.0,40.0,1.79,27510,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.0,30.4,86.7,30.4,86.7,30.5,86.8,30.7,87.3,351.66,1.79,351.93,1.0,0.0,27.0,80.6,Database 2
486,Tunisia,1.4,46.0,26.88,0.2,1.0,37.0,0.26,27511,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,31.6,88.9,31.6,88.9,31.6,88.8,31.5,88.7,50.76,0.26,50.79,1.0,0.0,27.0,80.6,Database 2
487,Tunisia,1.4,48.0,27.12,0.27,1.0,38.0,0.28,27512,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,31.6,88.9,31.6,88.9,31.5,88.7,31.4,88.5,54.36,0.28,54.4,1.0,1.0,27.0,80.6,Database 2
488,Tunisia,1.5,50.0,28.06,0.3,1.6,39.0,0.28,27513,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,1.0,2.0,1.6,1.6,29.8,85.6,29.8,85.6,29.9,85.9,30.1,86.2,55.75,0.28,55.79,0.0,1.0,27.0,80.6,Database 2
489,Tunisia,0.5,10.0,25.52,0.2,1.0,46.5,0.3,27514,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,28.8,83.8,28.8,83.8,29.2,84.5,29.7,85.5,58.34,0.3,58.39,1.0,0.0,27.0,80.6,Database 2
490,Tunisia,2.2,86.0,29.95,0.39,1.2,35.0,0.24,27515,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,,1.2,1.2,32.1,89.8,32.1,89.8,32.4,90.3,32.7,90.9,47.08,0.24,47.12,1.0,0.0,27.0,80.6,Database 2
491,Tunisia,1.6,56.0,27.57,0.3,1.0,36.0,0.26,27516,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,1.0,1.0,31.8,89.2,31.8,89.2,31.7,89.1,31.6,88.9,50.27,0.26,50.31,1.0,0.0,27.0,80.6,Database 2
492,Tunisia,,,,0.33,,33.0,0.3,27517,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gafsa,Multifamily housing,Naturally Ventilated,2.0,2.0,0.0,1.0,33.5,92.3,33.5,92.3,33.6,92.5,33.7,92.7,59.98,0.3,60.03,0.0,,27.0,80.6,Database 2
