,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Blind (curtain),Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
913,Germany,0.4,1.2,41.8,0.05,78110,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,23.8,74.8,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
914,Germany,0.68,1.2,50.0,0.15,78111,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-2.0,warmer,23.7,74.7,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
915,Germany,0.34,1.2,49.0,0.05,78112,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,,24.1,75.5,9.84,1.0,1.0,1.0,18.0,64.4,Database 2
916,Germany,0.34,1.2,42.8,0.05,78113,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,warmer,24.9,76.9,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
917,Germany,0.31,1.2,42.2,0.05,78114,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-2.0,warmer,25.9,78.6,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
918,Germany,0.68,1.2,48.7,0.15,78115,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,23.8,74.8,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
919,Germany,0.68,1.2,47.0,0.15,78116,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,,24.2,75.5,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
920,Germany,0.68,1.2,47.0,0.15,78117,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,no change,24.1,75.3,29.53,1.0,1.0,0.0,21.0,69.8,Database 2
921,Germany,0.68,1.2,47.0,0.15,78118,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,cooler,24.9,76.8,29.53,1.0,1.0,0.0,24.0,75.2,Database 2
922,Germany,0.37,1.2,49.4,0.2,78119,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,warmer,28.8,83.8,39.37,1.0,1.0,1.0,18.0,64.4,Database 2
923,Germany,0.42,1.2,48.1,0.05,78120,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,23.5,74.4,9.84,1.0,1.0,0.0,18.0,64.4,Database 2
924,Germany,0.55,1.2,41.5,0.05,78121,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,cooler,23.8,74.9,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
925,Germany,0.42,1.2,42.5,0.05,78122,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,2.0,cooler,24.5,76.2,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
926,Germany,0.42,1.2,49.5,0.01,78123,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,cooler,24.9,76.9,1.97,1.0,1.0,1.0,18.0,64.4,Database 2
927,Germany,0.53,1.2,48.2,0.05,78124,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,30.0,86.0,9.84,1.0,1.0,0.0,18.0,64.4,Database 2
928,Germany,0.81,1.2,41.3,0.05,78125,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,27.9,82.1,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
929,Germany,0.37,1.2,42.4,0.05,78126,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,cooler,23.8,74.8,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
930,Germany,0.48,1.2,46.7,0.05,78127,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,no change,25.1,77.1,9.84,1.0,1.0,0.0,18.0,64.4,Database 2
931,Germany,0.45,1.2,45.0,0.05,78128,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,25.4,77.7,9.84,1.0,1.0,1.0,18.0,64.4,Database 2
932,Germany,0.37,1.2,38.0,0.05,78129,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,26.7,80.0,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
933,Germany,0.37,1.2,39.8,0.05,78130,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,cooler,27.3,81.1,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
934,Germany,0.48,1.2,52.5,0.01,78131,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,24.6,76.3,1.97,1.0,1.0,0.0,18.0,64.4,Database 2
935,Germany,0.52,1.2,49.3,0.05,78132,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,no change,23.4,74.2,9.84,1.0,1.0,0.0,18.0,64.4,Database 2
936,Germany,0.44,1.2,44.4,0.05,78133,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,2.0,cooler,23.8,74.8,9.84,1.0,1.0,1.0,21.0,69.8,Database 2
937,Germany,0.53,1.2,52.5,0.01,78134,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-2.0,warmer,25.6,78.0,1.97,1.0,1.0,1.0,18.0,64.4,Database 2
938,Germany,0.64,1.2,43.4,0.05,78135,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-2.0,warmer,25.3,77.6,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
939,Germany,0.29,1.2,41.1,0.05,78136,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,0.0,no change,25.4,77.7,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
940,Germany,0.48,1.2,53.0,0.15,78137,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,warmer,24.4,75.9,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
941,Germany,0.48,1.2,50.1,0.05,78138,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,warmer,22.8,73.0,9.84,1.0,1.0,0.0,18.0,64.4,Database 2
942,Germany,0.75,1.2,43.2,0.05,78139,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,warmer,23.7,74.6,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
943,Germany,0.4,1.2,41.1,0.05,78140,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,2.0,no change,24.4,75.9,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
944,Germany,0.68,1.2,48.0,0.15,78141,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,cooler,25.9,78.6,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
945,Germany,0.74,1.2,47.6,0.05,78142,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-2.0,warmer,24.9,76.8,9.84,1.0,1.0,1.0,18.0,64.4,Database 2
946,Germany,0.53,1.2,48.4,0.15,78143,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,no change,25.7,78.2,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
947,Germany,0.4,1.2,40.0,0.05,78144,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,2.0,cooler,25.9,78.5,9.84,1.0,1.0,0.0,21.0,69.8,Database 2
948,Germany,0.29,1.2,40.4,0.05,78145,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,1.0,no change,25.7,78.3,9.84,1.0,1.0,0.0,24.0,75.2,Database 2
949,Germany,0.68,1.2,47.7,0.15,78146,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Mixed Mode,-1.0,no change,23.7,74.6,29.53,1.0,1.0,0.0,18.0,64.4,Database 2
950,Germany,0.68,1.2,47.0,0.15,78147,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,1.0,no change,29.1,84.3,29.53,1.0,1.0,0.0,24.0,75.2,Database 2
951,Germany,0.29,1.2,47.0,0.2,78148,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,0.0,cooler,23.8,74.8,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
952,Germany,0.68,1.2,47.0,0.15,78149,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,-1.0,warmer,24.3,75.7,29.53,1.0,1.0,0.0,24.0,75.2,Database 2
953,Germany,0.4,1.2,46.4,0.2,78150,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,1.0,cooler,28.8,83.8,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
954,Germany,0.42,1.2,49.3,0.2,78151,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,23.8,74.8,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
955,Germany,0.48,1.2,49.9,0.2,78152,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,0.0,cooler,26.4,79.5,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
956,Germany,0.42,1.2,49.1,0.2,78153,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,27.8,82.0,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
957,Germany,0.5,1.2,47.1,0.2,78154,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,29.0,84.3,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
958,Germany,0.44,1.2,47.0,0.2,78155,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,29.7,85.4,39.37,1.0,1.0,1.0,24.0,75.2,Database 2
959,Germany,0.44,1.2,46.4,0.3,78156,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,24.5,76.2,59.06,1.0,1.0,1.0,24.0,75.2,Database 2
960,Germany,0.4,1.2,48.1,0.15,78157,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,27.9,82.2,29.53,1.0,1.0,0.0,24.0,75.2,Database 2
961,Germany,0.42,1.2,49.2,0.15,78158,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,1.0,cooler,27.7,81.9,29.53,1.0,1.0,0.0,24.0,75.2,Database 2
962,Germany,0.4,1.2,48.9,0.15,78159,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,27.4,81.3,29.53,1.0,1.0,0.0,24.0,75.2,Database 2
963,Germany,0.47,1.2,42.9,0.3,78160,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,1.0,cooler,28.1,82.5,59.06,1.0,1.0,1.0,24.0,75.2,Database 2
964,Germany,0.55,1.2,43.0,0.3,78161,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,1.0,cooler,27.9,82.2,59.06,1.0,1.0,1.0,24.0,75.2,Database 2
965,Germany,0.42,1.2,52.5,0.3,78162,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,23.7,74.6,59.06,1.0,1.0,1.0,24.0,75.2,Database 2
966,Germany,0.42,1.2,50.9,0.05,78163,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,23.8,74.9,9.84,1.0,1.0,,24.0,75.2,Database 2
967,Germany,0.34,1.2,52.6,0.3,78164,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,2.0,cooler,25.7,78.3,59.06,1.0,1.0,1.0,24.0,75.2,Database 2
968,Germany,0.42,1.2,50.6,0.01,78165,"Hawighorst, M., Schweiker, M. and Wagner, A., 2016. Thermo-specific self-efficacy (specSE) in relation to perceived comfort and control. Building and Environment, 102, pp.193-206.",Marcel Schweiker,2012.0,Summer,Cfb,Temperate oceanic,Stuttgart,Office,Naturally Ventilated,0.0,no change,24.0,75.2,1.97,1.0,1.0,1.0,24.0,75.2,Database 2
