,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
816,Sweden,-0.1,5.0,24.81,0.72,1.2,34.7,0.07,53556,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,23.3,73.9,23.2,73.7,no change,0.0,13.78,12.0,53.7,Database 2
817,Sweden,-0.2,6.0,24.28,0.65,1.2,35.1,0.02,53557,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,23.4,74.1,23.3,73.9,no change,0.0,3.94,12.0,53.7,Database 2
818,Sweden,0.2,6.0,25.92,0.59,1.6,37.7,0.05,53558,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,more,22.7,72.8,23.2,73.8,23.0,73.5,no change,0.0,9.84,12.0,53.7,Database 2
819,Sweden,-0.1,5.0,24.72,0.64,1.3,49.3,0.03,53637,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.5,72.4,22.6,72.7,22.5,72.6,more humid,1.0,5.91,16.2,61.2,Database 2
820,Sweden,0.2,5.0,25.71,0.57,1.6,49.1,0.03,53638,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,22.4,72.3,22.7,72.9,22.6,72.7,more humid,1.0,5.91,16.2,61.2,Database 2
821,Sweden,0.8,18.0,29.91,0.84,1.8,51.4,0.04,53639,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.8,71.3,22.7,72.9,22.5,72.4,no change,0.0,7.87,16.2,61.2,Database 2
822,Sweden,-0.1,5.0,24.73,0.58,1.2,45.9,0.04,53640,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,cooler,no change,23.8,74.9,24.0,75.2,23.9,75.1,no change,0.0,7.87,16.2,61.2,Database 2
823,Sweden,0.0,5.0,25.1,0.63,1.2,46.7,0.05,53641,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.9,75.1,23.8,74.8,23.9,75.0,no change,0.0,9.84,16.2,61.2,Database 2
824,Sweden,0.5,10.0,27.16,0.57,1.6,46.7,0.03,53642,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.1,75.4,24.2,75.6,24.2,75.5,drier,-1.0,5.91,16.2,61.2,Database 2
825,Sweden,0.3,7.0,26.47,0.73,1.2,46.7,0.06,53643,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,1.0,cooler,no change,23.9,75.1,24.9,76.8,24.5,76.2,no change,0.0,11.81,16.2,61.2,Database 2
826,Sweden,0.2,6.0,25.92,0.65,1.2,44.9,0.05,53644,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,less,24.3,75.7,24.8,76.6,24.6,76.4,more humid,1.0,9.84,16.2,61.2,Database 2
827,Sweden,0.5,10.0,26.86,0.51,1.6,46.4,0.04,53645,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.0,75.3,24.7,76.5,24.5,76.1,more humid,3.0,7.87,16.2,61.2,Database 2
828,Sweden,0.4,9.0,26.42,0.46,1.6,46.4,0.03,53646,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,24.3,75.7,24.6,76.3,24.5,76.1,no change,0.0,5.91,16.2,61.2,Database 2
829,Sweden,0.0,5.0,25.28,0.83,1.2,56.1,0.03,53647,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.2,71.9,22.3,72.1,22.2,72.0,more humid,1.0,5.91,17.1,62.7,Database 2
830,Sweden,0.1,5.0,25.79,0.83,1.2,54.3,0.04,53648,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,no change,no change,22.5,72.5,23.0,73.4,22.8,73.1,no change,0.0,7.87,17.1,62.7,Database 2
831,Sweden,0.0,5.0,25.13,0.67,1.2,51.1,0.02,53649,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.1,73.6,23.8,74.8,23.6,74.5,no change,0.0,3.94,17.1,62.7,Database 2
832,Sweden,0.0,5.0,25.16,0.63,1.2,51.5,0.04,53650,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,23.3,73.9,24.2,75.6,23.9,75.0,no change,0.0,7.87,17.1,62.7,Database 2
833,Sweden,-0.1,5.0,24.97,0.63,1.2,51.1,0.03,53651,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.1,73.6,24.0,75.2,23.7,74.7,more humid,1.0,5.91,17.1,62.7,Database 2
834,Sweden,0.0,5.0,25.13,0.62,1.2,50.9,0.06,53652,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,less,23.2,73.7,24.3,75.7,23.9,75.0,more humid,2.0,11.81,17.1,62.7,Database 2
835,Sweden,-0.1,5.0,24.94,0.64,1.2,50.2,0.03,53653,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.4,23.9,75.0,23.7,74.6,no change,0.0,5.91,17.1,62.7,Database 2
836,Sweden,0.2,6.0,25.87,0.61,1.5,50.2,0.02,53654,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,more,22.6,72.7,23.1,73.6,22.9,73.3,no change,0.0,3.94,17.1,62.7,Database 2
837,Sweden,0.2,6.0,26.55,0.86,1.2,52.4,0.05,53655,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.4,72.3,24.1,75.4,23.5,74.3,no change,0.0,9.84,17.1,62.7,Database 2
838,Sweden,-0.2,6.0,24.59,0.58,1.2,52.6,0.03,53656,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,24.2,75.6,23.8,74.8,no change,0.0,5.91,17.1,62.7,Database 2
839,Sweden,-0.3,7.0,23.95,0.58,1.2,48.1,0.04,53657,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,no change,no change,22.8,73.1,23.3,73.9,23.1,73.6,no change,0.0,7.87,19.0,66.3,Database 2
840,Sweden,-0.3,7.0,24.0,0.58,1.2,47.0,0.03,53658,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,23.4,74.1,23.2,73.8,drier,-1.0,5.91,19.0,66.3,Database 2
841,Sweden,-0.2,6.0,24.57,0.68,1.2,49.7,0.04,53659,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.0,73.4,22.9,73.2,no change,0.0,7.87,19.0,66.3,Database 2
842,Sweden,0.3,7.0,26.47,0.58,1.6,48.0,0.07,53660,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,more,22.7,72.9,23.1,73.6,23.0,73.3,no change,0.0,13.78,19.0,66.3,Database 2
843,Sweden,0.5,10.0,27.01,0.51,1.8,47.6,0.04,53661,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,no change,less,22.9,73.1,23.2,73.8,23.1,73.6,no change,0.0,7.87,19.0,66.3,Database 2
844,Sweden,0.3,7.0,26.5,0.59,1.6,47.6,0.05,53662,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.6,74.5,23.3,74.0,drier,-1.0,9.84,19.0,66.3,Database 2
845,Sweden,0.5,11.0,27.81,0.75,1.6,47.9,0.04,53663,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2.0,warmer,no change,23.2,73.7,23.1,73.6,23.1,73.7,no change,0.0,7.87,19.0,66.3,Database 2
846,Sweden,0.3,7.0,26.64,0.86,1.2,47.3,0.04,53664,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,no change,no change,23.5,74.3,23.8,74.8,23.7,74.6,drier,-1.0,7.87,19.0,66.3,Database 2
847,Sweden,0.8,18.0,28.75,0.58,1.8,46.9,0.05,53665,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.5,74.3,24.1,75.4,23.9,75.0,no change,0.0,9.84,19.0,66.3,Database 2
848,Sweden,0.5,9.0,27.28,0.67,1.6,48.3,0.03,53666,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.3,23.5,74.3,23.4,74.1,more humid,1.0,5.91,19.0,66.3,Database 2
849,Sweden,0.3,8.0,26.4,0.55,1.6,46.2,0.04,53667,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.6,74.5,23.6,74.5,23.6,74.4,no change,0.0,7.87,19.0,66.3,Database 2
850,Sweden,0.3,7.0,26.65,0.68,1.6,42.0,0.02,53681,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.2,71.9,22.5,72.5,22.4,72.3,no change,0.0,3.94,15.8,60.5,Database 2
851,Sweden,-0.5,10.0,23.47,0.55,1.2,40.3,0.03,53682,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.8,23.2,73.8,23.1,73.5,no change,0.0,5.91,15.8,60.5,Database 2
852,Sweden,-0.4,9.0,23.55,0.57,1.2,39.4,0.03,53683,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,22.8,73.1,23.0,73.4,23.0,73.3,more humid,1.0,5.91,15.8,60.5,Database 2
853,Sweden,-0.1,5.0,24.55,0.48,1.6,40.6,0.03,53684,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,22.0,71.6,22.9,73.2,22.6,72.7,no change,0.0,5.91,15.8,60.5,Database 2
854,Sweden,0.1,5.0,24.88,0.32,1.9,40.6,0.04,53685,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.2,71.9,23.1,73.6,22.8,73.0,no change,0.0,7.87,15.8,60.5,Database 2
855,Sweden,1.0,27.0,29.36,0.47,2.4,37.5,0.03,53686,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.1,23.3,73.9,23.1,73.7,no change,0.0,5.91,15.8,60.5,Database 2
856,Sweden,-0.2,6.0,24.45,0.58,1.2,56.0,0.07,53722,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.1,73.6,23.6,74.5,23.4,74.1,more humid,1.0,13.78,21.7,71.1,Database 2
857,Sweden,-0.2,6.0,24.39,0.58,1.2,56.2,0.05,53723,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,23.1,73.6,23.5,74.3,23.4,74.0,no change,0.0,9.84,21.7,71.1,Database 2
858,Sweden,0.5,11.0,27.42,0.56,1.6,54.2,0.03,53724,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,less,24.2,75.6,24.1,75.4,24.1,75.4,drier,-1.0,5.91,21.7,71.1,Database 2
859,Sweden,0.2,6.0,25.66,0.58,1.2,52.5,0.04,53725,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,24.7,76.4,24.6,76.3,24.6,76.3,no change,0.0,7.87,21.7,71.1,Database 2
860,Sweden,0.2,6.0,25.78,0.51,1.4,53.5,0.11,53726,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,24.0,75.2,23.6,74.5,23.8,74.8,more humid,2.0,21.65,21.7,71.1,Database 2
861,Sweden,-0.7,14.0,22.7,0.47,1.2,58.0,0.09,53727,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,no change,more,22.2,72.0,22.9,73.2,22.6,72.7,no change,0.0,17.72,21.7,71.1,Database 2
862,Sweden,0.1,5.0,25.35,0.58,1.2,56.7,0.06,53728,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.9,75.0,24.4,75.9,24.2,75.6,drier,-1.0,11.81,21.7,71.1,Database 2
863,Sweden,0.2,6.0,25.72,0.61,1.3,55.2,0.07,53729,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,24.0,75.1,24.0,75.2,24.0,75.1,no change,0.0,13.78,21.7,71.1,Database 2
864,Sweden,0.8,18.0,28.76,0.51,2.0,53.9,0.09,53730,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2.0,cooler,less,23.5,74.2,23.1,73.6,23.3,73.9,no change,0.0,17.72,21.7,71.1,Database 2
865,Sweden,0.4,8.0,26.86,0.54,1.6,54.7,0.09,53731,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.2,73.7,23.5,74.3,23.4,74.1,no change,0.0,17.72,21.7,71.1,Database 2
866,Sweden,0.7,15.0,28.42,0.56,1.8,57.8,0.06,53732,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.5,74.4,23.6,74.5,23.6,74.4,no change,0.0,11.81,21.7,71.1,Database 2
867,Sweden,0.9,21.0,29.61,0.55,2.0,60.0,0.07,53733,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.2,73.8,23.8,74.8,23.6,74.4,drier,-1.0,13.78,21.7,71.1,Database 2
868,Sweden,0.4,9.0,26.79,0.54,1.4,58.4,0.05,53734,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2.0,cooler,less,24.3,75.7,24.2,75.6,24.2,75.6,no change,0.0,9.84,21.7,71.1,Database 2
869,Sweden,0.1,5.0,25.67,0.68,1.2,55.3,0.05,53735,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,no change,no change,23.6,74.4,23.9,75.0,23.8,74.9,more humid,1.0,9.84,21.7,71.1,Database 2
870,Sweden,0.1,5.0,25.7,0.65,1.2,53.8,0.1,53736,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,24.0,75.3,24.1,75.4,24.1,75.4,no change,0.0,19.69,21.7,71.1,Database 2
871,Sweden,0.4,8.0,26.78,0.53,1.6,55.9,0.09,53737,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.5,74.4,23.8,74.8,23.7,74.7,no change,0.0,17.72,21.7,71.1,Database 2
872,Sweden,0.3,7.0,26.28,0.63,1.2,56.0,0.07,53738,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,24.1,75.4,25.2,77.4,24.8,76.6,more humid,1.0,13.78,21.7,71.1,Database 2
873,Sweden,-0.1,5.0,24.91,0.67,1.2,50.4,0.05,54054,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.1,23.2,73.8,23.3,73.9,no change,1.0,9.84,19.5,67.1,Database 2
874,Sweden,0.2,6.0,25.88,0.73,1.2,49.9,0.03,54055,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,less,23.7,74.6,23.9,75.0,23.8,74.9,no change,0.0,5.91,19.5,67.1,Database 2
875,Sweden,-0.1,5.0,24.7,0.63,1.2,51.6,0.04,54056,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Summer,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.0,73.3,23.6,74.5,23.4,74.1,no change,1.0,7.87,19.5,67.1,Database 2
