,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
210,Portugal,0.1,5.0,26.45,0.99,1.2,55.9,0.15,50761,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,-2.0,no change,no change,22.6,72.7,21.8,71.2,22.4,72.3,no change,0.0,29.53,12.5,54.5,Database 2
211,Portugal,0.5,10.0,28.13,1.04,1.2,57.6,0.11,50888,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,22.4,72.3,27.1,80.8,23.4,74.1,no change,0.0,21.65,12.9,55.3,Database 2
212,Portugal,1.0,25.0,29.6,0.66,1.6,48.8,0.06,50889,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,less,25.7,78.3,25.1,77.2,25.5,77.9,more humid,1.0,11.81,12.9,55.3,Database 2
213,Portugal,1.0,27.0,29.28,0.83,1.2,45.7,0.07,50890,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,26.5,79.7,27.6,81.7,26.8,80.2,more humid,2.0,13.78,12.9,55.3,Database 2
214,Portugal,0.7,17.0,28.79,0.66,1.6,51.8,0.07,50891,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.1,28.0,82.4,24.6,76.3,no change,0.0,13.78,12.9,55.3,Database 2
215,Portugal,0.3,7.0,27.08,0.68,1.6,51.5,0.12,50892,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.1,70.0,25.9,78.6,22.3,72.1,no change,0.0,23.62,12.9,55.3,Database 2
216,Portugal,0.4,8.0,28.79,1.16,1.4,59.8,0.13,50893,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,more,19.1,66.4,26.7,80.1,21.1,70.0,drier,-1.0,25.59,12.9,55.3,Database 2
217,Portugal,0.5,11.0,28.66,0.67,2.0,59.6,0.12,50894,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2.0,warmer,less,20.9,69.6,21.4,70.5,21.0,69.8,drier,-2.0,23.62,12.9,55.3,Database 2
218,Portugal,0.3,7.0,26.73,0.5,2.0,59.4,0.07,50895,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,less,20.8,69.4,21.2,70.2,20.9,69.6,more humid,2.0,13.78,12.9,55.3,Database 2
219,Portugal,-0.5,10.0,23.9,0.74,1.2,46.6,0.18,50896,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.3,70.3,25.0,77.0,22.1,71.8,no change,0.0,35.43,12.9,55.3,Database 2
220,Portugal,0.5,11.0,28.75,0.92,1.6,49.0,0.17,50897,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.1,70.0,28.2,82.8,22.6,72.7,no change,0.0,33.46,12.9,55.3,Database 2
221,Portugal,0.1,5.0,25.92,0.73,1.2,48.1,0.1,50898,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.9,73.2,26.4,79.5,23.8,74.8,no change,0.0,19.69,14.3,57.7,Database 2
222,Portugal,0.8,20.0,29.18,0.61,1.9,48.0,0.03,50899,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,less,23.5,74.3,25.4,77.7,24.0,75.2,no change,0.0,5.91,14.3,57.7,Database 2
223,Portugal,0.6,13.0,28.02,0.74,1.4,47.1,0.05,50900,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,26.1,79.0,24.6,76.3,more humid,1.0,9.84,14.3,57.7,Database 2
224,Portugal,0.4,9.0,26.98,0.71,1.2,47.7,0.09,50901,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,28.1,82.6,25.1,77.2,more humid,2.0,17.72,14.3,57.7,Database 2
225,Portugal,0.2,6.0,25.77,0.57,1.2,47.4,0.07,50902,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,27.5,81.5,25.0,77.0,no change,0.0,13.78,14.3,57.7,Database 2
226,Portugal,0.8,19.0,28.96,0.66,1.6,46.8,0.08,50903,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.2,75.6,27.5,81.5,25.0,77.0,more humid,1.0,15.75,14.3,57.7,Database 2
227,Portugal,0.5,11.0,27.68,0.68,1.5,50.3,0.04,50904,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.5,74.3,26.4,79.5,24.2,75.6,no change,0.0,7.87,14.3,57.7,Database 2
228,Portugal,0.2,6.0,26.11,0.73,1.2,52.9,0.08,50905,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.1,73.6,26.5,79.7,23.9,75.0,no change,0.0,15.75,14.3,57.7,Database 2
229,Portugal,0.9,20.0,30.24,1.01,1.5,54.0,0.09,50906,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.7,72.9,28.8,83.8,24.0,75.2,no change,0.0,17.72,14.3,57.7,Database 2
230,Portugal,0.5,10.0,27.65,0.77,1.3,52.7,0.09,50907,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.2,73.8,28.0,82.4,24.3,75.7,more humid,1.0,17.72,14.3,57.7,Database 2
231,Portugal,0.6,13.0,27.8,0.72,1.3,51.4,0.03,50908,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.6,76.3,26.4,79.5,25.0,77.0,drier,-1.0,5.91,14.3,57.7,Database 2
232,Portugal,1.1,28.0,30.51,0.71,1.8,48.1,0.06,50909,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,28.0,82.4,25.0,77.0,no change,0.0,11.81,14.3,57.7,Database 2
233,Portugal,0.4,8.0,26.78,0.74,1.2,44.5,0.06,50910,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.8,74.8,28.9,84.0,24.9,76.8,no change,0.0,11.81,14.3,57.7,Database 2
234,Portugal,0.5,11.0,27.31,0.71,1.3,40.4,0.07,50911,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,27.8,82.0,24.9,76.8,more humid,1.0,13.78,14.3,57.7,Database 2
235,Portugal,0.4,8.0,26.63,0.73,1.2,39.3,0.09,50912,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.2,75.6,27.2,81.0,24.9,76.8,no change,0.0,17.72,14.3,57.7,Database 2
236,Portugal,0.5,10.0,26.94,0.7,1.3,39.1,0.09,50913,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,24.8,76.6,26.1,79.0,25.1,77.2,more humid,2.0,17.72,14.3,57.7,Database 2
237,Portugal,0.7,17.0,28.28,0.69,1.5,37.9,0.08,50914,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.4,75.9,28.4,83.1,25.3,77.5,more humid,2.0,15.75,14.3,57.7,Database 2
238,Portugal,0.5,11.0,27.36,0.72,1.3,44.9,0.08,50915,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.1,27.0,80.6,25.1,77.2,no change,2.0,15.75,14.3,57.7,Database 2
239,Portugal,0.7,15.0,28.99,1.02,1.2,54.4,0.11,50916,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.1,73.6,29.8,85.6,24.6,76.3,no change,0.0,21.65,14.3,57.7,Database 2
240,Portugal,1.1,32.0,30.99,0.63,2.1,43.6,0.12,50917,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,no change,24.0,75.2,28.1,82.6,24.9,76.8,no change,0.0,23.62,14.3,57.7,Database 2
241,Portugal,0.8,17.0,29.04,1.03,1.2,47.4,0.1,50918,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.6,76.3,26.5,79.7,25.0,77.0,no change,2.0,19.69,14.3,57.7,Database 2
242,Portugal,0.1,5.0,26.03,0.71,1.2,52.7,0.16,50919,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.0,73.4,28.0,82.4,24.1,75.4,no change,0.0,31.5,14.3,57.7,Database 2
243,Portugal,0.2,6.0,26.61,0.81,1.2,53.2,0.11,50920,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.8,73.0,27.0,80.6,23.7,74.7,no change,0.0,21.65,14.3,57.7,Database 2
244,Portugal,0.3,7.0,26.94,0.74,1.2,48.7,0.12,50921,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,no change,no change,23.7,74.7,27.4,81.3,24.7,76.5,no change,0.0,23.62,14.3,57.7,Database 2
245,Portugal,0.1,5.0,25.77,0.73,1.2,52.6,0.21,50922,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.1,24.6,76.3,24.5,76.1,no change,0.0,41.34,14.3,57.7,Database 2
246,Portugal,0.7,15.0,27.66,0.73,1.2,42.6,0.05,50923,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,less,26.1,79.0,25.4,77.7,25.9,78.6,no change,2.0,9.84,14.3,57.7,Database 2
247,Portugal,0.8,18.0,28.49,0.74,1.2,44.2,0.13,50924,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,26.2,79.2,27.5,81.5,26.6,79.9,more humid,1.0,25.59,14.3,57.7,Database 2
248,Portugal,0.8,19.0,28.06,0.61,1.2,44.4,0.1,50925,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,26.5,79.7,29.0,84.2,27.1,80.8,no change,0.0,19.69,14.3,57.7,Database 2
249,Portugal,0.8,18.0,29.31,1.0,1.2,47.9,0.13,50926,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.1,28.4,83.1,25.4,77.7,no change,0.0,25.59,14.3,57.7,Database 2
250,Portugal,0.1,5.0,25.84,0.72,1.3,51.3,0.21,50929,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,less,22.7,72.9,26.4,79.5,23.6,74.5,more humid,2.0,41.34,14.2,57.6,Database 2
251,Portugal,0.3,6.0,26.4,0.72,1.3,52.0,0.23,50930,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.2,73.8,28.6,83.5,24.4,75.9,more humid,1.0,45.28,14.2,57.6,Database 2
252,Portugal,0.9,21.0,29.7,0.69,1.7,54.0,0.08,50931,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,23.3,73.9,27.4,81.3,24.2,75.6,no change,0.0,15.75,14.2,57.6,Database 2
253,Portugal,0.8,17.0,29.03,0.67,1.6,58.1,0.09,50932,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,23.7,74.7,26.6,79.9,24.3,75.7,more humid,1.0,17.72,14.2,57.6,Database 2
254,Portugal,1.6,54.0,33.18,0.63,2.4,52.9,0.07,50933,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.2,75.6,27.7,81.9,25.0,77.0,no change,0.0,13.78,14.2,57.6,Database 2
255,Portugal,1.1,28.0,30.19,0.63,1.8,44.6,0.1,50934,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,more,24.8,76.6,27.6,81.7,25.5,77.9,more humid,2.0,19.69,14.2,57.6,Database 2
256,Portugal,1.0,25.0,29.83,0.59,1.7,46.8,0.12,50935,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.7,76.5,28.8,83.8,25.7,78.3,more humid,2.0,23.62,14.2,57.6,Database 2
