,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
52303,31,1,0.03,22.1,22.5,13.8,0.72,1.2,-6.7,-1
52304,31,1,0.04,22.3,23,15.2,0.96,1.6,-6.7,0
52305,31,1,0.09,23,23,13.5,1.04,1.2,-6.7,0
52306,31,1,0.04,23.5,23.1,15.2,0.73,1.2,-6.7,0
52307,31,1,0.06,23.8,23.9,13.2,0.82,1.2,-6.7,0
52308,31,1,0.04,23.9,24.3,13.5,0.53,1.8,-6.7,0
52309,31,1,0.03,23.8,24.2,13.5,0.7,1.8,-6.7,1
52310,31,1,0.06,23.4,24,12.6,0.93,1.2,-6.7,0
52311,31,1,0.06,23.6,24.3,13.3,0.66,1.6,-6.7,1
52312,31,1,0.1,23.1,22.9,15.6,0.72,1.2,-6.7,-1
52313,31,1,0.04,23.5,23.8,17.1,0.76,2.2,-6.7,1
52314,31,1,0.05,23.2,23.5,15.7,0.66,1.6,-6.7,0
52315,31,2,0.04,23.5,24.1,18.5,0.81,1.2,-6.7,2
52396,31,2,0.2,28.1,27.9,26.6,0.95,1.2,13.4,1
52399,31,2,0.1,26,26.9,32.5,0.03,2,13.4,-1
52404,31,2,0.1,25.4,27.5,32.8,0.64,1.2,13.4,-1
52405,31,1,0.1,25.4,26.9,33.3,0.93,1.2,13.4,1
52406,31,2,0.2,23.2,27.1,35.8,0.81,1.2,13.4,-1
52413,31,1,0.1,24.1,26.2,34.9,0.9,1.2,13.4,-1
52417,31,2,0.2,21.6,24.1,35.9,0.86,1.2,13.4,0
52418,31,1,0.1,22.3,24.7,34.5,0.85,1,13.4,-1
52419,31,2,0.1,22.3,23.8,32.7,0.67,2,13.4,-1
52421,31,2,0.1,22.1,24.3,32.9,0.96,1.6,13.4,-2
52517,31,2,0.03,24.8,21.7,38.7,0.81,1.6,7.9,1
52522,31,2,0.03,25.1,23.6,38.6,1.02,1.2,7.9,1
52523,31,2,0.03,25.4,24.2,36.9,0.96,1.6,7.9,1
52525,31,1,0.06,25.7,24,45,0.77,1.2,7.9,2
52526,31,1,0.06,23.6,25.1,44.6,0.73,1.2,7.9,0
52528,31,2,0.02,26.4,23.9,39.6,0.79,1.2,7.9,0
52529,31,1,0.02,26.5,23.5,44.5,1.02,1.3,7.9,1
52530,31,2,0.58,26.3,20.7,44.4,0.62,1.7,7.9,1
52534,31,2,0.12,28.3,23.1,45.7,0.97,1.2,7.9,1
52535,31,1,0.18,27.3,23.4,44.9,0.77,1.2,7.9,1
52536,31,2,0.12,26.8,22.8,45.3,0.82,1.2,7.9,1
52537,31,1,0.07,24.3,25.2,45.6,0.75,1.3,7.9,1
52538,31,1,0.04,27.7,24.4,46.1,0.87,1.2,7.9,2
52540,31,1,0.04,25.5,25.6,46.7,0.68,1.4,7.9,2
52541,31,1,0.01,25.7,26,46.6,0.58,1.6,7.9,1
52547,31,1,0.03,25,26.4,46.3,0.96,2,7.9,2
52548,31,2,0.04,28.2,25.4,46.1,0.82,1.3,7.9,1
52550,31,2,0.12,23.6,25.5,30.9,0.88,1.5,7.9,0
52552,31,1,0.09,22.6,23,29.3,0.73,1.2,4.6,0
52553,31,2,0.04,22.9,23.3,29.3,1,1.2,4.6,1
52554,31,2,0.04,22.4,22.5,30.8,0.72,1.2,4.6,0
52555,31,1,0.05,22.9,23.7,29.6,1.04,1.2,4.6,0
52556,31,1,0.06,23,23.4,28.5,1.03,1.2,4.6,0
52557,31,1,0.03,22.7,23.1,30,1.03,1.2,4.6,0
52559,31,2,0.03,23.2,23.7,28.8,0.83,1.7,4.6,1
52561,31,1,0.03,22.3,22.8,30.6,1.15,1.2,4.6,0
52562,31,1,0.04,23.4,23.7,28.2,0.82,1.2,4.6,1
52564,31,1,0.04,23.2,23.1,28.7,1.38,1.2,4.6,1
52565,31,2,0.03,23,23.5,28.8,0.8,1.2,4.6,-1
52567,31,1,0.12,23.2,23.9,28.9,0.73,1.4,4.6,0
52570,31,1,0.03,22.7,22.9,29.5,0.85,1.3,4.6,0
52574,31,1,0.03,22.9,23.3,30,0.82,1.2,4.6,0
52575,31,1,0.04,23.8,23.8,27.2,0.68,1.2,4.6,0
52578,31,1,0.13,23.3,24.6,28.1,0.91,1.2,4.6,0
52580,31,1,0.03,22.1,22.2,31.9,0.94,1.2,4.6,-2
52581,31,1,0.04,22.2,22.6,31,1.03,1.2,4.6,0
52590,31,2,0.05,22.2,22.6,30.1,0.94,1.2,4.6,0
52613,31,2,0.08,23.1,23.1,27.9,0.58,1.4,4.6,0
52615,31,1,0.09,23.3,23.1,28.4,1.03,1.2,4.6,0
52617,31,1,0.06,23.1,23.5,28.2,0.65,1.2,4.6,-1
52618,31,1,0.02,22.4,22.5,30.3,0.73,1.2,4.6,0
52619,31,1,0.02,22.5,22.8,30.2,1.03,1.2,4.6,0
52620,31,1,0.04,23.6,23.5,28.7,0.82,1.2,4.6,2
52622,31,2,0.04,23.5,24,26.7,0.63,1.9,4.6,0
52623,31,1,0.03,23.2,23.6,29,0.82,1.2,4.6,2
52624,31,1,0.04,21.7,22,31.3,1.46,1.2,4.6,0
52625,31,1,0.04,23.8,23.9,27.1,0.95,1.2,4.6,0
52627,31,1,0.06,23.6,24.6,27.2,0.9,1.7,4.6,0
52629,31,2,0.03,22.4,23.1,30.6,0.78,1.2,4.6,0
52630,31,1,0.1,23.3,24.8,28.4,0.85,2,4.6,0
52632,31,1,0.03,23,23.8,30.2,0.94,1.2,4.6,-1
52635,31,2,0.04,22.7,23.3,30,1.03,1.2,4.6,0
52638,31,2,0.05,22.8,24,29.5,0.89,1.4,4.6,-1
52642,31,1,0.02,23.7,23.5,29.7,0.63,1.2,4.6,2
52644,31,1,0.03,22,22.3,31.6,0.98,1.4,4.6,0
52653,31,1,0.02,21,21.2,30.2,1.23,2,3.5,0
52654,31,1,0.04,22.1,22.4,30.3,0.8,1.7,3.5,1
52655,31,1,0.03,22,22.6,28.9,0.72,1.2,3.5,0
52656,31,2,0.03,21.7,22.2,29.7,1.14,1.4,3.5,-1
52657,31,2,0.04,21.7,22.7,29.9,1.13,1.2,3.5,-1
52658,31,1,0.03,23.1,23.1,28.7,0.68,1.8,3.5,2
52659,31,1,0.02,22.3,23,27.9,1.11,1.2,3.5,0
52660,31,2,0.03,22.1,23,30.8,0.91,1.2,3.5,-2
52661,31,1,0.02,22.6,23.1,26.9,0.77,1.4,3.5,0
52662,31,1,0.06,22.4,22.6,26.5,1.2,1.2,3.5,0
52663,31,1,0.02,22.4,22.8,25.5,0.96,1.6,3.5,0
52666,31,2,0.03,23,23.4,25.2,0.78,1.2,2.9,0
52669,31,2,0.04,23.2,23.4,25.4,0.86,1.2,2.9,0
52673,31,1,0.08,23.6,23.5,23.8,0.73,1.2,2.9,1
52675,31,1,0.03,23.8,23.9,23.8,0.73,1.5,2.9,1
52678,31,1,0.03,23.8,24.3,23.3,0.5,1.6,2.9,1
52680,31,1,0.04,24,24.4,22.6,0.82,1.2,2.9,-1
52684,31,1,0.06,23.4,23.4,27.2,0.95,1.4,2.9,0
52686,31,1,0.05,22.9,23.3,24.5,0.94,1.6,2.9,-1
52704,31,1,0.03,24.6,24.5,26.3,0.82,1.2,2.9,1
52705,31,2,0.04,24,24.7,35.1,0.85,1.2,4.5,1
52706,31,1,0.03,23.8,23.8,25.3,0.82,1.2,2.9,1
52708,31,1,0.04,23.1,23.7,29.1,0.72,1.2,2.9,0
52710,31,1,0.04,23.7,23.8,27.2,1.03,1.2,2.9,2
52713,31,1,0.06,23,23.9,29.1,0.73,1.2,2.9,-1
52716,31,1,0.04,23,24.4,28.1,0.84,1.5,2.9,0
52717,31,1,0.03,24.6,24.6,25.7,0.87,1.2,2.9,0
52718,31,1,0.05,24,24.5,26.2,0.94,1.2,2.9,0
52720,31,2,0.05,24.3,25.4,25.8,0.73,1.2,2.9,0
52767,31,2,0.03,21.8,22.5,30.7,0.96,1.2,4.4,0
52768,31,1,0.03,22.1,22.7,31.3,0.93,1.5,4.4,0
52769,31,1,0.02,21.4,21.8,31.4,0.73,1.2,4.4,0
52770,31,1,0.04,21.4,21.7,32.3,1.06,2,4.4,0
52771,31,2,0.05,22.4,23.3,30.8,0.81,1.2,4.4,1
52772,31,1,0.02,22.1,23,31,0.94,1.2,4.4,0
52773,31,2,0.04,21.6,22.1,33.5,0.86,1.2,4.4,0
52774,31,2,0.04,22.2,22.7,31.8,0.98,1.2,4.4,-1
52775,31,1,0.04,21.7,22.4,32.5,1.02,1.4,4.4,-1
52776,31,1,0.07,23,22.9,25,0.82,1.2,2.5,-1
52777,31,1,0.04,22.9,23,25.1,0.66,1.6,2.5,1
52778,31,1,0.06,23.2,22.8,23.2,0.73,1.2,2.5,0
52779,31,1,0.03,23.6,23.7,23.3,0.8,1.6,2.5,0
52780,31,1,0.05,23.7,24.1,22.8,0.73,1.2,2.5,1
52781,31,1,0.05,22.6,23,23.3,0.87,1.2,2.5,0
52782,31,1,0.05,22,22.1,24.8,0.9,1.2,2.5,-1
52783,31,1,0.05,22.7,22.5,25.3,0.63,2,2.5,0
52784,31,1,0.02,22.2,22.3,23.7,0.62,1.2,2.5,-1
52785,31,1,0.04,23.6,23.3,25.9,0.63,1.2,2.5,1
52786,31,1,0.05,22.1,22.4,25.5,1.08,1.2,2.5,1
52787,31,1,0.02,22.6,22.9,25.5,1.03,1.2,2.5,-1
52788,31,1,0.03,23.3,23.7,25.9,0.73,1.2,2.5,1
52789,31,1,0.03,23.6,23.8,24.2,0.91,1.3,2.5,0
52790,31,2,0.04,23.5,23.7,26,0.66,1.6,2.5,0
52791,31,2,0.06,22.8,23.4,23.8,1.25,1.2,2.5,0
52792,31,1,0.03,23.7,23,23.9,0.73,1.2,1.1,2
52793,31,1,0.06,22.2,22.2,25.8,1.03,1.2,1.1,0
52794,31,1,0.03,22,22,24.8,1.2,1.2,1.1,0
52795,31,1,0.03,22.7,22.6,24.5,0.95,1.2,1.1,0
52796,31,2,0.03,22.6,23.1,23.7,0.74,1.2,1.1,0
52797,31,1,0.03,23.5,24,23.1,0.73,1.2,1.1,1
52798,31,1,0.03,23.3,23.6,23.9,0.98,1.2,1.1,0
52799,31,1,0.03,22.8,23.6,23.4,0.99,1.6,1.1,0
52800,31,1,0.04,23.4,22.6,22.3,1.03,1.2,1.1,0
52801,31,1,0.03,22.8,23.1,23.6,1.03,1.2,1.1,0
52807,31,1,0.02,21.3,21.5,27.6,0.74,1.4,1.1,-1
52810,31,2,0.04,22.6,22.5,26.2,0.94,1.2,1.1,0
52811,31,2,0.03,23,23.1,23.9,0.65,1.2,1.1,0
52812,31,2,0.06,22.4,22,26.5,1.02,1.2,1.1,0
52813,31,1,0.06,22.8,23.4,23.9,1.15,1.2,1.1,-1
52814,31,2,0.05,23.3,23.5,24.1,0.93,1.2,1.1,0
52815,31,1,0.05,21.9,21.5,34.7,0.87,1.2,5.3,0
52816,31,2,0.05,22.7,22.6,32.1,0.85,1.3,5.3,0
52817,31,2,0.07,22.6,23,32.4,1.09,1.2,5.3,0
52818,31,2,0.02,22.9,23.4,31.8,0.78,1.2,5.3,0
52819,31,1,0.05,23,23.6,32.7,0.78,1.2,5.3,0
52821,31,1,0.1,22.2,23.3,45.3,0.93,1.2,13.2,-2
52826,31,2,0.1,25,26.2,38.1,0.94,1.2,13.2,1
52827,31,1,0.1,25.7,26.2,37.6,0.82,1.2,13.2,1
52828,31,2,0.1,25.9,26.5,36.6,1.01,1.2,13.2,-1
52829,31,2,0.2,20.8,25.4,47.6,0.87,1.2,13.2,-2
52862,31,1,1.44,24.3,26.3,35,0.59,2.1,15.1,2
52863,31,1,1.5,24.7,27.5,30.9,0.56,1.3,15.1,-1
52865,31,2,1.38,25.3,27.8,25.2,0.76,1.4,15.1,2
52872,31,2,0.2,20.6,21.9,35.4,0.79,1.2,17.1,-1
52873,31,2,0.2,20.4,22.5,36.5,1.03,1.2,17.1,-1
52874,31,2,0.1,21,22,33.8,0.86,1.2,17.1,0
52976,31,1,0.02,21.6,22.2,26.5,0.66,2,7.5,0
52977,31,2,0.05,20.9,21.4,28.3,0.71,2,7.5,0
52980,31,1,0.07,22.1,22.6,26.9,0.73,1.2,7.5,0
52982,31,2,0.03,21.7,22.4,27.9,1.03,1.2,7.5,-1
52986,31,2,0.04,22,22.1,27.4,1.03,1.2,7.5,0
52987,31,2,0.03,22.4,23.1,26.8,0.84,2,7.5,0
52988,31,1,0.05,22.3,23.7,27.1,0.73,1.2,7.5,0
52989,31,1,0.06,22,22.7,31.6,0.97,1.2,7.5,-1
52990,31,1,0.03,22.8,23.7,28.5,0.96,1.6,7.5,0
52991,31,1,0.03,23.2,24.3,28.9,0.81,1.2,7.5,1
52992,31,1,0.05,22.7,23.9,31.1,0.73,1.2,7.5,0
52993,31,1,0.04,22.2,22.9,32.3,0.81,1.2,7.5,0
53001,31,1,0.05,22.8,22.9,31.1,0.72,1.2,10.4,-1
53002,31,1,0.12,23,22.7,33,0.63,1.2,10.4,0
53003,31,1,0.03,22.4,22.4,34.6,0.73,1.2,10.4,0
53004,31,1,0.07,21.9,22,37.6,0.82,1.2,10.4,0
53005,31,1,0.03,23.1,23.9,33.1,0.93,1.2,10.4,0
53006,31,1,0.05,22.8,23.7,33.6,0.99,1.4,10.4,0
53007,31,1,0.09,22.7,22.9,35,0.74,1.2,10.4,0
53019,31,1,0.06,23.2,24.2,37.4,0.66,1.6,10.4,0
53020,31,1,0.11,23,23.1,37.8,0.62,1.7,10.4,0
53021,31,1,0.09,24.1,22.8,34,0.8,1.6,10.4,0
53023,31,2,0.04,22.9,23.3,36.6,0.71,1.6,10.4,-1
53024,31,2,0.04,23.9,23.7,33.9,0.82,1.2,10.4,0
53027,31,1,0.08,23.7,23.2,35.3,0.82,1.2,10.4,0
53030,31,1,0.06,23.1,23.3,36.8,1.03,1.2,10.4,0
53035,31,1,0.07,24.1,24.6,35.6,0.65,1.2,10.4,0
53036,31,1,0.05,23.9,24.4,37.2,0.81,1.2,10.4,0
53096,31,2,0.1,22.5,23.7,45.7,0.74,1.2,17.7,0
53097,31,1,0.1,22.2,24.1,43.7,0.73,1.2,17.7,0
53098,31,2,0.1,22.4,24.6,43.9,0.86,1.2,17.7,-1
53099,31,2,0.1,23.1,25.1,41.9,0.8,1.2,17.7,-1
53100,31,1,0.1,22.7,24.8,43.8,0.82,1.2,17.7,1
53155,31,2,0.1,23.7,24.9,48.3,0.69,1.2,20.7,-1
53194,31,1,0.03,23.4,23.2,27.1,0.93,1.4,9.4,0
53195,31,1,0.03,24,24.2,27.1,0.71,1.3,9.4,1
53196,31,1,0.03,23.9,24.5,28.1,0.73,1.2,9.4,0
53197,31,2,0.02,24.6,24.9,26.8,1,1.2,9.4,1
53198,31,1,0.03,24.8,25.1,26.6,0.87,1.2,9.4,1
53200,31,2,0.05,23.9,25.3,26.9,0.92,1.2,9.4,0
53202,31,2,0.03,23.9,24.3,27,0.78,1.2,9.4,0
53205,31,1,0.04,23.7,25.3,27.9,0.68,1.4,9.4,0
53206,31,1,0.06,23.6,24.3,27.8,0.96,1.6,9.4,0
53208,31,2,0.07,24.8,25.1,25.9,0.63,1.2,9.4,1
53211,31,1,0.03,24.4,24.9,25.7,1,1.4,9.4,0
53213,31,1,0.04,24.3,24.7,25,0.65,1.2,9.4,0
53215,31,1,0.03,22.9,22.9,25.7,0.71,1.3,9.4,0
53216,31,1,0.03,23.4,23.4,25.8,0.73,1.2,9.4,0
53217,31,1,0.04,22.8,23.1,31.2,0.69,1.6,10.8,0
53218,31,2,0.04,22.7,23.6,30.5,0.86,1.2,10.8,0
53219,31,1,0.05,22.8,23.5,30,0.82,1.2,10.8,0
53220,31,1,0.04,22.7,23.4,29.6,0.66,1.2,10.8,0
53223,31,1,0.03,23.5,23.4,26.7,0.96,1.6,10.8,1
53229,31,2,0.04,23.6,23.7,23.1,0.66,1.6,10.8,0
53231,31,1,0.04,23.2,24.1,24.8,0.81,1.2,10.8,0
53240,31,1,0.04,23.1,23.5,23.8,0.85,1.2,10.8,0
53243,31,1,0.06,23.4,23.6,22.7,0.53,1.8,10.8,0
53244,31,1,0.04,23.1,23.7,23.2,0.65,1.2,10.8,0
53351,31,1,0.03,21.4,22.1,33,0.65,1.2,12.6,0
53352,31,2,0.03,22.4,23,33.1,0.61,1.4,12.6,0
53355,31,2,0.04,22.8,23.8,31.3,0.82,1.2,12.6,-1
53357,31,2,0.06,22.9,24.4,29.8,0.87,1.2,12.6,0
53358,31,1,0.04,21.5,23.2,34.4,0.81,1.2,12.6,0
53371,31,2,0.05,22.5,22.8,31.3,0.72,1.2,12.6,-1
53372,31,1,0.03,23,23.5,27.6,0.73,1.2,12.6,0
53374,31,1,0.06,22.4,23.3,26.2,0.74,1.6,12.6,-1
53375,31,1,0.04,23.7,22.9,25.1,0.75,1.6,12.6,0
53393,31,1,0.03,22.5,22.8,31.7,0.73,1.2,15.2,0
53394,31,1,0.08,23.9,23.7,29,0.67,1.6,15.2,0
53395,31,1,0.12,23.3,23.9,30.6,0.67,1.2,15.2,0
53396,31,1,0.04,22.8,23.5,30.8,0.73,1.2,15.2,0
53397,31,1,0.13,23.9,23.6,28.7,0.49,1.7,15.2,0
53398,31,2,0.04,23.6,24.2,27.5,0.67,1.2,15.2,0
53399,31,1,0.04,23.4,24.4,29.8,0.72,1.2,15.2,0
53400,31,2,0.05,24.2,25,29,0.87,1.6,15.2,0
53401,31,1,0.06,24.1,25,27.3,0.6,1.2,15.2,0
53402,31,1,0.06,23.6,23.7,29.4,0.71,1.3,15.2,1
53403,31,1,0.04,24.3,24.4,26.9,0.57,1.2,15.2,0
53404,31,1,0.06,24.4,24.2,26.7,0.62,1.8,15.2,0
53405,31,1,0.07,24.7,24.5,24.9,0.58,1.2,15.2,-1
53406,31,2,0.08,24,24.5,26.4,0.82,1.2,15.2,1
53407,31,2,0.04,23.9,24.1,29.7,0.66,1.6,15.2,0
53408,31,1,0.2,22.8,24.5,27.8,0.73,1.2,15.2,0
53413,31,1,0.08,24.2,25.8,27.4,0.67,1.4,15.2,0
53479,31,2,0.6,27.6,29.2,42.1,0.6,1.2,20.3,1
53480,31,2,0.6,27.9,27.7,42.5,0.37,1.6,20.3,1
53481,31,1,0.3,25.7,26.5,38.8,0.82,1.2,19.6,-2
53482,31,1,0.3,25.9,26.8,38.7,0.77,1.2,19.6,1
53483,31,2,0.4,26,26.6,38.3,0.88,1.2,19.6,0
53484,31,1,0.2,25,27.2,39.9,0.93,1.2,19.6,1
53485,31,2,0.2,25.1,27.7,40.7,0.8,1.2,19.6,1
53486,31,2,0.1,24.9,27,41,0.68,1.2,19.6,-1
53488,31,2,0.1,24.7,27.8,43.5,0.82,1.2,19.6,1
53500,31,1,0.03,22,22.1,47.6,0.74,1.2,14.3,-1
53501,31,2,0.03,22.6,22.9,47.3,0.57,1.2,14.3,0
53502,31,1,0.05,21.3,21.5,51.1,0.98,1.2,14.3,0
53503,31,2,0.05,21.9,23.6,49.1,0.63,1.2,14.3,0
53504,31,1,0.02,22.2,22.8,48.6,0.62,1.6,14.3,0
53506,31,1,0.03,22.1,22.6,48.9,0.65,1.2,14.3,0
53513,31,1,0.03,22.7,22.8,47.1,0.93,1.2,14.3,0
53515,31,1,0.06,21.5,21.3,50.9,1.06,1.6,14.3,0
53518,31,1,0.02,22.5,22.7,47.9,0.72,1.2,14.3,-1
53522,31,1,0.02,22.1,22.4,49.1,0.67,1.4,14.3,-1
53523,31,1,0.03,22.5,22.6,48.4,0.7,1.6,14.3,0
53524,31,1,0.03,22.7,22.9,47.7,1.11,1.2,14.3,0
53525,31,1,0.03,23.4,22.1,45.6,0.65,1.2,14.3,0
53526,31,1,0.04,22.5,22.6,48.7,0.62,2.2,14.3,0
53527,31,2,0.04,22.5,22.9,48.4,0.62,1.2,14.3,0
53538,31,1,0.09,23.5,23.3,45,0.82,1.6,17.4,1
53539,31,1,0.03,23.8,24,44,0.73,1.2,17.4,0
53540,31,2,0.06,24.3,24.3,42.6,0.82,1.2,17.4,0
53541,31,2,0.04,24.9,24.7,43.3,0.87,1.7,17.4,0
53542,31,1,0.04,25,25,43.4,0.67,1.6,17.4,1
53552,31,1,0.05,22.4,23,37.2,0.86,1.2,12,0
53553,31,1,0.03,22.6,23.1,35.1,0.73,1.2,12,0
53554,31,1,0.02,22.6,22.9,34.5,0.55,1.7,12,0
53555,31,1,0.03,22.7,23,34.2,0.62,1.2,12,0
53556,31,1,0.07,22.9,23.3,34.7,0.72,1.2,12,0
53557,31,1,0.02,22.8,23.4,35.1,0.65,1.2,12,0
53558,31,1,0.05,22.7,23.2,37.7,0.59,1.6,12,0
53647,31,1,0.03,22.2,22.3,56.1,0.83,1.2,17.1,0
53648,31,1,0.04,22.5,23,54.3,0.83,1.2,17.1,1
53649,31,1,0.02,23.1,23.8,51.1,0.67,1.2,17.1,0
53650,31,2,0.04,23.3,24.2,51.5,0.63,1.2,17.1,-1
53651,31,1,0.03,23.1,24,51.1,0.63,1.2,17.1,0
53652,31,2,0.06,23.2,24.3,50.9,0.62,1.2,17.1,1
53653,31,1,0.03,23,23.9,50.2,0.64,1.2,17.1,0
53654,31,1,0.02,22.6,23.1,50.2,0.61,1.5,17.1,0
53655,31,2,0.05,22.4,24.1,52.4,0.86,1.2,17.1,-1
53656,31,1,0.03,22.8,24.2,52.6,0.58,1.2,17.1,0
53657,31,1,0.04,22.8,23.3,48.1,0.58,1.2,19,-1
53658,31,1,0.03,22.9,23.4,47,0.58,1.2,19,0
53659,31,1,0.04,22.7,23,49.7,0.68,1.2,19,0
53660,31,1,0.07,22.7,23.1,48,0.58,1.6,19,0
53661,31,1,0.04,22.9,23.2,47.6,0.51,1.8,19,1
53662,31,2,0.05,22.7,23.6,47.6,0.59,1.6,19,0
53663,31,1,0.04,23.2,23.1,47.9,0.75,1.6,19,-2
53664,31,1,0.04,23.5,23.8,47.3,0.86,1.2,19,1
53665,31,1,0.05,23.5,24.1,46.9,0.58,1.8,19,0
53666,31,1,0.03,23,23.5,48.3,0.67,1.6,19,0
53667,31,1,0.04,23.6,23.6,46.2,0.55,1.6,19,0
53681,31,1,0.02,22.2,22.5,42,0.68,1.6,15.8,0
53682,31,2,0.03,22.7,23.2,40.3,0.55,1.2,15.8,0
53683,31,1,0.03,22.8,23,39.4,0.57,1.2,15.8,0
53684,31,2,0.03,22,22.9,40.6,0.48,1.6,15.8,0
53685,31,1,0.04,22.2,23.1,40.6,0.32,1.9,15.8,0
53686,31,1,0.03,22.8,23.3,37.5,0.47,2.4,15.8,0
53722,31,1,0.07,23.1,23.6,56,0.58,1.2,21.7,0
53723,31,1,0.05,23.1,23.5,56.2,0.58,1.2,21.7,-1
53724,31,1,0.03,24.2,24.1,54.2,0.56,1.6,21.7,1
53725,31,1,0.04,24.7,24.6,52.5,0.58,1.2,21.7,1
53726,31,1,0.11,24,23.6,53.5,0.51,1.4,21.7,0
53727,31,1,0.09,22.2,22.9,58,0.47,1.2,21.7,-1
53728,31,1,0.06,23.9,24.4,56.7,0.58,1.2,21.7,1
53729,31,1,0.07,24,24,55.2,0.61,1.3,21.7,0
53730,31,1,0.09,23.5,23.1,53.9,0.51,2,21.7,2
53731,31,1,0.09,23.2,23.5,54.7,0.54,1.6,21.7,0
53732,31,1,0.06,23.5,23.6,57.8,0.56,1.8,21.7,1
53733,31,1,0.07,23.2,23.8,60,0.55,2,21.7,0
53734,31,2,0.05,24.3,24.2,58.4,0.54,1.4,21.7,2
53735,31,1,0.05,23.6,23.9,55.3,0.68,1.2,21.7,-1
53736,31,1,0.1,24,24.1,53.8,0.65,1.2,21.7,0
53737,31,2,0.09,23.5,23.8,55.9,0.53,1.6,21.7,0
53738,31,1,0.07,24.1,25.2,56,0.63,1.2,21.7,0
53765,31,1,0.1,26,28.4,39.1,0.68,1.2,27,2
53766,31,1,0.2,24.4,27.8,39.1,0.68,1.2,27,0
53770,31,1,0.1,26.2,26.6,43.8,0.66,1.2,27,-2
53772,31,2,0.2,26.7,28.1,45.3,0.61,1.2,27,-1
53773,31,1,0.1,27,28,45.6,0.61,1.2,27,1
53775,31,2,0.1,27.2,28.1,44.5,0.61,1.2,27,1
53777,31,2,0.1,27.4,28.8,39.8,0.68,1.2,27,1
53779,31,2,0.1,27.9,28.8,39.5,0.61,1.2,27,1
53781,31,2,0.1,27.6,29.2,39.3,0.66,1.2,27,1
53799,31,2,0.1,26.5,28.4,33.2,0.57,2,26.1,2
53801,31,2,0.1,25.5,28,36,0.56,1.2,26.1,-2
53850,31,1,0.03,29.1,29.2,50,0.61,1.8,21.8,2
53851,31,1,0.02,31.1,28.7,50,0.69,1,21.8,2
53852,31,1,1.04,28.7,30,52.1,0.64,1.2,21.8,2
53854,31,1,0.43,26.3,26.8,51.6,0.64,1.2,21.8,-2
53857,31,2,0.02,26.8,24.4,51.9,0.64,1.2,21.8,-1
53858,31,2,0.01,26.6,24,51.9,0.39,1.2,21.8,-2
54065,31,2,0.04,22.8,23.7,46.1,0.6,1.2,16.4,0
54066,31,2,0.03,22.9,23.6,46.3,0.7,1.2,16.4,0
54067,31,1,0.04,22,23.3,48.3,0.73,1.2,16.4,0
54068,31,2,0.03,23.4,23.9,45.2,0.73,1.2,16.4,0
54069,31,1,0.02,23.3,24.1,45.2,0.73,1.2,16.4,0
54070,31,2,0.04,23.3,23.6,46.3,0.43,1.2,16.4,0
54071,31,2,0.03,23.7,24.2,43,0.58,1.2,16.4,0
54072,31,1,0.03,23.9,24.3,42.4,0.65,1.2,16.4,0
54073,31,1,0.03,22.2,21.9,48.9,0.57,1.2,16.3,0
54074,31,1,0.04,24,23.7,44.1,0.82,1.2,16.3,1
54075,31,1,0.14,23.4,23.7,45.5,0.6,1.2,16.3,0
54076,31,1,0.03,22.7,23.2,45.3,0.96,1.2,16.3,-1
54077,31,1,0.03,22.7,23.3,46,0.58,1.2,16.3,0
54078,31,2,0.04,23,24,44.1,0.93,1.6,16.3,0
54079,31,2,0.05,22.7,23.9,46.1,0.7,1.2,16.3,-1
54080,31,2,0.05,24.2,24.3,44.1,0.61,1.2,16.3,0
54081,31,1,0.06,23,22.1,45.3,0.58,1.2,16.3,0
54082,31,1,0.05,23.1,23,45.1,0.73,1.2,16.3,1
54083,31,1,0.04,23.5,24.1,44.3,0.63,1.2,16.3,0
54084,31,1,0.09,23.3,23.6,44.1,0.65,1.2,16.3,-1
54085,31,1,0.15,22.1,23.1,47.5,0.72,1.2,16.3,0
54086,31,1,0.03,23.3,23.5,45.3,0.66,1.3,16.3,0
54087,31,1,0.03,23.5,23.2,43.5,0.94,1.2,16.3,0
54088,31,1,0.04,23.3,23.8,43.8,0.93,1.2,16.3,0
54089,31,1,0.06,23.4,24.6,43.9,0.64,1.2,16.3,0
54090,31,1,0.03,24.3,24.1,39.7,0.73,1.2,16.3,1
54091,31,2,0.04,23.5,24.2,40.9,0.69,1.2,16.3,0
54092,31,2,0.03,23.1,24.6,42,0.49,1.8,16.3,1
54096,31,1,0.01,23.2,23.8,52.6,0.67,1.2,13.4,0
54097,31,2,0.01,23,24.2,53.4,0.89,1.2,13.4,0
54098,31,2,0.01,22.9,23.9,53.5,0.62,1.2,13.4,0
54099,31,2,0.01,23.1,24.3,52.9,0.94,1.2,13.4,-1
54100,31,2,0.01,23.2,24.7,52.7,0.62,1.2,13.4,0
54101,31,1,0.01,23.1,23.8,52.6,0.89,1.2,13.4,-1
54102,31,1,0.01,23.6,24,51.7,0.6,1.2,13.4,0
54104,31,1,0.01,23.5,23.7,51.3,0.67,1.2,13.4,0
54105,31,2,0.01,23.5,24.5,51.8,0.67,1.2,13.4,0
54106,31,1,0.01,22.5,22.8,55.7,1.04,1.2,13.4,0
