,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
51780,31,1,0.13,17.7,24.1,57.5,1.47,1.2,10.9,-2
51781,31,1,0.07,19.1,22.8,55.4,0.93,1.7,10.9,-1
51782,31,1,0.05,20.2,23.8,53.5,0.84,1.2,10.9,-2
51783,31,1,0.07,21,24.4,52.3,1.12,1.3,10.9,1
51784,31,2,0.11,19.6,24.4,52.2,0.73,1.2,10.9,-1
51785,31,2,0.05,21.9,21.6,48,0.88,1.8,10.9,2
51786,31,1,0.08,21.2,24.1,48.7,1.09,1.6,10.9,0
51787,31,1,0.04,20.2,25.2,53.2,1.08,1.2,10.9,-1
51788,31,2,0.12,23.4,26,45.1,1.13,1.2,10.9,2
51898,31,2,0.04,25.8,22.1,44.6,0.64,1.5,0.3,2
51900,31,2,0.16,23.5,23.7,37,0.96,1.4,0.3,1
51901,31,1,0.13,23.7,23.5,34.3,0.73,1.2,0.3,0
51904,31,2,0.03,24.2,24.4,32.1,0.57,1.5,0.3,1
51905,31,2,0.17,26,23.2,44.4,0.96,1.4,0.3,1
51906,31,2,0.1,24.6,24.7,33,0.89,1.2,0.3,0
51907,31,1,0.08,23.6,23.9,44.8,0.91,1.3,0.3,2
51913,31,2,0.03,22.8,23.6,32.7,0.94,1,0.3,0
51914,31,1,0.2,27.4,21.5,45.1,0.79,1.3,0.3,-1
51915,31,2,0.09,27.2,22.6,45.1,0.72,2,0.3,1
51918,31,2,0.17,25.2,24.5,30.2,0.73,1.2,0.3,1
51919,31,2,0.06,27.1,22.5,45,0.76,1.2,0.3,1
51920,31,2,0.09,19.6,25.6,38.8,0.83,1.5,6.3,0
51922,31,1,0.06,19.5,23.6,40.3,0.7,1.8,6.3,0
51923,31,2,0.08,25,25.4,45.5,0.94,1.2,0.3,1
51924,31,1,0.06,19.5,21.5,42.9,0.77,1.4,6.3,0
51925,31,1,0.09,20.5,22.2,40.6,1.12,1.4,6.3,1
51927,31,1,0.06,19.7,23.4,39.7,0.97,1.9,6.3,0
51928,31,2,0.15,21.5,19.6,36,1.07,1.2,6.3,0
51931,31,2,0.1,21.2,26.4,39.4,0.83,1.4,6.3,1
51932,31,2,0.06,22.2,24.4,38.9,0.91,1.2,6.3,0
51933,31,1,0.09,21.1,26.2,41,0.91,1.2,6.3,-1
51936,31,1,0.1,16.2,20.5,45.5,0.93,1.2,4.9,-2
51937,31,1,0.1,16.4,19.9,45.7,1.2,1.2,4.9,-2
51938,31,1,0.06,17.3,19.7,44.2,1.02,1.2,4.9,-1
51940,31,2,0.06,22.5,24.1,33.5,1.21,1.3,4.9,1
51966,31,1,0.06,21.1,21.7,44.5,1.03,2,6.2,1
51968,31,1,0.06,21,20.1,42.2,0.93,1.9,6.2,0
51969,31,2,0.07,20.6,21.2,44.6,1.41,1.2,6.2,0
51970,31,1,0.04,19.7,20.5,54.3,0.99,1.4,11.1,0
51971,31,1,0.13,20.9,22.9,49.8,1.01,1.6,11.1,0
51972,31,1,0.04,19.9,21.9,52.8,0.96,1.6,11.1,0
51973,31,1,0.07,19.2,21.6,54.7,1.1,1.2,11.1,0
51975,31,1,0.02,21.7,22,46.8,1.08,1.3,11.1,0
51976,31,1,0.04,21.6,22.6,52.3,0.88,1.2,11.1,0
51977,31,1,0.05,18.5,21.5,55.5,0.95,1.8,11.1,0
51978,31,1,0.04,19.2,20.1,54.3,1.1,1.2,11.1,-1
51979,31,2,0.09,19.3,20.5,54.7,1.02,1.3,11.1,0
51980,31,2,0.06,20.6,22.1,51.2,1.16,1.4,11.1,-1
51981,31,2,0.08,23.1,23.1,44.7,0.76,1.6,11.1,-1
51982,31,1,0.03,21.2,22.1,49.3,0.67,1.6,11.1,0
51983,31,2,0.02,20.8,21.9,51.2,1.19,1.2,11.1,0
51984,31,1,0.01,20.2,21.1,57,0.98,2.5,11.1,1
51985,31,1,0.03,20.9,21.5,53.4,0.72,1.9,11.1,0
51986,31,1,0.02,21,21.8,57.8,1.03,1.6,11.1,1
51987,31,1,0.04,22,22.9,53.1,0.67,2,11.1,-1
51988,31,2,0.06,21.2,22.6,50.6,0.63,1.7,11.1,0
51989,31,1,0.03,21.8,22.4,51,1.03,1.2,11.1,0
51990,31,1,0.02,21.4,22.5,49.1,1.13,1.5,11.1,0
51991,31,2,0.02,21.4,23.1,48.9,1.15,1.4,11.1,2
51992,31,2,0.05,23.3,23.9,45.1,1.06,1.2,11.1,0
51993,31,1,0.1,23.3,23.8,45.4,1.33,1.2,11.1,1
51994,31,1,0.02,21.6,22.9,50.6,1.49,1.2,11.1,0
51995,31,2,0.02,20.7,22.3,50.2,1.07,1.2,11.1,0
51996,31,2,0.01,22.1,22.2,50,1.23,1.2,11.1,0
51998,31,1,0.02,20.9,22.1,49.5,0.93,2.4,11.1,0
51999,31,1,0.03,21.1,22.3,48.7,0.9,1.3,11.1,2
52000,31,1,0.03,19.9,21.5,52.1,1.02,1.3,11.1,0
52001,31,1,0.04,20.6,21.9,49.4,0.81,1.2,11.1,0
52002,31,1,0.02,19.9,21.2,52.4,1.03,1.3,11.1,-1
52003,31,1,0.06,19.7,21.3,51.1,0.99,2.6,11.1,0
52004,31,1,0.02,19.4,21.4,52,0.71,1.3,11.1,-1
52005,31,1,0.02,20.5,21.5,52.3,0.99,2.7,11.1,0
52006,31,1,0.02,19.5,20.4,50.7,0.78,1.2,11.1,0
52007,31,2,0.03,21.7,21.9,47.7,0.83,1.6,11.1,0
52008,31,1,0.06,21.7,23.3,47.4,0.8,1.2,11.1,-2
52009,31,1,0.02,20.6,22.1,51.6,1.12,1.2,11.1,0
52010,31,2,0.05,20.7,21.3,56.8,1.19,2,11.1,0
52011,31,1,0.02,20.9,21.3,58,1.08,1.2,11.1,0
52012,31,2,0.03,20.8,21.8,57.4,1.21,2.2,11.1,0
52013,31,1,0.04,20.8,21.8,57.8,1.6,1.2,11.1,0
52014,31,2,0.04,20.9,22.7,55,1.03,1.2,11.1,2
52015,31,2,0.05,20.7,22.5,56.2,1.14,1.2,11.1,0
52016,31,1,0.05,20.9,22.3,55.4,0.58,1.7,11.1,0
52017,31,1,0.05,21.2,22.7,50.4,0.93,1.2,11.1,0
52018,31,1,0.04,19.2,21.7,54.6,1.08,1.2,11.1,0
52019,31,2,0.09,22.2,22.4,48.9,1.07,1.5,11.1,0
52020,31,1,0.02,20.5,21.9,53.4,1.42,1.2,11.1,-1
52021,31,1,0.03,22.1,22.1,50.9,1.07,1.2,11.1,0
52022,31,1,0.05,21.8,22.7,50.2,1.03,1.2,11.1,0
52023,31,2,0.05,21.2,22.4,53,1.34,1.2,11.1,0
52024,31,2,0.03,20.5,22.2,55.1,1.17,1.2,11.1,0
52025,31,2,0.01,20.7,22.2,53,1.03,1.5,11.1,0
52026,31,1,0.04,19.6,21.5,57.1,0.97,1.5,11.1,0
52027,31,1,0.02,21.6,21.8,47.8,1.04,1.2,8.9,2
52028,31,1,0.02,21.9,22.4,48.8,0.85,1.2,8.9,0
52029,31,2,0.06,22.1,22.7,48.2,1.08,1.2,8.9,0
52030,31,1,0.03,21.9,23,46.4,1.01,1.3,8.9,0
52031,31,1,0.04,22.7,23.6,45.4,1.03,1.3,8.9,1
52032,31,2,0.03,22.7,23.8,45.6,1.14,1.2,8.9,0
52033,31,1,0.01,20.5,22,50.5,1.01,1.3,8.9,0
52034,31,1,0.08,21.8,21.5,46.7,0.82,1.3,8.9,-1
52035,31,1,0.11,21.5,22.7,46.9,1.03,1.2,8.9,-1
52036,31,1,0.07,21.9,23.5,47.4,1.11,1.3,8.9,1
52037,31,1,0.02,19.4,20.8,47.1,1,1.3,8.9,0
52038,31,2,0.06,25.2,23.7,39.9,0.85,1.2,8.9,2
52039,31,1,0.02,21.3,22.4,44.5,1.13,1.2,8.9,-2
52040,31,2,0.02,21.1,22,43.7,1.19,1.2,8.9,0
52041,31,2,0.02,20.9,21.8,50.8,1.09,1.6,8.9,0
52042,31,1,0.01,21.8,22,47.5,1.22,2.5,8.9,1
52043,31,1,0.02,20.5,20.8,50.6,0.92,1.9,8.9,0
52044,31,1,0.03,20.9,21.1,47.6,0.92,2.4,8.9,1
52045,31,2,0.02,20.6,21.1,49,1.11,2.6,8.9,0
52046,31,1,0.05,20,21.2,51,1.04,1.9,8.9,0
52051,31,1,0.09,22.7,22,46.4,1.03,1.2,8.9,2
52052,31,1,0.02,21.3,21.8,46,0.91,1.3,8.9,0
52053,31,2,0.04,22.2,22.3,42.6,1.06,1.2,8.9,0
52054,31,1,0.05,22.2,23.2,41.9,1.01,1.3,8.9,0
52055,31,1,0.05,22.2,23,46.3,1.02,1.8,8.9,0
52056,31,1,0.03,20.5,21.5,45.7,1.04,1.2,8.9,0
52058,31,2,0.02,23.6,23.9,41.1,1.04,1.8,8.9,2
52059,31,1,0.09,23.3,23.8,45.9,0.97,1.6,8.9,1
52212,31,2,0.05,19.3,17.9,43.2,0.84,1.4,8.9,-1
52214,31,1,0.08,20.1,19.4,43.6,1.39,1.1,8.9,-2
52217,31,1,0.03,19.7,20.5,42.7,0.91,1.6,8.9,-1
52218,31,1,0.05,20.2,20.7,42.5,1.14,1.3,8.9,1
52219,31,1,0.02,20.1,20.9,42.1,0.92,2,8.9,-1
52220,31,1,0.07,21.1,22.9,39.3,1.43,1.2,8.9,1
52221,31,2,0.04,21.6,23,38.2,0.82,1.3,8.9,0
52222,31,2,0.05,22,22.7,37.8,1,1.5,8.9,0
52223,31,2,0.02,21.3,22.7,40.6,1.01,1.5,8.9,0
52236,31,1,0.02,22.4,22.8,43.8,1.16,1.2,8.9,0
52237,31,2,0.02,22.3,23.1,44,0.99,2.1,8.9,0
52238,31,1,0.03,23.3,23.7,43.5,0.63,1.9,8.9,0
52239,31,1,0.03,23.3,24.9,41,0.73,1.2,8.9,0
52240,31,1,0.03,23.4,25,40.9,1.15,1.2,8.9,1
52250,31,1,0.03,18.8,19.9,43.2,1.12,1.5,11.7,0
52251,31,1,0.05,19.2,20.2,46.5,1.02,1.3,11.7,0
52332,31,1,0.02,20.9,20.9,19.5,1.28,1.2,-3.3,0
52333,31,1,0.03,21.1,21.3,18,0.87,2.3,-3.3,0
52334,31,2,0.05,21.4,21.8,18.8,1.13,1.6,-3.3,-1
52335,31,1,0.04,21.3,21.4,16.9,0.97,2,-3.3,-1
52336,31,1,0.04,21.8,22.1,21.3,1.02,1.6,-3.3,0
52337,31,1,0.04,22.5,22.7,20.1,1.01,1.2,-3.3,0
52338,31,2,0.03,22.1,22.5,20.2,0.91,1.4,-3.3,1
52339,31,1,0.04,22.1,22.7,20.4,1.12,1.2,-3.3,-1
52340,31,1,0.05,21.5,22.3,20.2,0.82,1.2,-3.3,0
52341,31,2,0.07,21.8,22.5,18.3,0.93,2,-3.3,0
52342,31,1,0.05,22.9,22.7,20.8,0.73,1.6,-3.3,-1
52343,31,1,0.06,21.1,22.1,22.5,0.87,1.6,-3.3,0
52344,31,1,0.03,21.3,22.2,22.6,0.73,1.2,-3.3,0
52345,31,1,0.04,21.9,22.3,19.5,0.75,1.6,-3.3,0
52348,31,2,0.04,22.4,22.9,19.8,1.17,1.2,-3.3,0
52349,31,1,0.04,22.4,22.5,19.7,0.95,1.6,-3.3,0
52352,31,1,0.05,22.6,23.3,19.4,1.02,1.2,-3.3,1
52354,31,1,0.04,22.1,22.8,20.1,1.1,1.3,-3.3,-1
52356,31,1,0.04,22.6,23.3,18.7,1.03,1.2,-3.3,0
52364,31,2,0.01,24,24.2,36.6,0.94,1,5.2,0
52365,31,2,0.06,24.5,22.2,41.2,0.52,2,5.2,1
52366,31,2,0.03,23.1,24.8,32.8,0.81,1.1,5.2,2
52367,31,2,0.03,23.1,23.7,34.2,0.9,1.3,5.2,0
52368,31,2,0.02,24.6,22.7,42.7,0.81,1.1,5.2,1
52369,31,2,0.02,22,23.4,42,1.05,1.1,5.2,0
52370,31,2,0.02,23.2,24.2,34.7,0.82,1.6,5.2,0
52371,31,1,0.05,24.1,24.3,32.7,0.77,1.4,5.2,1
52374,31,2,0.04,22.2,22.7,35.4,0.81,1.1,5.2,0
52375,31,2,0.05,22.3,23,35,0.73,1.3,5.2,-1
52376,31,2,0.03,22.6,23.5,34.6,0.71,1.4,5.2,1
52377,31,2,0.04,22.5,23.5,43.7,0.98,1.2,5.2,0
52379,31,1,0.07,22.5,24,39.9,0.73,1.2,9.5,2
52380,31,2,0.1,22.1,24.8,39.6,1.03,1.2,9.5,0
52381,31,2,0.03,22.7,24.1,38.9,1.01,1.3,9.5,1
52382,31,1,0.01,23.2,24.2,36.6,0.97,1.3,9.5,1
52383,31,2,0.03,20.9,23.5,46.2,0.95,1.2,9.5,0
52384,31,1,0.04,21.4,22.6,46.3,1.06,1.3,9.5,0
52385,31,2,0.04,21.2,22.5,48.4,1.02,1.3,9.5,0
52386,31,1,0.02,23.1,24,40.2,1.01,1.3,9.5,0
52387,31,1,0.04,21.8,23.3,45.4,1.06,1.2,9.5,0
52388,31,1,0.08,21,21.5,57.3,1.09,1.5,12.8,0
52389,31,2,0.04,21.7,22.9,53.4,0.66,1.6,12.8,0
52390,31,1,0.03,21.3,22.5,56.8,0.94,1.7,12.8,0
52391,31,1,0.06,21.3,23,56.3,1.01,1.3,12.8,0
52392,31,1,0.02,19.5,21.6,60.8,1.1,1.2,12.8,0
52393,31,1,0.03,20.3,21.9,58.6,1.08,1.2,12.8,0
52394,31,2,0.02,20.8,21.7,56.4,0.99,1.2,12.8,0
52395,31,2,0.04,20.9,22.1,56.2,0.98,1.5,12.8,0
52409,31,1,0.05,22.9,23.9,44.7,0.88,2.8,12.8,0
52410,31,1,0.15,21.7,24.7,43.2,1.01,2,12.8,0
52412,31,1,0.03,23.4,24.3,39.9,0.96,2,12.8,1
52414,31,1,0.07,22.4,25,38.5,0.81,1.3,12.8,0
52416,31,1,0.03,23,24.4,41,0.73,1.2,12.8,0
52420,31,1,0.02,23.3,24.7,49.5,1.04,1.4,12.8,0
52422,31,1,0.04,24.1,25.1,45.8,0.99,1.2,12.8,0
52424,31,1,0.02,23.3,24.7,48.5,0.69,1.4,12.8,0
52425,31,1,0.04,23.1,24.8,50.4,0.74,1.2,12.8,0
52426,31,1,0.03,24.1,25,45.7,0.91,1.3,12.8,1
52427,31,1,0.04,23.5,25.1,48.5,1.01,1.3,12.8,1
52428,31,1,0.04,23.6,24.8,48.5,0.63,2,12.8,0
52429,31,1,0.08,24.4,25.8,40.3,0.83,1.2,12.8,1
52430,31,1,0.09,22.5,24.8,47.1,0.86,2.6,12.8,0
52442,31,1,0.02,20.5,22.4,46.5,0.92,1.6,11.3,0
52444,31,2,0.05,23.1,23.7,44.8,1.11,1.5,11.3,1
52447,31,1,0.08,23.9,24.6,42.6,0.74,1.2,11.3,0
52448,31,1,0.02,21.3,23.4,47.1,0.89,1.6,11.3,-1
52450,31,2,0.02,23.4,23.8,43.7,1.04,1.4,11.3,0
52452,31,1,0.03,22.7,23.9,44.5,1.28,1.2,11.3,0
52454,31,2,0.03,22.8,23.7,41.3,0.94,1.7,11.3,0
52456,31,1,0.01,23.7,24.3,42.8,0.69,1.5,11.3,0
52457,31,1,0.01,21.9,23,48.3,0.93,1.7,11.3,0
52458,31,1,0.01,23.1,23.8,46.5,0.68,2.8,11.3,1
52459,31,2,0.04,22.9,23.7,51.2,0.68,1.2,11.3,0
52460,31,2,0.02,26.2,25.9,41.1,0.56,1.6,11.3,0
52461,31,1,0.06,23.9,24.8,48.6,1.03,1.2,11.3,1
52462,31,1,0.03,23.8,25.5,47.7,0.73,1.2,11.3,2
52463,31,2,0.05,24.4,25.4,40,1.03,1.2,11.3,2
52464,31,1,0.04,23.9,25.5,51.6,1.03,1.2,11.3,0
52465,31,1,0.04,22.6,24.6,50.7,0.84,1.2,11.3,0
52467,31,1,0.04,22.6,24.1,51.4,1.03,1.2,11.3,-1
52468,31,1,0.07,22.6,24.1,51.7,0.82,1.3,11.3,1
52469,31,1,0.04,23.7,24.1,46.9,1.02,1.3,11.3,1
52470,31,2,0.05,22.8,23.5,50.9,0.9,1.2,11.3,0
52471,31,2,0.06,22.9,24.4,49.2,1.08,1.2,11.3,0
52472,31,2,0.02,23.8,24.6,48.3,0.93,1.5,11.3,0
52473,31,1,0.1,23.9,24.8,49.3,0.73,1.2,11.3,0
52474,31,1,0.03,21.9,22.7,50.8,0.97,1.6,10.1,0
52475,31,1,0.04,21.4,21.6,18.2,0.87,1.2,-0.5,0
52476,31,2,0.04,21.7,22,19.3,0.97,1.2,-0.5,-1
52477,31,1,0.06,22.1,23.4,55.5,0.68,1.7,10.1,0
52478,31,1,0.09,22,21.9,19.6,0.82,1.7,-0.5,0
52479,31,1,0.03,22.1,22.1,19.5,0.97,1.4,-0.5,0
52480,31,2,0.04,22.4,23,18,0.98,1.2,-0.5,0
52481,31,1,0.04,20.9,22.1,55.6,0.97,1.6,10.1,0
52482,31,1,0.05,20.9,22.2,55.5,0.96,1.6,10.1,0
52483,31,2,0.05,20.7,22.1,59.9,0.97,2,10.1,1
52484,31,1,0.06,17.5,19.3,66.2,0.98,1.7,10.1,0
52485,31,1,0.04,20.1,20.2,57.8,0.94,1.8,10.1,0
52486,31,1,0.07,21.6,21.7,29.7,1.03,1.2,-0.5,0
52487,31,1,0.04,21.3,21.3,18.7,0.93,1.2,-0.5,0
52488,31,1,0.03,22.1,22.6,18.5,1.03,1.2,-0.5,0
52489,31,2,0.08,21.5,21.8,17.3,1.06,1.2,-0.5,-2
52490,31,2,0.05,21.9,21.8,18.2,0.93,1.2,-0.5,0
52491,31,1,0.03,21.7,22,20.1,0.74,2,-0.5,0
52492,31,1,0.03,21.4,22.2,19,0.82,1.2,-0.5,-1
52493,31,1,0.03,21.9,23.3,53.3,0.78,1.6,10.1,0
52494,31,1,0.03,22.9,23.8,46.4,0.69,2.7,10.1,0
52495,31,1,0.06,21.9,21.7,17.9,0.93,1.2,-0.5,0
52496,31,1,0.02,24,24.7,47.1,0.62,2.4,10.1,1
52497,31,2,0.04,21.7,22.4,14.7,0.88,1.8,-0.5,0
52498,31,2,0.05,24,25.5,44,0.78,1.6,10.1,2
52499,31,2,0.04,21.9,21.9,17.1,1.1,1.2,-0.5,0
52500,31,2,0.09,24,25.7,46.3,0.92,2.1,10.1,0
52501,31,1,0.03,23.9,25.1,45.1,0.98,1.2,10.1,0
52502,31,1,0.03,22.5,23.6,49.3,0.89,1.9,10.1,1
52503,31,1,0.06,17.6,20,48,1.41,1.7,10.5,-1
52504,31,2,0.07,20.9,22,39.7,1.15,1.3,10.5,-1
52505,31,2,0.03,21.2,22.1,40,0.85,1.7,10.5,-1
52506,31,1,0.05,22,23.5,42,0.84,1.2,10.5,0
52507,31,2,0.04,21.7,22.9,42.8,1.03,1.2,10.5,0
52508,31,2,0.02,21.3,22.6,45.8,1.08,1.2,10.5,0
52509,31,1,0.12,23.4,24.9,41.8,1.06,1.4,10.5,0
52510,31,1,0.06,24.1,25.3,36.1,1.03,1.2,10.5,0
52511,31,1,0.04,22.9,23.7,39.5,1.06,1.6,10.5,2
52512,31,2,0.05,22.8,23.4,36.1,1.03,1.2,10.5,0
52513,31,1,0.03,21.8,23,41.7,0.79,1.2,10.5,0
52514,31,1,0.02,20.6,22.7,40.7,1.06,1.3,10.5,0
52515,31,1,0.07,23.2,24,42.8,0.64,1.7,12.4,0
52516,31,1,0.16,22.3,26.1,42,0.74,1.2,12.4,0
52573,31,1,1.3,23.2,24.9,39.7,1.03,1.2,14.5,0
52576,31,2,1.2,24.1,23.5,41.1,0.96,1.2,14.5,-1
52583,31,2,0.1,23.5,24.8,39.1,0.88,2,14.5,1
52586,31,2,0.2,24.9,24.9,36.1,0.74,1,14.5,-1
52589,31,1,0.1,25.2,25.8,35.5,0.73,1.2,14.5,0
52591,31,1,0.1,25.2,26,35.6,0.76,1.2,14.5,1
52594,31,2,0.1,25.7,26.6,34.6,0.85,1.2,14.5,1
52598,31,2,0.1,26.3,27.2,34.6,0.85,1.2,14.5,1
52600,31,2,0.1,26.6,27.6,32.6,0.78,1.2,14.5,1
52603,31,2,0.1,26,27.7,34.7,0.62,1.2,14.5,1
52724,31,2,0.09,23.4,24.4,44.6,0.75,1.2,8.4,1
52740,31,2,0.01,26,24,44.9,0.73,1.2,8.4,2
52745,31,2,0.03,24.2,26,45.3,0.79,1.2,8.4,-1
52746,31,1,0.02,24.4,26.1,45.2,0.89,1.1,8.4,0
52749,31,2,0.02,26.6,23,37.3,0.72,2,8.4,0
52753,31,1,0.05,21.2,21,35.3,0.82,1.3,3.9,-1
52754,31,2,0.04,22.7,21.3,29.1,0.75,1.6,3.9,0
52755,31,1,0.04,22,22.4,31.3,0.87,1.2,3.9,0
52756,31,1,0.03,22.4,22.3,33.5,0.92,1.2,3.9,0
52757,31,1,0.04,22.8,23.1,31.3,1.03,1.2,3.9,0
52758,31,1,0.03,22.9,23.6,30.6,0.66,1.6,3.9,0
52759,31,2,0.03,22.8,23.5,30.9,1.09,1.2,3.9,0
52760,31,1,0.05,23.2,23.6,29.7,0.82,1.2,3.9,0
52761,31,2,0.04,22.7,23.2,30.7,0.9,1.7,3.9,2
52762,31,1,0.05,23.6,23.4,30.6,1.08,1.2,3.9,0
52763,31,1,0.07,22.1,22.8,32.8,0.72,1.7,3.9,0
52764,31,1,0.04,21.8,21.9,32.8,1.03,1.6,3.9,1
52765,31,1,0.04,22.3,22.4,32,1.12,1.6,3.9,2
52766,31,1,0.03,22.1,22.4,32.2,0.89,1.2,3.9,0
52832,31,2,0.1,23.2,24.4,43.3,0.82,1.2,12.9,0
52833,31,2,0.1,23.3,24.6,43.3,0.67,1.2,12.9,0
52837,31,2,0.1,23.6,25.2,42.3,0.9,1.2,12.9,-1
52838,31,2,0.1,24.4,25.7,41,0.98,1.2,12.9,1
52839,31,2,0.1,24.3,25.6,40.9,0.93,1.2,12.9,-1
52840,31,2,0.1,24.6,25.3,41,0.79,1.2,12.9,0
52886,31,2,0.04,20.3,20.7,44.3,0.96,1.3,11.7,0
52887,31,1,0.03,20.9,21.9,44,1.08,1.2,11.7,-1
52889,31,2,0.04,21.5,22.3,40.7,0.9,1.1,11.7,0
52890,31,2,0.05,21.4,22.5,44,0.9,1.5,11.7,0
52891,31,1,0.05,20.3,21.9,45,0.98,1.8,11.7,1
52892,31,2,0.03,21.4,22.4,43.7,0.97,1.6,11.7,0
52893,31,1,0.05,21.8,22.8,43.5,0.89,1.7,11.7,-2
52894,31,1,0.03,22.4,23.3,44.1,0.61,1.2,11.7,0
52895,31,1,0.08,22.5,24.4,35.2,0.68,1.2,11.7,0
52896,31,1,0.07,22.6,24.8,34.1,0.76,1.5,11.7,-1
52897,31,1,0.02,20.6,21,45.5,0.82,2.2,11.7,0
52962,31,1,0.01,22,23.1,57.8,0.76,2,13.4,0
52963,31,1,0.06,21.4,23.8,56.9,0.7,1.6,13.4,-1
52964,31,1,0.03,22.2,23.7,55.4,0.63,1.4,13.4,0
52965,31,1,0.03,22.1,22.9,57,0.73,1.2,13.4,0
52966,31,1,0.08,20.9,23.5,61.7,0.99,1.5,13.4,0
52967,31,1,0.03,22.2,23.1,55.5,0.98,1.3,13.4,0
52968,31,1,0.05,20.7,23.3,60.7,0.73,1.2,13.4,-1
52969,31,2,0.06,20.7,23,60.8,0.63,1.2,13.4,0
52970,31,2,0.06,20.5,22.9,62.1,1.24,1.3,13.4,-1
52971,31,2,0.04,22.7,23.5,54.4,1.12,1.2,13.4,1
52972,31,2,0.05,22.4,24.1,56.9,0.76,1.4,13.4,0
52973,31,1,0.02,22.5,23.9,56.1,0.97,1.3,13.4,1
52974,31,1,0.06,22.5,23.3,57.1,0.67,1.3,13.4,-2
52975,31,1,0.06,22.9,23.5,57,0.65,1.3,13.4,0
52994,31,2,0.07,21.6,22.6,59.3,0.66,1.4,13,0
52995,31,1,0.14,21.3,23.6,60.3,1.03,1.2,13,-1
52996,31,1,0.01,23.2,23.9,60.9,0.73,1.2,13,1
52997,31,1,0.02,23.6,23.9,53.9,0.66,1.6,13,2
52998,31,1,0.02,22.9,22.9,55.2,1.04,1.2,13,0
52999,31,1,0.02,22.7,23.3,56.8,1.13,1.2,13,0
53000,31,1,0.02,22.3,23.3,53.9,0.73,2.1,13,-1
53008,31,1,0.04,22.2,22.9,53.7,0.67,1.6,13.5,0
53009,31,1,0.01,22.4,23.3,52.5,0.97,1.6,13.5,0
53010,31,2,0.04,21.7,23.8,52,0.91,1.6,13.5,0
53011,31,2,0.03,23.3,24.2,54.7,0.72,1.2,13.5,0
53012,31,1,0.03,23.4,24.6,53.6,1.07,1.5,13.5,1
53013,31,1,0.02,23.8,24.6,52.4,0.72,1.3,13.5,-1
53014,31,2,0.02,23.9,25.2,51.5,0.89,1.3,13.5,0
53015,31,1,0.07,23.6,24.6,47.7,0.77,1.2,13.5,0
53016,31,2,0.05,23.8,24.3,47.5,0.84,1.2,13.5,1
53017,31,2,0.09,23.5,25.6,47.8,0.68,1.4,13.5,1
53018,31,1,0.04,23.5,25.1,51.2,0.98,1.3,13.5,0
53022,31,2,0.02,24.9,25.4,47.6,0.74,2.3,13.5,0
53025,31,1,0.04,25.3,25.5,45.2,0.49,2.7,13.5,0
53026,31,1,0.03,23.9,25.2,50.2,0.92,2.6,13.5,1
53028,31,1,0.03,24.1,24.6,50.7,0.91,2.4,13.5,0
53029,31,1,0.02,24,24.8,50.3,0.73,2.3,13.5,0
53031,31,1,0.05,23.5,25.1,50.2,0.78,1.2,13.5,0
53032,31,1,0.02,22.7,24.4,51.6,1.03,1.2,13.5,-1
53033,31,1,0.02,23.7,24.3,51.1,0.86,1.2,13.5,1
53034,31,1,0.03,24,24.6,51.7,1.03,1.2,13.5,1
53037,31,2,0.03,23.1,24.8,49.7,1.03,1.2,13.5,0
53038,31,1,0.05,24.5,25.2,46.4,0.86,1.4,13.5,1
53039,31,2,0.08,22.7,25.9,50.9,0.95,1.2,13.5,2
53040,31,2,0.02,22.5,23.9,51.5,0.66,1.5,13.5,0
53041,31,1,0.08,22.3,23.8,51.9,0.81,1.2,13.5,1
53046,31,1,0.06,22.8,23.1,51.5,0.74,1.2,12.6,0
53048,31,1,0.05,23.4,24,52.5,0.74,1.2,12.6,0
53050,31,1,0.04,22.8,24,48.1,0.62,1.9,12.6,0
53052,31,2,0.02,22.1,23.1,49.9,1.09,1.7,12.6,0
53053,31,2,0.03,21.9,23,51.3,1.08,1.2,12.6,0
53054,31,2,0.03,21.9,23.3,51.4,0.79,1.5,12.6,0
53056,31,1,0.03,22,23.3,46.2,0.98,1.3,12.6,0
53057,31,2,0.02,23.2,23.8,48.2,0.8,1.5,12.6,0
53059,31,1,0.04,23.4,24,49.4,0.91,1.6,12.6,-1
53060,31,2,0.03,21.6,23.5,48.5,1.15,1.3,12.6,0
53062,31,1,0.07,22.1,23.4,50.2,0.77,1.3,12.6,0
53063,31,2,0.03,22.1,23.4,55.3,1.05,1.2,12.6,1
53065,31,2,0.05,21.8,24,55.1,0.99,1.2,12.6,0
53066,31,2,0.04,22.4,23.3,54.1,0.94,1.2,12.6,0
53067,31,1,0.15,22.9,24.5,41.9,0.73,1.2,12.6,1
53068,31,2,0.04,23.4,24.5,39.7,0.74,1.2,12.6,0
53069,31,2,0.03,22.9,24.6,39.1,1.04,1.2,12.6,0
53070,31,1,0.05,21.4,23,41.9,0.75,1.2,12.6,0
53071,31,1,0.02,22.2,23.5,40.7,0.65,1.4,12.6,0
53081,31,2,0.02,22.2,23,51.3,0.77,1.2,12.6,0
53082,31,1,0.01,21.4,22.1,52.9,1.07,1.6,12.6,1
53083,31,2,0.08,21.7,23.3,55.8,0.89,1.3,12.6,0
