,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
78539,31,2,0.1,23.3,24.4,39.3,0.4,1.2,13.2,2
82861,41,2,0.16,29.7,29.8,78.4,0.67,1.1,13.4,2
82862,32,2,0.61,29.8,29.9,77.9,0.49,1.1,13.4,0
82863,43,2,0.14,29.5,29.7,78.1,0.57,1.1,13.4,1
82864,42,2,0.2,30,30,77.4,0.38,1.1,13.4,1
82865,33,1,0.7,30,30.1,77.2,0.41,1.1,13.4,1
82866,30,2,0.2,30.1,30.2,77.2,0.55,1.1,13.4,2
82867,25,2,0.31,30.3,30.3,76.3,0.55,1.1,13.4,1
82868,31,2,0.4,30.3,30.4,75.6,0.55,1.1,13.4,1
82869,59,1,0.23,30.4,30.5,75.2,0.45,1.1,13.4,1
82870,44,2,0.51,30.5,30.6,74.9,0.41,1.1,13.4,2
82871,46,2,0.27,30.6,30.7,73.3,0.46,1.1,13.4,2
82872,34,2,0.22,30.9,30.9,72.5,0.46,1.1,13.4,1
82873,46,2,1.14,30.7,31,73,0.46,1.1,13.4,2
82874,37,2,0.19,31.2,31.2,70.1,0.41,1.1,13.4,2
82875,25,2,0.27,31.3,31.4,69.1,0.55,1.1,13.4,2
82876,24,2,0.15,31.1,31.2,69.7,0.63,1.1,13.4,2
82877,36,2,0.31,31.3,31.2,69.2,0.46,1.1,13.4,2
82878,40,2,0.26,31.5,31.5,68.8,0.55,1.1,13.4,2
82880,36,1,0.12,31.4,31.5,69,0.56,1.1,13.4,2
82881,23,2,0.16,31.3,31.4,69.2,0.41,1.1,13.4,1
82882,44,2,0.81,31.3,31.4,69.2,0.46,1.1,13.4,2
82883,31,2,0.21,31.4,31.5,69,0.52,1.1,13.4,1
82884,29,2,0.32,31.4,31.5,68.9,0.63,1.1,13.4,1
82885,28,1,0.13,31.9,32,67.3,0.45,1.1,13.4,2
82886,27,1,0.65,32,32.1,67.6,0.41,1.1,13.4,2
82887,40,2,0.38,31.9,32,67.3,0.47,1.1,13.4,0
82888,30,1,0.16,32.1,32.1,66.6,0.41,1.1,13.4,2
82889,36,2,0.17,31.4,31.4,70.1,0.7,1.1,13.4,1
82890,28,2,0.22,31.4,31.5,70.9,0.5,1.1,13.4,2
82891,34,2,0.29,31.4,31.5,71,0.41,1.1,13.4,2
82892,28,2,0.16,31.3,31.4,71.4,0.29,1.1,13.4,2
82893,28,2,0.15,31.4,31.5,71.7,0.46,1.1,13.4,1
82894,38,2,0.38,31.6,31.6,71.3,0.57,1.1,13.4,2
82895,25,2,0.27,31.3,31.5,71.7,0.29,1.1,13.4,0
82896,33,2,0.28,31.3,31.4,71.5,0.56,1.1,13.4,2
82897,27,2,0.31,31.2,31.3,71.9,0.43,1.1,13.4,0
82899,30,2,0.69,30,30.2,80.2,0.34,1.1,13.4,1
82900,34,1,1.03,30,30.1,80.8,0.56,1.1,13.4,2
82902,46,1,0.19,30.1,30.3,80,0.51,1.1,13.4,2
82903,32,1,0.66,30.3,30.5,79.9,0.56,1.1,13.4,1
82904,38,1,0.53,30.8,30.8,79.3,0.65,1.1,13.4,2
82905,32,1,0.27,30.6,30.8,79.4,0.45,1.1,13.4,1
82906,31,2,0.45,30.5,30.9,79.8,0.55,1.1,13.4,2
82907,36,1,0.53,30.6,30.8,79.5,0.45,1.1,13.4,2
82908,30,2,0.75,30.7,30.8,79.1,0.43,1.1,13.4,2
82909,25,1,0.88,30.7,30.8,78.7,0.56,1.1,13.4,0
82910,42,1,0.16,30.6,30.7,77.2,0.56,1.1,13.4,2
82911,25,2,1.28,30.1,30.5,77.7,0.63,1.1,13.4,1
82913,58,2,0.26,29.3,29.5,77.3,0.46,1.1,13.4,1
82914,38,2,0.26,29.2,29.5,78.2,0.43,1.1,13.4,2
82916,31,1,0.23,28.3,28.7,79.7,0.45,1.1,13.4,1
82917,38,1,0.15,28.5,28.9,80,0.41,1.1,13.4,0
82918,31,2,0.16,28.3,28.6,80.5,0.55,1.1,13.4,2
82919,30,1,0.32,29.1,29.4,79,0.45,1.1,13.4,2
82920,33,1,0.46,29.6,29.8,78.3,0.56,1.1,13.4,2
82921,48,2,0.68,28.7,29.2,83.8,0.41,1.1,13.4,1
82922,35,2,0.33,28.7,29.3,82.6,0.38,1.1,13.4,1
82923,32,2,0.19,28.3,28.9,81.9,0.57,1.1,13.4,1
82924,50,2,0.21,26.9,27.5,71.1,0.55,1.1,13.4,0
82925,28,2,0.12,27.4,27.7,83.3,0.46,1.1,13.4,-1
82927,27,2,0.24,27.2,27.5,84.6,0.46,1.1,13.4,0
82928,29,2,0.31,28,28.3,83.3,0.46,1.1,13.4,0
82929,41,2,0.32,28.3,28.8,82.8,0.41,1.1,13.4,2
82931,32,2,0.11,28.1,28.5,84.2,0.46,1.1,13.4,1
82932,27,2,0.14,28.6,29,82.4,0.55,1.1,13.4,1
82933,33,1,0.29,26.8,27.5,85.1,0.56,1.1,13.4,-1
82938,32,2,0.13,26.1,26.3,87.3,0.79,1.1,13.4,0
82939,29,2,0.21,29.6,29.9,77.4,0.63,1.1,13.4,0
82940,30,2,0.22,29.8,30.1,76.6,0.46,1.1,13.4,0
82941,37,2,0.17,29.4,29.8,77.5,0.66,1.1,13.4,2
82942,28,2,0.25,29.3,29.8,77.8,0.52,1.1,13.4,0
82943,40,2,0.2,29.5,30.1,77.3,0.46,1.1,13.4,0
82944,34,2,0.34,29.5,30,77.4,0.46,1.1,13.4,1
82945,29,2,0.3,29.6,30.2,77.3,0.26,1.1,13.4,0
82946,29,2,0.15,30.3,30.5,76,0.63,1.1,13.4,0
82947,42,2,0.34,29.6,30.1,77.3,0.55,1.1,13.4,0
82948,36,2,0.18,29.3,29.9,77.5,0.51,1.1,13.4,0
82949,30,2,0.35,29.1,29.7,77.7,0.47,1.1,13.4,1
82950,39,1,0.14,29.5,29.9,77.2,0.51,1.1,13.4,2
82951,30,2,0.29,29.3,29.8,77.7,0.55,1.1,13.4,0
82952,59,2,1.68,31,31.6,74.4,0.7,1.1,13.4,0
82955,47,1,0.16,30.3,30.7,73.4,0.51,1.1,13.4,1
82956,33,2,0.34,30.8,31.1,72.6,0.44,1.1,13.4,1
82957,28,2,0.18,31.3,31.5,71.6,0.63,1.1,13.4,2
82958,33,2,0.11,31.1,31.3,73.4,0.74,1.1,13.4,2
82959,33,2,0.21,31.2,31.5,72.7,0.46,1.1,13.4,1
82960,42,2,2.04,30.1,30.1,76.6,0.41,1.1,13.4,0
82961,43,2,0.17,30,30.1,76.6,0.34,1.1,13.4,2
82962,41,2,0.27,29.8,29.9,78,0.55,1.1,13.4,2
82963,37,1,0.26,29.9,29.9,78.6,0.45,1.1,13.4,1
82964,34,1,0.75,29.9,29.9,78.7,0.65,1.1,13.4,2
82965,30,2,0.17,29.9,29.9,78.7,0.45,1.1,13.4,0
82966,42,2,0.33,30,30.1,78.4,0.57,1.1,13.4,0
82967,43,2,0.35,30.1,30.3,77.8,0.55,1.1,13.4,2
82968,34,2,0.49,30.2,30.3,73.6,0.38,1.1,13.4,1
82969,30,2,0.42,30.3,30.5,74.6,0.29,1.1,13.4,2
82970,24,2,0.33,30.3,30.5,74.5,0.51,1.1,13.4,1
82971,24,2,1.97,30.3,30.4,74.7,0.51,1.1,13.4,0
82972,39,2,0.34,30.3,30.4,80,0.57,1.1,13.4,0
82974,34,2,0.37,30.2,30.3,75.1,0.55,1.1,13.4,1
82975,25,2,0.14,30.2,30.3,74.6,0.63,1.1,13.4,0
82976,23,2,0.14,30,30.2,76.5,0.57,1.1,13.4,1
82977,44,2,1.28,30.2,30.2,75.8,0.41,1.1,13.4,2
82978,46,2,0.25,30.2,30.3,76.1,0.55,1.1,13.4,2
82979,28,2,0.35,30.1,30.2,76.9,0.46,1.1,13.4,0
82980,26,2,0.44,30.1,30.3,76.7,0.43,1.1,13.4,0
82981,49,2,0.45,30.2,30.3,76.5,0.68,1.1,13.4,0
82982,30,2,0.4,28.4,28.8,86.6,0.34,1.1,13.4,0
82983,34,1,0.2,28.7,28.9,86.8,0.56,1.1,13.4,0
82984,35,1,0.47,28.9,29,85.4,0.45,1.1,13.4,2
82986,26,1,0.11,28.8,29,83.8,0.42,1.1,13.4,1
82987,28,1,0.2,28.6,28.9,83.6,0.38,1.1,13.4,0
82988,48,1,0.33,28.9,29.2,83.4,0.51,1.1,13.4,1
82989,50,1,0.25,29,29.3,83,0.51,1.1,13.4,0
82990,47,2,0.14,28.4,28.7,83.6,0.46,1.1,13.4,0
82991,50,2,0.48,28.7,28.6,83.5,0.62,1.1,13.4,1
82992,25,1,0.12,28.9,29.1,83.4,0.41,1.1,13.4,1
82993,32,1,0.19,28.5,29.1,84.4,0.6,1.1,13.4,0
82994,28,2,0.31,28.3,28.8,85.1,0.74,1.1,13.4,0
82995,29,2,0.17,28.6,28.7,84.9,0.57,1.1,13.4,1
82996,38,1,0.25,29.2,29.2,83.7,0.65,1.1,13.4,1
82997,32,1,0.1,29.5,29.7,83.7,0.56,1.1,13.4,1
82998,31,2,0.13,29.6,29.8,82.8,0.78,1.1,13.4,1
83000,38,1,0.1,29.4,29.5,82.4,0.56,1.1,13.4,2
83001,25,2,0.21,29.6,29.7,81.5,0.55,1.1,13.4,0
83002,28,2,0.16,29.8,29.9,81.1,0.63,1.1,13.4,2
83003,32,2,0.12,30.3,30.3,79.3,0.6,1.1,13.4,2
83004,30,1,0.12,30.3,30.3,78.3,0.45,1.1,13.4,2
83005,31,1,2.25,30.4,30.4,77.1,0.56,1.1,13.4,1
83006,27,1,0.13,30.7,30.7,75.8,0.56,1.1,13.4,0
83007,38,1,0.2,31.1,31.2,74,0.51,1.1,13.4,1
83008,41,2,0.17,30.7,30.8,74.9,0.29,1.1,13.4,0
83009,27,2,0.29,30.3,30.4,76.2,0.54,1.1,13.4,2
83010,23,1,0.11,30.1,30.3,76.6,0.6,1.1,13.4,2
83011,28,2,0.16,29.9,30.1,76.8,0.46,1.1,13.4,1
83012,28,2,0.16,30.1,30.2,76.5,0.67,1.1,13.4,2
83013,36,1,0.85,30,30.1,76.4,0.51,1.1,13.4,1
83014,38,2,0.45,30.4,30.4,74.9,0.43,1.1,13.4,1
83015,55,2,0.22,30.4,30.6,74.9,0.57,1.1,13.4,1
83016,48,2,0.21,30.6,30.8,74.9,0.57,1.1,13.4,0
83018,29,1,0.56,30.2,30.6,75.1,0.6,1.1,13.4,2
83019,58,1,0.14,30.4,30.6,75.7,0.51,1.1,13.4,1
83020,25,2,0.15,30.4,30.5,76.1,0.52,1.1,13.4,1
83021,44,1,0.11,30.3,30.2,76.4,0.45,1.1,13.4,2
83022,37,1,0.2,30.3,30.3,74.4,0.56,1.1,13.4,2
83023,30,2,0.14,30.5,30.5,74.8,0.41,1.1,13.4,1
83024,24,2,0.09,30.3,30.2,74.5,0.45,1.1,13.4,1
83026,34,2,0.14,30.8,31,69.8,0.55,1.1,13.4,1
83027,31,2,0.16,31.7,31.7,67.5,0.54,1.1,13.4,0
83028,57,1,0.15,31.6,31.8,67.7,0.47,1.1,13.4,1
83029,29,2,0.18,31.1,31.3,67.9,0.51,1.1,13.4,2
83030,30,2,0.35,31.2,31.3,67.9,0.55,1.1,13.4,1
83031,22,1,0.18,31.6,31.6,66.4,0.45,1.1,13.4,0
83032,25,2,0.16,31.4,31.5,78.5,0.57,1.1,13.4,1
83033,41,2,0.23,31.3,31.4,78.8,0.52,1.1,13.4,0
83034,31,1,0.18,31.1,31.2,66.3,0.45,1.1,13.4,0
83035,28,2,0.31,31.7,31.7,66.2,0.49,1.1,13.4,1
83036,30,2,0.23,32.9,33,62.3,0.66,1.1,13.4,2
83037,33,2,0.25,33.2,33.5,61,0.32,1.1,13.4,2
83038,29,2,0.21,33.5,33.8,59.9,0.43,1.1,13.4,1
83039,40,2,0.18,34.2,34.5,58.5,0.46,1.1,13.4,2
83040,48,1,0.22,32.5,32.8,64,0.51,1.1,13.4,2
83041,54,1,0.41,32.1,32.1,65.9,0.45,1.1,13.4,1
83043,29,2,0.26,33,33.3,63,0.63,1.1,13.4,1
83044,29,2,0.15,33,33.3,63.1,0.52,1.1,13.4,2
83045,48,2,0.26,33,33.3,63,0.66,1.1,13.4,2
83046,28,2,0.47,32.8,33.2,62.9,0.46,1.1,13.4,0
83047,52,2,0.42,32.2,32.7,64.4,0.45,1.1,13.4,2
83048,30,2,1.35,32.1,32.4,64.9,0.46,1.1,13.4,1
83049,35,2,0.17,32,32.1,65.8,0.63,1.1,13.4,0
83050,48,2,0.21,32,32.1,65.4,0.41,1.1,13.4,2
83052,30,2,0.42,32,32.1,65.9,0.72,1.1,13.4,1
83053,30,2,0.6,32.2,32.3,65.7,0.31,1.1,13.4,1
83054,34,2,0.12,32,32.1,66.4,0.62,1.1,13.4,2
83055,32,2,0.13,31.7,31.9,70,0.46,1.1,13.4,2
83056,26,2,0.3,31.6,31.7,69.9,0.66,1.1,13.4,2
83057,25,2,0.4,31.5,31.6,70.9,0.46,1.1,13.4,2
83058,25,2,0.39,31.5,31.6,71.2,0.43,1.1,13.4,1
83059,29,2,0.61,31.6,31.8,70.4,0.63,1.1,13.4,2
83060,33,2,0.12,31.7,31.9,69.7,0.46,1.1,13.4,1
83061,43,1,0.2,31.7,31.8,69.5,0.51,1.1,13.4,2
83062,30,2,0.24,31.8,31.9,69,0.46,1.1,13.4,2
83063,25,2,0.21,32.1,32.2,69.3,0.62,1.1,13.4,1
83064,37,1,0.2,32.1,32.2,69.8,0.45,1.1,13.4,2
83065,50,1,0.3,32,32.2,69.3,0.45,1.1,13.4,0
83066,25,2,0.22,32.1,32.3,69.2,0.45,1.1,13.4,1
83067,26,2,0.46,32.2,32.4,69,0.63,1.1,13.4,2
83068,26,2,0.28,32.3,32.3,69.1,0.66,1.1,13.4,2
83069,29,2,0.23,32.2,32.3,68.8,0.46,1.1,13.4,2
83070,35,2,0.29,32.3,32.5,68.7,0.46,1.1,13.4,2
83071,24,2,0.53,33.8,33.8,65.8,0.66,1.1,13.4,1
83072,31,2,0.31,34.1,34.1,65.3,0.43,1.1,13.4,2
83073,25,2,0.31,33.7,33.7,65.5,0.66,1.1,13.4,2
83074,26,2,0.23,33.8,33.8,65.2,0.45,1.1,13.4,2
83075,26,1,0.61,33.5,33.6,66.7,0.56,1.1,13.4,2
83076,46,1,0.28,32.6,32.9,69.7,0.51,1.1,13.4,2
83077,30,2,0.36,32.4,32.5,69.3,0.49,1.1,13.4,2
83078,36,2,0.29,32.4,32.5,70,0.61,1.1,13.4,2
83079,33,2,0.37,32.4,32.6,69.6,0.4,1.1,13.4,2
83080,35,1,0.21,32.4,32.5,68.6,0.51,1.1,13.4,2
83081,29,1,0.15,32.3,32.5,69.2,0.65,1.1,13.4,2
83082,21,1,0.19,32.1,32.3,69.6,0.56,1.1,13.4,2
83083,23,2,0.36,32,32.2,69.4,0.57,1.1,13.4,1
83084,26,2,0.31,32.2,32.3,69.8,0.31,1.1,13.4,1
83085,25,2,0.19,32.3,32.3,69.3,0.67,1.1,13.4,1
83086,34,2,0.27,32.3,32.4,69.2,0.57,1.1,13.4,2
83087,31,1,0.21,32.2,32.3,70.1,0.56,1.1,13.4,2
83088,40,2,0.22,32.2,32.3,70.4,0.55,1.1,13.4,2
83089,27,2,0.18,32.3,32.5,69.7,0.46,1.1,13.4,2
83090,29,2,0.14,32.6,32.9,69.3,0.34,1.1,13.4,2
83091,39,2,0.26,32.7,33,69.3,0.43,1.1,13.4,2
83092,33,2,0.35,32.5,33,69.7,0.57,1.1,13.4,2
83093,34,2,0.29,32.4,32.9,69.9,0.74,1.1,13.4,1
83094,23,1,0.24,32.7,33,69.6,0.56,1.1,13.4,2
83095,30,1,0.35,32.7,33,69.6,0.45,1.1,13.4,2
83096,37,1,0.3,31.4,31.6,69.7,0.56,1.1,13.4,1
83097,31,1,0.12,31.5,31.7,69.5,0.56,1.1,13.4,1
83098,37,1,0.18,31.8,32,69,0.45,1.1,13.4,0
83099,34,2,0.19,31.8,32,69.6,0.41,1.1,13.4,1
83100,28,2,0.31,32.3,32.4,69.6,0.46,1.1,13.4,2
83101,26,1,0.13,32.5,32.6,69.5,0.56,1.1,13.4,2
83102,28,2,0.13,32,32.3,70.4,0.41,1.1,13.4,2
83103,29,2,0.15,32,32.3,70,0.51,1.1,13.4,1
83104,22,2,0.25,32.4,32.6,69.5,0.46,1.1,13.4,1
83105,36,1,0.18,31.7,31.9,71.6,0.56,1.1,13.4,2
83106,38,2,0.16,31.7,31.7,71.7,0.55,1.1,13.4,2
83107,35,2,0.34,31.7,31.8,71.8,0.51,1.1,13.4,2
83108,22,2,0.34,31.8,31.8,71.4,0.51,1.1,13.4,1
83109,30,2,0.72,31.8,31.9,71,0.46,1.1,13.4,0
83110,30,1,0.17,31.5,31.7,71.6,0.45,1.1,13.4,2
83111,31,2,0.19,31.9,32,70.6,0.55,1.1,13.4,2
83112,29,2,0.38,32.2,32.2,70.1,0.61,1.1,13.4,1
83113,28,2,0.21,32,32,70.8,0.66,1.1,13.4,2
83115,30,1,0.4,31.8,32,70.7,0.45,1.1,13.4,2
83116,23,2,0.26,32.4,32.4,69.4,0.41,1.1,13.4,2
83117,22,1,1.07,32.7,32.6,68.8,0.56,1.1,13.4,2
83118,24,2,0.38,33,33,69.5,0.43,1.1,13.4,1
83119,29,2,0.75,32.9,32.9,69.6,0.46,1.1,13.4,1
83120,46,2,0.3,32.6,32.7,69.5,0.43,1.1,13.4,2
83121,35,2,0.42,32.5,32.6,69.8,0.41,1.1,13.4,2
83122,29,2,0.39,32.2,32.4,66.3,0.55,1.1,13.4,2
83123,48,2,0.28,32,32.1,66.7,0.43,1.1,13.4,1
83124,22,2,0.34,32.2,32.3,67.3,0.51,1.1,13.4,1
83125,37,2,0.84,32.4,32.5,67.5,0.46,1.1,13.4,1
83126,26,2,0.35,32.7,32.8,66.6,0.63,1.1,13.4,2
83127,29,2,0.37,32.8,32.9,66.7,0.55,1.1,13.4,0
83128,51,2,0.27,33.1,33.1,66.4,0.55,1.1,13.4,2
83129,33,2,0.49,33.2,33.1,65.8,0.62,1.1,13.4,2
83130,29,2,0.34,33.4,33.4,62.3,0.41,1.1,13.4,2
83131,23,2,0.19,33.4,33.4,62.8,0.51,1.1,13.4,2
83132,33,2,0.29,33.6,33.6,59.9,0.34,1.1,13.4,2
83133,40,2,0.13,33.6,33.7,59.3,0.51,1.1,13.4,2
83134,42,1,0.17,34,34,58.8,0.41,1.1,13.4,2
83135,39,2,0.24,33.9,34.2,59.3,0.55,1.1,13.4,1
83136,21,2,1.2,33.7,34,60.5,0.57,1.1,13.4,1
83137,35,2,0.22,33.6,33.8,59.8,0.46,1.1,13.4,2
83138,29,1,0.26,33.7,33.8,59.8,0.56,1.1,13.4,2
83139,48,2,0.37,33.7,33.8,59,0.52,1.1,13.4,2
83140,45,2,0.41,33.7,33.7,60.3,0.62,1.1,13.4,2
83141,36,2,0.29,33.7,33.9,61.4,0.66,1.1,13.4,2
83142,47,2,0.39,33.8,33.9,61.7,0.46,1.1,13.4,2
83143,47,1,0.2,33.8,34,61.4,0.56,1.1,13.4,2
83144,35,2,0.36,33.3,33.4,61.6,0.34,1.1,13.4,2
83145,36,2,0.49,33.6,33.6,60.9,0.45,1.1,13.4,2
83146,38,2,0.29,33.8,33.9,60,0.46,1.1,13.4,2
83147,35,1,0.29,33.6,33.7,60.2,0.45,1.1,13.4,1
83148,35,1,0.13,33.7,33.8,59.8,0.56,1.1,13.4,2
83149,32,2,0.17,33.6,33.7,59.5,0.66,1.1,13.4,2
83150,27,1,0.2,33.6,33.7,59.1,0.56,1.1,13.4,1
83151,35,2,0.2,33.5,33.7,59.8,0.57,1.1,13.4,2
83152,28,1,0.23,33.6,33.6,60.5,0.45,1.1,13.4,1
83153,36,1,0.28,28.7,28.9,81.9,0.56,1.1,13.4,2
83154,22,1,0.37,29.1,29.4,81.2,0.41,1.1,13.4,0
83155,29,2,0.43,29.2,29.7,80.6,0.41,1.1,13.4,0
83156,29,2,0.62,29.3,29.4,80,0.43,1.1,13.4,1
83157,30,1,0.19,29.3,29.5,79.2,0.45,1.1,13.4,1
83158,38,2,0.23,29.4,29.7,77.6,0.39,1.1,13.4,1
83159,35,2,0.22,29.4,29.7,76.5,0.52,1.1,13.4,1
83160,35,2,0.17,29.3,29.5,81.4,0.59,1.1,13.4,0
83161,29,2,0.23,29.4,29.6,76.7,0.66,1.1,13.4,1
83162,24,1,0.19,29.4,29.6,87,0.51,1.1,13.4,-1
83163,21,2,0.41,29.7,29.8,75.4,0.51,1.1,13.4,0
83164,31,1,0.16,29.9,30.1,75.1,0.56,1.1,13.4,1
83165,40,2,0.18,30.2,30.5,75.2,0.34,1.1,13.4,1
83166,40,2,0.17,30.3,30.4,75.4,0.31,1.1,13.4,1
83167,41,2,0.14,30.2,30.2,74.8,0.46,1.1,13.4,2
83168,36,2,0.18,30.2,30.3,73.6,0.43,1.1,13.4,1
83169,24,2,0.22,30.4,30.5,73.5,0.38,1.1,13.4,2
83170,28,2,0.26,29.1,29.1,73,0.41,1.1,13.4,1
83171,26,2,0.19,30.5,30.6,73.3,0.59,1.1,13.4,0
83172,29,2,0.28,30.5,30.7,73.3,0.52,1.1,13.4,0
83173,37,2,0.54,30.9,31,72.1,0.55,1.1,13.4,0
83174,21,2,0.21,30.9,31.1,72.2,0.51,1.1,13.4,0
83176,33,2,0.35,31,31.2,75.4,0.43,1.1,13.4,2
83177,28,2,0.41,31.4,31.5,69.7,0.34,1.1,13.4,1
83178,35,2,0.26,31.5,31.5,68.9,0.38,1.1,13.4,1
83179,29,2,0.34,31.8,31.8,68.6,0.55,1.1,13.4,2
83180,48,2,0.24,31.7,31.8,67.8,0.54,1.1,13.4,0
83181,49,2,0.44,31.9,32,67.4,0.55,1.1,13.4,1
83182,26,2,0.17,31.6,31.7,68.6,0.46,1.1,13.4,0
83183,29,2,0.21,31.7,31.8,67.5,0.59,1.1,13.4,0
83184,29,2,0.37,31.7,31.9,67,0.31,1.1,13.4,2
83185,45,2,0.62,31.9,32.1,67.1,0.34,1.1,13.4,1
83186,46,1,0.52,32,32.1,67.2,0.65,1.1,13.4,2
83187,27,2,0.37,32.1,32.1,67.2,0.46,1.1,13.4,2
83188,33,2,0.54,32.1,32.2,66.8,0.46,1.1,13.4,0
83189,30,1,0.12,31.8,32.1,69,0.45,1.1,13.4,1
83190,27,1,0.25,31.9,32.2,68.1,0.65,1.1,13.4,1
83191,23,2,0.32,32.1,32.2,67.8,0.66,1.1,13.4,1
83192,28,2,0.29,31.6,31.8,69.3,0.63,1.1,13.4,2
83193,28,1,0.15,31.6,31.9,69.4,0.56,1.1,13.4,1
83194,31,2,0.15,32.3,32.3,67.5,0.43,1.1,13.4,2
83195,44,1,0.18,32.3,32.4,68.1,0.65,1.1,13.4,1
83196,35,2,0.37,32.4,32.5,67.3,0.46,1.1,13.4,1
83197,37,1,0.25,32.3,32.4,68.1,0.45,1.1,13.4,2
83198,39,1,0.19,32.1,32.3,67.6,0.45,1.1,13.4,1
83199,29,2,0.13,32.3,32.3,68.1,0.59,1.1,13.4,0
83200,35,2,0.17,30.2,30.5,73.2,0.43,1.1,13.4,1
83201,31,2,1.63,30.5,30.8,71.1,0.26,1.1,13.4,0
83202,31,1,0.5,30.4,30.6,70.9,0.65,1.1,13.4,0
83203,35,1,0.21,30.8,30.8,70.6,0.45,1.1,13.4,2
83204,27,2,0.23,30.7,31,71,0.31,1.1,13.4,1
83205,26,2,0.37,30.7,30.8,70.7,0.38,1.1,13.4,0
83206,25,2,0.16,30.8,31,71.3,0.29,1.1,13.4,1
83207,35,2,0.33,30.7,31,71.2,0.41,1.1,13.4,2
83208,27,2,0.17,30.6,30.8,71.6,0.41,1.1,13.4,1
83209,25,2,0.26,30.8,31,71.1,0.66,1.1,13.4,1
83210,22,2,0.2,30.6,30.9,70.9,0.46,1.1,13.4,0
83211,23,1,0.33,30.6,30.9,71.3,0.56,1.1,13.4,2
83212,30,1,0.23,30.5,30.6,72.3,0.45,1.1,13.4,1
83213,34,1,1.16,29.6,30,74.5,0.56,1.1,13.4,2
83214,33,2,0.28,29.2,29.7,76.2,0.46,1.1,13.4,1
83215,39,2,0.18,29.1,29.4,76.4,0.63,1.1,13.4,1
83216,37,1,0.49,28.6,29.1,77.1,0.45,1.1,13.4,0
83217,44,1,0.37,28.6,29.2,77.7,0.45,1.1,13.4,2
83219,34,2,0.15,29.6,30.3,76.1,0.34,1.1,13.4,-1
83220,38,1,0.37,30,30.2,74.4,0.56,1.1,13.4,0
83221,40,2,0.11,28.6,28.9,83.5,0.43,1.1,13.4,2
83222,32,2,0.19,28.4,28.7,83.4,0.29,1.1,13.4,0
83223,40,2,0.49,28.3,28.3,85.5,0.41,1.1,13.4,0
83224,34,2,0.34,28.5,28.7,85,0.31,1.1,13.4,0
83225,26,1,0.42,28.1,28.5,86,0.51,1.1,13.4,1
83227,26,2,0.22,28.4,29,85.4,0.7,1.1,13.4,-1
83228,28,1,0.2,29.6,29.8,76.9,0.45,1.1,13.4,0
83229,29,2,0.19,30.6,30.9,74.9,0.58,1.1,13.4,2
83230,45,1,0.13,30.5,30.7,74.4,0.45,1.1,13.4,1
83231,35,1,0.11,24,25.7,40.7,0.56,1.1,13.4,0
83232,20,2,0.14,30.3,30.4,74.2,0.68,1.1,13.4,1
83233,30,2,0.13,30.3,30.5,74,0.29,1.1,13.4,2
83234,24,2,0.15,29.9,30.2,73.3,0.52,1.1,13.4,2
83235,28,2,0.21,31,31.1,72.9,0.4,1.1,13.4,2
83236,24,1,0.31,31.3,31.3,72.5,0.39,1.1,13.4,2
83237,40,2,0.1,26.7,27.2,44.2,0.26,1.1,13.4,0
83238,29,2,0.16,30.5,30.8,73.6,0.51,1.1,13.4,2
83239,35,1,0.18,30.5,30.6,74,0.45,1.1,13.4,2
83240,38,2,0.16,30.6,30.7,74.7,0.51,1.1,13.4,0
83241,25,2,0.15,30.7,31,74.7,0.49,1.1,13.4,2
83242,38,2,0.21,30.8,31,74.6,0.37,1.1,13.4,2
83243,39,1,0.12,31,31.3,74.9,0.56,1.1,13.4,2
83244,24,2,0.34,30.7,31,75.2,0.51,1.1,13.4,2
83245,61,2,0.17,30.5,30.8,75.9,0.55,1.1,13.4,2
83246,30,1,0.14,30.5,30.8,76.2,0.56,1.1,13.4,2
83247,37,1,0.17,31,31.2,75.8,0.41,1.1,13.4,-1
83248,38,2,0.83,31.2,31.6,75.9,0.54,1.1,13.4,2
83249,28,1,0.79,30.7,30.8,77.6,0.65,1.1,13.4,2
83250,25,2,0.42,30.6,30.8,78.1,0.63,1.1,13.4,0
83251,44,2,0.75,30.7,30.8,78.5,0.7,1.1,13.4,2
83252,41,1,0.12,30.9,30.9,78.4,0.45,1.1,13.4,0
85462,24,2,0.23,27.2,27.5,64.9,0.4,1.17,13.4,1
85463,31,1,0.3,28,28.3,64.2,0.61,1.55,13.4,2
85464,24,2,0.25,27.6,27.6,67.8,0.41,1.22,13.4,2
85465,45,2,0.89,27.6,27.6,67.8,0.7,1.11,13.4,1
85467,18,2,0.32,27.7,27.7,59.1,0.53,1.14,13.4,1
85468,18,2,0.34,27.7,27.7,59.1,0.43,1.22,13.4,1
85469,24,2,0.5,28.1,28.5,60,0.42,1.22,13.4,2
85470,45,2,0.34,28.1,28.7,60,0.63,1.28,13.4,1
85471,52,2,0.34,28.1,28.4,60,0.73,1.13,13.4,1
85473,38,2,0.22,28.1,28.1,55.8,0.31,1.22,13.4,2
85474,38,1,0.28,29.2,29.5,57.4,0.62,1.06,13.4,2
85475,24,2,0.62,28.2,29,55.3,0.32,1.09,13.4,1
