,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
26878,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,16.0,Male,0.3,1.0,cooler,,more,3.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26879,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,16.0,Female,0.8,1.0,cooler,,more,3.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26880,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,16.0,Male,1.1,1.0,cooler,,more,3.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26881,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,17.0,Female,0.4,1.0,no change,,more,4.0,,,,,,,,,,23.8,74.9,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26882,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,17.0,Male,0.2,1.0,cooler,,more,3.0,,,,,,,,,,24.4,75.9,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26883,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,17.0,Female,2.0,0.0,cooler,,more,1.0,,,,,,,,,,23.8,74.9,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26884,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,17.0,Male,1.4,0.0,cooler,,more,3.0,,,,,,,,,,22.3,72.2,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26885,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,16.0,Female,0.0,1.0,cooler,,more,4.0,,,,,,,,,,22.3,72.2,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26886,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,18.0,Female,-0.4,1.0,no change,,more,4.0,,,,,,,,,,22.3,72.2,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
26887,Indoor Climate Survey at Esperg¾rde Gymnasium. Master thesis. Technical University of Denmark. Departmentof Civil Engineering. 2012.,Pedersen and Toftum,2012.0,Winter,Cfb,Temperate oceanic,Elsinore,Denmark,Classroom,Naturally Ventilated,,Mechanical Heating,19.0,Male,0.7,0.0,cooler,,more,4.0,,,,,,,,,,25.5,77.9,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,0.8,33.5,Database 2
