,City,Country,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
90529,Karachi,Pakistan,25.0,2.0,0.02,22.3,22.6,36.7,0.77,1.88,13.3,0.0
90530,Karachi,Pakistan,25.0,2.0,0.01,23.3,23.7,34.4,0.75,0.89,13.3,0.0
90531,Karachi,Pakistan,25.0,2.0,0.01,24.5,24.9,30.9,0.75,0.89,13.3,0.0
90533,Karachi,Pakistan,25.0,2.0,0.01,26.4,26.9,20.4,0.75,1.01,13.3,0.0
90535,Karachi,Pakistan,25.0,2.0,0.01,26.5,26.8,12.9,0.75,0.77,13.3,0.0
90536,Karachi,Pakistan,25.0,2.0,0.01,26.1,26.2,21.9,1.24,0.77,13.3,0.0
90537,Karachi,Pakistan,25.0,2.0,0.01,25.8,25.9,27.1,1.24,1.88,13.3,0.0
90538,Karachi,Pakistan,25.0,2.0,0.01,25.3,25.2,33.4,1.24,1.01,13.3,0.0
90539,Karachi,Pakistan,25.0,2.0,0.01,24.7,24.6,37.5,1.24,0.89,13.3,0.0
90540,Karachi,Pakistan,25.0,2.0,0.01,23.9,23.9,40.7,1.26,1.88,13.3,0.0
90541,Karachi,Pakistan,25.0,2.0,0.01,23.4,23.4,41.8,1.24,1.01,13.3,0.0
90542,Karachi,Pakistan,25.0,2.0,0.01,23.0,22.9,43.7,1.24,1.01,13.3,0.0
90543,Karachi,Pakistan,25.0,2.0,0.01,22.9,22.7,44.9,1.24,1.01,13.3,0.0
90545,Karachi,Pakistan,25.0,2.0,0.01,21.5,21.2,47.8,1.24,1.01,13.3,-2.0
90546,Karachi,Pakistan,25.0,2.0,0.01,21.1,21.3,46.7,1.24,1.88,13.3,0.0
90547,Karachi,Pakistan,25.0,2.0,0.01,23.2,23.7,42.1,1.26,1.88,13.3,0.0
90548,Karachi,Pakistan,25.0,2.0,0.03,24.7,24.7,32.3,1.26,1.88,13.3,0.0
90549,Karachi,Pakistan,25.0,2.0,0.01,25.1,25.1,34.0,1.24,1.01,13.3,0.0
90552,Karachi,Pakistan,25.0,2.0,0.01,26.7,27.0,38.4,1.24,0.89,13.3,0.0
90555,Karachi,Pakistan,25.0,2.0,0.01,26.5,26.5,57.9,1.26,1.88,13.3,0.0
90556,Karachi,Pakistan,25.0,2.0,0.03,26.0,25.9,60.1,1.24,0.89,13.3,0.0
90557,Karachi,Pakistan,25.0,2.0,0.03,24.7,24.6,63.2,1.24,0.89,13.3,0.0
90558,Karachi,Pakistan,25.0,2.0,0.03,23.9,23.9,65.2,1.26,0.89,13.3,0.0
90559,Karachi,Pakistan,25.0,2.0,0.03,23.4,23.4,65.2,1.24,1.01,13.3,0.0
90560,Karachi,Pakistan,25.0,2.0,0.01,23.0,23.1,67.2,1.24,1.01,13.3,0.0
90561,Karachi,Pakistan,25.0,2.0,0.01,22.9,22.7,67.7,1.24,1.01,13.3,0.0
90562,Karachi,Pakistan,25.0,2.0,0.01,22.5,22.4,67.7,1.24,1.01,13.3,0.0
90563,Karachi,Pakistan,25.0,2.0,0.01,22.1,22.0,68.5,1.24,1.01,13.3,0.0
90564,Karachi,Pakistan,25.0,2.0,0.03,22.3,22.3,68.6,0.75,0.77,13.3,0.0
90567,Karachi,Pakistan,25.0,2.0,0.01,28.1,28.0,57.9,1.24,1.01,13.3,0.0
90568,Karachi,Pakistan,25.0,2.0,0.01,26.9,26.8,64.0,1.24,0.77,13.3,0.0
90569,Karachi,Pakistan,25.0,2.0,0.01,26.2,26.2,67.0,1.24,1.88,13.3,0.0
90570,Karachi,Pakistan,25.0,2.0,0.01,25.7,25.6,69.0,1.24,1.01,13.3,0.0
90571,Karachi,Pakistan,25.0,2.0,0.01,25.2,25.2,69.7,1.24,1.01,13.3,0.0
90572,Karachi,Pakistan,25.0,2.0,0.01,24.9,24.8,70.7,1.26,1.88,13.3,0.0
90573,Karachi,Pakistan,25.0,2.0,0.01,24.0,24.0,73.3,1.24,1.01,13.3,0.0
90574,Karachi,Pakistan,25.0,2.0,0.01,23.8,23.7,73.9,1.24,1.01,13.3,0.0
90575,Karachi,Pakistan,25.0,2.0,0.02,23.5,23.4,72.2,1.24,1.01,13.3,0.0
90576,Karachi,Pakistan,25.0,2.0,0.03,23.4,23.3,72.3,1.24,1.01,13.3,0.0
90577,Karachi,Pakistan,25.0,2.0,0.01,24.3,24.6,56.5,1.26,1.88,13.3,0.0
90578,Karachi,Pakistan,25.0,2.0,0.01,25.8,26.1,49.9,1.24,1.01,13.3,0.0
90584,Karachi,Pakistan,25.0,2.0,0.01,26.8,26.8,55.8,1.24,0.89,13.3,0.0
90585,Karachi,Pakistan,25.0,2.0,0.01,26.2,26.1,57.9,0.75,1.01,13.3,0.0
90586,Karachi,Pakistan,25.0,2.0,0.01,25.7,25.6,61.5,1.24,1.01,13.3,0.0
90587,Karachi,Pakistan,25.0,2.0,0.01,25.1,24.9,64.1,1.26,1.88,13.3,0.0
90588,Karachi,Pakistan,25.0,2.0,0.01,24.8,24.6,66.1,1.24,1.01,13.3,0.0
90589,Karachi,Pakistan,25.0,2.0,0.02,24.0,23.9,62.6,1.24,1.01,13.3,0.0
90590,Karachi,Pakistan,25.0,2.0,0.01,23.4,23.4,60.1,1.26,1.88,13.3,0.0
90591,Karachi,Pakistan,25.0,2.0,0.01,22.9,22.7,56.5,1.24,1.01,13.3,0.0
90592,Karachi,Pakistan,25.0,2.0,0.01,22.5,22.4,54.6,1.24,1.01,13.3,0.0
90593,Karachi,Pakistan,25.0,2.0,0.03,21.8,21.7,53.2,1.26,1.88,13.3,0.0
90594,Karachi,Pakistan,25.0,2.0,0.02,22.9,23.3,48.3,1.24,1.01,13.3,0.0
90595,Karachi,Pakistan,25.0,2.0,0.01,25.0,25.4,38.8,0.75,1.01,13.3,0.0
90596,Karachi,Pakistan,25.0,2.0,0.01,26.7,27.1,32.3,0.75,1.01,13.3,0.0
90600,Karachi,Pakistan,25.0,2.0,0.01,26.9,26.8,43.0,1.26,1.88,13.3,0.0
90601,Karachi,Pakistan,25.0,2.0,0.04,26.4,26.3,46.4,1.24,1.01,13.3,0.0
90602,Karachi,Pakistan,25.0,2.0,0.08,25.8,25.8,52.5,0.75,1.01,13.3,0.0
90603,Karachi,Pakistan,25.0,2.0,0.12,25.2,25.0,56.0,1.26,1.88,13.3,0.0
90604,Karachi,Pakistan,25.0,2.0,0.17,24.5,24.6,59.4,1.24,0.89,13.3,0.0
90605,Karachi,Pakistan,25.0,2.0,0.22,23.9,23.9,59.9,1.24,1.01,13.3,0.0
90606,Karachi,Pakistan,25.0,2.0,0.27,23.6,23.5,60.5,1.24,1.01,13.3,0.0
90607,Karachi,Pakistan,25.0,2.0,0.4,23.4,23.4,63.0,1.24,1.01,13.3,0.0
90608,Karachi,Pakistan,25.0,2.0,0.4,22.7,22.7,61.4,1.24,0.89,13.3,0.0
90609,Karachi,Pakistan,25.0,2.0,0.43,22.2,22.2,61.8,1.24,0.77,13.3,0.0
90610,Karachi,Pakistan,25.0,2.0,1.1,23.3,23.7,49.8,0.75,0.77,13.3,0.0
90611,Karachi,Pakistan,25.0,2.0,2.14,24.5,24.1,33.6,0.77,1.88,13.3,0.0
90612,Karachi,Pakistan,38.0,1.0,0.06,24.4,24.1,38.4,1.62,0.65,13.3,-1.0
90615,Karachi,Pakistan,38.0,1.0,0.1,28.2,28.7,28.2,1.36,1.88,13.3,0.0
90618,Karachi,Pakistan,38.0,1.0,0.01,24.8,24.5,47.0,1.36,0.77,13.3,-1.0
90619,Karachi,Pakistan,38.0,1.0,0.01,24.3,24.0,52.0,1.36,0.89,13.3,0.0
90620,Karachi,Pakistan,38.0,1.0,0.01,23.8,23.5,52.7,1.33,0.77,13.3,0.0
90621,Karachi,Pakistan,38.0,1.0,0.01,23.3,23.0,51.6,0.94,0.77,13.3,-1.0
90622,Karachi,Pakistan,38.0,1.0,0.01,19.9,19.5,44.8,0.68,0.77,13.3,-2.0
90623,Karachi,Pakistan,38.0,1.0,0.01,20.3,19.8,46.8,1.01,0.89,13.3,-1.0
90624,Karachi,Pakistan,38.0,1.0,0.12,20.3,20.3,36.2,1.04,1.88,13.3,-1.0
90625,Karachi,Pakistan,38.0,1.0,0.01,20.9,21.0,33.4,1.04,1.01,13.3,-1.0
90626,Karachi,Pakistan,38.0,1.0,0.01,21.5,21.5,29.1,1.01,1.01,13.3,-1.0
90627,Karachi,Pakistan,38.0,1.0,0.02,22.4,22.4,24.0,1.04,1.01,13.3,0.0
90630,Karachi,Pakistan,38.0,1.0,0.03,25.0,25.0,24.7,1.04,0.89,13.3,0.0
90633,Karachi,Pakistan,38.0,1.0,0.01,24.4,24.3,36.2,1.01,1.88,13.3,-1.0
90634,Karachi,Pakistan,38.0,1.0,0.01,23.8,23.7,43.7,0.99,0.77,13.3,-1.0
90639,Karachi,Pakistan,38.0,1.0,0.07,19.4,19.5,52.7,1.04,1.88,13.3,-1.0
90643,Karachi,Pakistan,38.0,1.0,0.01,22.7,22.5,46.8,1.01,1.01,13.3,0.0
90645,Karachi,Pakistan,38.0,1.0,2.22,29.5,31.3,27.7,0.94,1.88,13.3,0.0
90646,Karachi,Pakistan,38.0,1.0,1.21,27.4,27.4,45.3,0.94,1.13,13.3,0.0
90649,Karachi,Pakistan,38.0,1.0,0.01,24.3,24.0,66.5,1.01,0.89,13.3,-1.0
90650,Karachi,Pakistan,38.0,1.0,0.01,23.8,23.7,68.2,0.89,0.89,13.3,-1.0
90651,Karachi,Pakistan,38.0,1.0,0.01,23.5,23.4,69.2,0.99,0.89,13.3,-1.0
90652,Karachi,Pakistan,38.0,1.0,0.01,23.4,23.1,70.9,0.66,0.89,13.3,-2.0
90653,Karachi,Pakistan,38.0,1.0,0.01,21.3,21.2,74.0,0.66,0.77,13.3,-2.0
90659,Karachi,Pakistan,38.0,1.0,0.03,23.4,22.8,68.1,1.04,1.01,13.3,-1.0
90666,Karachi,Pakistan,38.0,1.0,0.01,24.4,24.1,71.7,0.99,0.89,13.3,-1.0
90667,Karachi,Pakistan,38.0,1.0,0.01,24.0,23.8,72.6,1.01,1.13,13.3,-1.0
90668,Karachi,Pakistan,38.0,1.0,0.01,23.9,23.7,73.5,0.66,0.77,13.3,-1.0
90675,Karachi,Pakistan,38.0,1.0,2.22,29.5,32.3,34.0,1.04,1.88,13.3,-1.0
90679,Karachi,Pakistan,38.0,1.0,0.01,26.9,26.5,50.3,0.99,1.13,13.3,-1.0
90681,Karachi,Pakistan,38.0,1.0,0.01,25.2,24.9,62.9,0.99,0.89,13.3,-1.0
90682,Karachi,Pakistan,38.0,1.0,0.01,24.8,24.6,64.8,1.01,1.01,13.3,-1.0
90683,Karachi,Pakistan,38.0,1.0,0.01,24.4,24.3,66.2,1.01,1.13,13.3,-1.0
90685,Karachi,Pakistan,38.0,1.0,0.3,20.9,20.6,43.5,0.66,0.77,13.3,-2.0
90686,Karachi,Pakistan,38.0,1.0,0.27,21.0,20.7,41.7,0.66,0.89,13.3,-1.0
90687,Karachi,Pakistan,38.0,1.0,0.21,21.9,21.7,48.6,1.01,1.88,13.3,-1.0
90688,Karachi,Pakistan,38.0,1.0,0.19,23.4,23.6,35.5,0.99,0.89,13.3,0.0
90689,Karachi,Pakistan,38.0,1.0,0.14,25.1,25.9,20.9,1.01,0.65,13.3,-1.0
90690,Karachi,Pakistan,38.0,1.0,0.19,27.1,27.7,18.0,1.01,1.88,13.3,0.0
90691,Karachi,Pakistan,38.0,1.0,0.14,28.4,29.2,18.6,0.73,0.89,13.3,0.0
90692,Karachi,Pakistan,38.0,1.0,0.14,29.0,29.5,18.7,0.99,1.13,13.3,0.0
90693,Karachi,Pakistan,38.0,1.0,0.27,28.6,28.9,18.6,0.92,0.89,13.3,0.0
90694,Karachi,Pakistan,38.0,1.0,0.3,27.8,27.9,18.8,0.99,0.89,13.3,0.0
90695,Karachi,Pakistan,38.0,1.0,0.24,26.9,26.8,22.9,1.01,1.88,13.3,0.0
90696,Karachi,Pakistan,38.0,1.0,0.34,26.0,25.9,33.1,0.92,0.89,13.3,-1.0
90697,Karachi,Pakistan,38.0,1.0,0.27,25.2,25.2,39.1,0.92,0.89,13.3,0.0
90698,Karachi,Pakistan,38.0,1.0,0.42,24.8,24.6,46.5,0.99,1.01,13.3,-1.0
90699,Karachi,Pakistan,38.0,1.0,0.51,24.5,24.3,50.8,0.92,1.01,13.3,-1.0
90700,Karachi,Pakistan,38.0,1.0,0.62,24.3,23.7,51.8,0.92,1.01,13.3,-1.0
90701,Karachi,Pakistan,25.0,2.0,0.15,24.5,24.6,22.7,1.87,0.65,13.3,0.0
90702,Karachi,Pakistan,25.0,2.0,0.54,27.9,26.3,20.0,0.75,1.13,13.3,2.0
90703,Karachi,Pakistan,25.0,2.0,0.09,25.2,25.0,43.8,1.0,0.89,13.3,0.0
90704,Karachi,Pakistan,25.0,2.0,0.04,25.4,24.6,48.3,1.0,1.01,13.3,-1.0
90705,Karachi,Pakistan,25.0,2.0,0.02,25.0,25.0,43.6,0.98,1.01,13.3,0.0
90706,Karachi,Pakistan,25.0,2.0,0.06,25.4,24.0,40.4,0.98,0.77,13.3,0.0
90707,Karachi,Pakistan,25.0,2.0,0.06,24.9,24.8,38.7,1.47,1.13,13.3,0.0
90708,Karachi,Pakistan,25.0,2.0,0.16,24.8,24.4,16.2,1.47,0.77,13.3,0.0
90709,Karachi,Pakistan,25.0,2.0,0.02,24.3,24.1,14.1,1.47,1.01,13.3,0.0
90710,Karachi,Pakistan,25.0,2.0,0.02,24.0,24.0,14.2,1.0,1.88,13.3,0.0
90711,Karachi,Pakistan,25.0,2.0,0.02,23.7,23.8,14.1,0.98,1.01,13.3,-1.0
90712,Karachi,Pakistan,25.0,2.0,0.04,23.4,23.7,14.1,1.37,1.01,13.3,-1.0
90713,Karachi,Pakistan,25.0,2.0,0.02,23.1,23.2,14.2,1.37,1.01,13.3,-1.0
90714,Karachi,Pakistan,25.0,2.0,0.02,23.9,23.8,14.2,1.0,1.13,13.3,0.0
90715,Karachi,Pakistan,25.0,2.0,0.1,24.6,24.7,14.2,1.0,1.13,13.3,0.0
90716,Karachi,Pakistan,25.0,2.0,0.07,25.6,26.0,14.2,1.0,1.13,13.3,-1.0
90717,Karachi,Pakistan,25.0,2.0,0.04,25.4,25.2,14.2,1.47,0.77,13.3,0.0
90718,Karachi,Pakistan,25.0,2.0,0.15,26.0,25.2,14.6,1.47,0.77,13.3,0.0
90719,Karachi,Pakistan,25.0,2.0,0.06,25.4,25.1,14.7,1.49,1.88,13.3,0.0
90720,Karachi,Pakistan,25.0,2.0,0.02,24.9,24.4,17.9,0.98,1.01,13.3,0.0
90721,Karachi,Pakistan,25.0,2.0,0.03,25.1,24.7,29.4,1.47,1.01,13.3,0.0
90722,Karachi,Pakistan,25.0,2.0,0.02,25.1,25.3,32.9,0.98,1.01,13.3,0.0
90723,Karachi,Pakistan,25.0,2.0,0.04,25.0,25.0,32.1,0.98,1.01,13.3,0.0
90724,Karachi,Pakistan,25.0,2.0,0.02,25.2,25.3,30.5,0.98,1.01,13.3,-1.0
90725,Karachi,Pakistan,25.0,2.0,0.15,24.5,24.4,29.5,1.47,0.77,13.3,1.0
90726,Karachi,Pakistan,25.0,2.0,0.02,24.2,24.4,24.1,1.47,1.01,13.3,0.0
90727,Karachi,Pakistan,25.0,2.0,0.02,24.0,23.9,22.3,1.0,1.01,13.3,0.0
90728,Karachi,Pakistan,25.0,2.0,0.02,23.6,23.8,23.5,1.0,1.13,13.3,0.0
90729,Karachi,Pakistan,25.0,2.0,0.1,23.7,23.8,15.2,1.0,1.01,13.3,-1.0
90730,Karachi,Pakistan,25.0,2.0,0.05,23.7,23.5,19.8,1.0,1.01,13.3,2.0
90731,Karachi,Pakistan,25.0,2.0,0.05,24.6,24.4,22.3,1.0,1.01,13.3,1.0
90733,Karachi,Pakistan,25.0,2.0,0.09,25.8,25.7,22.3,1.49,1.13,13.3,1.0
90734,Karachi,Pakistan,25.0,2.0,0.07,25.8,25.8,31.9,1.49,1.01,13.3,0.0
90735,Karachi,Pakistan,25.0,2.0,0.01,25.3,26.3,37.8,1.49,1.01,13.3,0.0
90736,Karachi,Pakistan,25.0,2.0,0.11,25.9,25.6,53.2,1.49,0.89,13.3,0.0
90737,Karachi,Pakistan,25.0,2.0,0.01,25.0,25.8,56.3,1.0,1.13,13.3,0.0
90738,Karachi,Pakistan,25.0,2.0,0.02,25.2,25.3,59.8,0.98,1.01,13.3,0.0
90739,Karachi,Pakistan,25.0,2.0,0.1,26.2,24.9,60.2,0.98,0.89,13.3,0.0
90740,Karachi,Pakistan,25.0,2.0,0.02,25.2,24.4,60.6,1.0,1.13,13.3,0.0
90742,Karachi,Pakistan,25.0,2.0,0.04,25.1,23.9,57.6,1.47,0.77,13.3,0.0
90744,Karachi,Pakistan,25.0,2.0,0.11,25.8,24.0,57.2,1.49,1.01,13.3,0.0
90745,Karachi,Pakistan,25.0,2.0,0.01,24.4,24.8,57.5,1.0,1.13,13.3,0.0
90746,Karachi,Pakistan,25.0,2.0,0.04,23.8,24.4,64.2,1.0,1.13,13.3,0.0
90747,Karachi,Pakistan,25.0,2.0,0.01,24.5,24.4,64.9,0.98,1.13,13.3,2.0
90748,Karachi,Pakistan,25.0,2.0,0.36,25.8,24.3,65.2,1.49,1.88,13.3,-1.0
90749,Karachi,Pakistan,25.0,2.0,0.36,25.8,25.0,65.5,1.87,1.13,13.3,2.0
90750,Karachi,Pakistan,25.0,2.0,0.23,25.6,25.3,68.0,1.87,1.01,13.3,0.0
90751,Karachi,Pakistan,25.0,2.0,0.01,24.9,26.6,63.6,1.49,1.01,13.3,0.0
90752,Karachi,Pakistan,25.0,2.0,0.07,26.0,25.7,65.5,1.37,1.13,13.3,2.0
90753,Karachi,Pakistan,25.0,2.0,0.01,24.9,26.9,66.9,1.87,1.88,13.3,2.0
90754,Karachi,Pakistan,25.0,2.0,0.11,25.5,26.0,70.1,1.49,1.13,13.3,2.0
90755,Karachi,Pakistan,25.0,2.0,0.03,24.9,25.0,71.5,1.47,1.01,13.3,0.0
90756,Karachi,Pakistan,25.0,2.0,0.11,26.3,24.2,69.8,1.47,1.01,13.3,0.0
90758,Karachi,Pakistan,25.0,2.0,0.11,25.3,25.3,71.2,1.47,1.13,13.3,0.0
90759,Karachi,Pakistan,25.0,2.0,0.13,26.7,24.5,68.0,1.47,0.77,13.3,0.0
90760,Karachi,Pakistan,25.0,2.0,0.39,26.2,24.1,63.3,1.47,0.77,13.3,0.0
90761,Karachi,Pakistan,25.0,2.0,0.11,26.2,25.2,63.5,1.47,1.01,13.3,0.0
90762,Karachi,Pakistan,25.0,2.0,0.02,24.9,24.5,64.8,1.0,1.01,13.3,0.0
90763,Karachi,Pakistan,25.0,2.0,0.13,25.3,24.6,60.5,1.0,1.13,13.3,1.0
90764,Karachi,Pakistan,25.0,2.0,0.07,24.0,23.8,33.9,1.87,1.13,13.3,0.0
90765,Karachi,Pakistan,25.0,2.0,0.16,25.1,25.0,35.1,1.87,1.13,13.3,2.0
90766,Karachi,Pakistan,25.0,2.0,0.2,26.2,26.1,39.1,1.49,1.01,13.3,0.0
90767,Karachi,Pakistan,25.0,2.0,0.07,26.2,26.0,40.9,1.49,1.01,13.3,1.0
90768,Karachi,Pakistan,25.0,2.0,0.11,25.3,26.7,48.7,1.87,1.13,13.3,0.0
90769,Karachi,Pakistan,25.0,2.0,0.01,25.3,25.7,52.4,1.47,0.77,13.3,-1.0
90770,Karachi,Pakistan,25.0,2.0,0.07,26.2,25.2,53.9,1.47,0.77,13.3,0.0
90771,Karachi,Pakistan,25.0,2.0,0.15,25.2,25.1,57.9,0.98,1.88,13.3,0.0
90772,Karachi,Pakistan,25.0,2.0,0.02,24.5,25.7,60.7,1.87,1.13,13.3,0.0
90773,Karachi,Pakistan,25.0,2.0,0.07,24.9,24.4,62.5,1.87,1.13,13.3,-1.0
90774,Karachi,Pakistan,25.0,2.0,0.09,25.8,23.7,63.6,1.49,1.01,13.3,-1.0
90775,Karachi,Pakistan,25.0,2.0,0.01,25.2,26.0,59.8,1.49,1.01,13.3,1.0
90776,Karachi,Pakistan,25.0,2.0,0.1,26.2,24.6,60.8,1.47,0.77,13.3,0.0
90777,Karachi,Pakistan,25.0,2.0,0.23,24.9,24.5,33.2,1.47,0.77,13.3,0.0
90779,Karachi,Pakistan,25.0,2.0,0.02,24.6,24.7,18.6,1.49,1.13,13.3,0.0
90780,Karachi,Pakistan,25.0,2.0,0.01,23.6,25.3,15.3,1.0,1.13,13.3,2.0
90781,Karachi,Pakistan,25.0,2.0,0.05,25.0,24.4,15.4,1.0,1.13,13.3,2.0
90782,Karachi,Pakistan,25.0,2.0,0.11,26.2,25.2,15.5,1.49,1.13,13.3,1.0
90783,Karachi,Pakistan,25.0,2.0,0.02,25.3,25.0,15.6,1.0,1.13,13.3,2.0
90784,Karachi,Pakistan,25.0,2.0,0.06,26.1,25.9,15.5,1.0,1.01,13.3,1.0
90785,Karachi,Pakistan,25.0,2.0,0.04,25.1,26.7,31.4,1.24,0.77,13.3,0.0
90786,Karachi,Pakistan,25.0,2.0,0.05,25.3,25.3,33.1,1.47,1.01,13.3,0.0
90787,Karachi,Pakistan,25.0,2.0,0.27,25.9,25.7,44.9,1.47,1.01,13.3,0.0
90788,Karachi,Pakistan,25.0,2.0,0.06,24.9,24.7,51.8,1.47,1.01,13.3,0.0
90789,Karachi,Pakistan,25.0,2.0,0.11,24.8,26.1,54.5,1.47,1.88,13.3,0.0
90790,Karachi,Pakistan,25.0,2.0,0.11,24.9,26.1,52.7,1.0,1.01,13.3,2.0
90791,Karachi,Pakistan,25.0,2.0,1.08,25.0,25.8,38.9,1.0,1.13,13.3,1.0
90792,Karachi,Pakistan,25.0,2.0,1.48,25.8,23.0,28.8,1.47,1.01,13.3,2.0
90793,Karachi,Pakistan,25.0,2.0,1.89,25.2,23.2,15.8,1.49,1.88,13.3,2.0
90794,Karachi,Pakistan,26.0,1.0,0.01,24.9,25.1,16.7,0.59,0.65,13.3,-1.0
90795,Karachi,Pakistan,26.0,1.0,0.04,24.1,24.0,30.5,0.59,1.88,13.3,1.0
90796,Karachi,Pakistan,26.0,1.0,0.06,24.2,24.1,30.2,0.51,1.88,13.3,0.0
90797,Karachi,Pakistan,26.0,1.0,0.16,24.6,24.4,34.0,0.57,1.88,13.3,0.0
90798,Karachi,Pakistan,26.0,1.0,0.02,25.2,25.4,30.6,0.73,1.01,13.3,0.0
90800,Karachi,Pakistan,26.0,1.0,0.01,24.8,24.9,42.7,0.49,1.13,13.3,0.0
90804,Karachi,Pakistan,26.0,1.0,0.02,23.4,23.4,23.5,0.76,0.77,13.3,0.0
90806,Karachi,Pakistan,26.0,1.0,0.12,19.9,19.9,36.7,0.57,1.13,13.3,0.0
90807,Karachi,Pakistan,26.0,1.0,0.01,24.1,24.1,18.5,0.51,1.01,13.3,0.0
90808,Karachi,Pakistan,26.0,1.0,0.01,24.5,24.4,17.7,0.59,1.01,13.3,0.0
90809,Karachi,Pakistan,26.0,1.0,0.01,24.6,24.3,14.2,0.59,1.01,13.3,-1.0
90810,Karachi,Pakistan,26.0,1.0,0.01,24.9,24.8,14.2,0.59,1.01,13.3,0.0
90811,Karachi,Pakistan,26.0,1.0,0.01,25.0,24.8,14.1,0.59,1.88,13.3,-1.0
90812,Karachi,Pakistan,26.0,1.0,0.01,25.4,25.4,14.1,0.59,1.88,13.3,0.0
90813,Karachi,Pakistan,26.0,1.0,0.04,26.0,26.0,14.1,0.59,1.01,13.3,0.0
90815,Karachi,Pakistan,26.0,1.0,0.01,24.9,24.8,17.3,0.64,1.88,13.3,-1.0
90816,Karachi,Pakistan,26.0,1.0,0.01,25.3,25.3,15.4,0.54,1.01,13.3,-1.0
90818,Karachi,Pakistan,26.0,1.0,0.01,25.3,25.4,27.7,0.54,1.01,13.3,-1.0
90819,Karachi,Pakistan,26.0,1.0,0.01,23.6,23.6,38.8,0.47,1.01,13.3,-1.0
90820,Karachi,Pakistan,26.0,1.0,0.01,23.5,23.6,43.2,0.66,0.77,13.3,-1.0
90821,Karachi,Pakistan,26.0,1.0,0.08,19.8,19.8,52.2,0.68,1.88,13.3,-1.0
90822,Karachi,Pakistan,26.0,1.0,0.06,19.9,19.9,48.3,0.68,1.01,13.3,0.0
90824,Karachi,Pakistan,26.0,1.0,0.06,24.0,24.1,24.9,0.59,1.01,13.3,0.0
90825,Karachi,Pakistan,26.0,1.0,0.01,24.6,24.5,24.9,0.59,1.01,13.3,0.0
90826,Karachi,Pakistan,26.0,1.0,0.01,24.9,24.9,17.8,0.59,1.01,13.3,0.0
90827,Karachi,Pakistan,26.0,1.0,0.01,25.1,25.1,14.4,0.59,1.01,13.3,0.0
90829,Karachi,Pakistan,26.0,1.0,0.07,26.0,26.0,35.8,0.59,1.88,13.3,0.0
90830,Karachi,Pakistan,26.0,1.0,0.06,26.2,26.1,43.7,0.59,1.88,13.3,0.0
90831,Karachi,Pakistan,26.0,1.0,0.01,24.9,24.7,45.3,0.59,1.01,13.3,-1.0
90832,Karachi,Pakistan,26.0,1.0,0.01,24.5,24.7,56.0,1.04,1.88,13.3,-1.0
90834,Karachi,Pakistan,26.0,1.0,0.06,23.7,23.7,56.9,0.68,1.88,13.3,0.0
90836,Karachi,Pakistan,26.0,1.0,0.01,23.4,23.5,62.3,0.66,1.01,13.3,0.0
90837,Karachi,Pakistan,26.0,1.0,0.04,20.7,20.9,67.2,0.68,1.88,13.3,-1.0
90838,Karachi,Pakistan,26.0,1.0,0.04,20.9,20.9,71.3,0.57,1.13,13.3,0.0
90839,Karachi,Pakistan,26.0,1.0,0.03,23.7,24.3,60.0,0.59,1.01,13.3,0.0
90844,Karachi,Pakistan,26.0,1.0,0.03,26.6,26.5,55.0,0.59,1.01,13.3,-1.0
90845,Karachi,Pakistan,26.0,1.0,0.01,26.6,26.6,56.7,0.59,1.01,13.3,1.0
90846,Karachi,Pakistan,26.0,1.0,0.49,24.8,25.0,67.3,0.51,1.88,13.3,-1.0
90849,Karachi,Pakistan,26.0,1.0,0.01,25.6,25.8,66.2,0.76,0.89,13.3,-1.0
90850,Karachi,Pakistan,26.0,1.0,0.01,25.2,25.1,66.1,0.76,1.88,13.3,-1.0
90851,Karachi,Pakistan,26.0,1.0,0.01,24.8,24.7,69.3,0.73,1.88,13.3,1.0
90853,Karachi,Pakistan,26.0,1.0,0.04,22.6,22.1,71.2,0.73,1.88,13.3,-1.0
90854,Karachi,Pakistan,26.0,1.0,0.03,21.7,21.6,56.0,0.59,1.13,13.3,-1.0
90855,Karachi,Pakistan,26.0,1.0,0.03,22.0,22.0,52.3,0.59,1.01,13.3,0.0
90857,Karachi,Pakistan,26.0,1.0,0.04,23.7,23.8,50.8,0.59,1.88,13.3,1.0
90858,Karachi,Pakistan,26.0,1.0,0.02,24.0,24.7,45.8,0.73,1.88,13.3,0.0
90859,Karachi,Pakistan,26.0,1.0,0.01,25.0,25.4,45.8,0.73,1.88,13.3,1.0
90860,Karachi,Pakistan,26.0,1.0,0.02,26.0,26.0,45.2,0.73,1.88,13.3,1.0
90861,Karachi,Pakistan,26.0,1.0,0.02,25.8,25.9,48.5,0.73,1.01,13.3,0.0
90862,Karachi,Pakistan,26.0,1.0,0.03,25.8,25.8,49.9,0.73,1.01,13.3,0.0
90863,Karachi,Pakistan,26.0,1.0,0.01,25.2,25.6,53.8,0.73,1.01,13.3,0.0
90864,Karachi,Pakistan,26.0,1.0,0.04,25.4,25.6,55.3,0.76,0.89,13.3,-1.0
90865,Karachi,Pakistan,26.0,1.0,0.03,25.2,25.2,55.2,0.76,1.01,13.3,-1.0
