,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
27035,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-2.0,,,,,2.0,-0.8,18.0,22.37,1.37,1.1,1.0,,1.2,,16.2,61.2,,,16.2,61.2,,,,,,,,,,,16.5,61.7,,,69.0,,,0.09,16.88,,,0.09,16.89,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27036,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-1.0,,,,,2.0,-0.3,7.0,25.19,1.26,1.1,1.0,,1.2,,18.9,66.1,,,18.9,66.1,,,,,,,,,,,20.8,69.5,,,55.0,,,0.26,51.43,,,0.26,51.47,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27037,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-2.0,,,,,2.0,-0.9,22.0,21.91,1.31,1.1,1.0,,1.2,,16.1,61.0,,,16.1,61.0,,,,,,,,,,,16.4,61.5,,,69.0,,,0.1,19.49,,,0.1,19.51,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27038,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-2.0,,,,,2.0,0.2,6.0,27.64,1.75,1.1,1.0,,1.2,,19.4,67.0,,,19.4,67.0,,,,,,,,,,,19.6,67.3,,,57.0,,,0.09,17.81,,,0.09,17.82,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27039,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-2.0,,,,,2.0,,,,,1.1,1.0,,1.2,,16.4,61.5,,,16.4,61.5,,,,,,,,,,,17.0,62.6,,,71.0,,,0.05,9.36,,,0.05,9.36,,,,,0.0,,,,1.0,12.0,53.6,Database 2
27040,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-3.0,,,,,2.0,-0.7,14.0,22.94,1.47,1.1,1.0,,1.2,,16.1,61.0,,,16.1,61.0,,,,,,,,,,,16.4,61.5,,,69.0,,,0.1,19.49,,,0.1,19.51,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27041,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Office,Naturally Ventilated,,,,,-3.0,,,,,2.0,-0.6,13.0,23.6,1.63,1.1,1.0,,1.2,,15.6,60.1,,,15.6,60.1,,,,,,,,,,,15.8,60.4,,,76.0,,,0.14,27.58,,,0.14,27.6,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27042,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.8,19.0,22.27,0.69,1.3,1.2,,1.6,,19.5,67.1,,,19.5,67.1,,,,,,,,,,,19.5,67.1,,,52.0,,,0.13,25.57,,,0.13,25.59,,,,,,,,,,12.0,53.6,Database 2
27043,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.6,14.0,22.8,1.11,1.3,1.2,,1.6,,16.0,60.8,,,16.0,60.8,,,,,,,,,,,16.2,61.2,,,55.0,,,0.07,13.22,,,0.07,13.23,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27044,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,,,,,1.3,1.2,,1.6,,15.8,60.4,,,15.8,60.4,,,,,,,,,,,15.9,60.6,,,54.5,,,0.14,27.98,,,0.14,28.01,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27045,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-1.1,32.0,20.87,1.06,1.2,1.0,,1.6,,15.9,60.6,,,15.9,60.6,,,,,,,,,,,16.0,60.8,,,54.0,,,0.1,19.18,,,0.1,19.2,,,,,0.0,,,,0.0,12.0,53.6,Database 2
27046,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,-2.0,,,,,5.0,-1.0,28.0,21.46,0.83,1.3,1.2,,1.6,,17.0,62.6,,,17.0,62.6,,,,,,,,,,,17.5,63.5,,,50.5,,,0.16,30.55,,,0.16,30.57,,,,,1.0,,,,1.0,12.0,53.6,Database 2
27047,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-0.4,8.0,24.41,1.06,1.2,1.2,,1.2,,19.5,67.1,,,19.5,67.1,,,,,,,,,,,19.6,67.3,,,52.0,,,0.12,23.81,,,0.12,23.83,,,,,,,,,,12.0,53.6,Database 2
27048,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Tunisia,Multifamily housing,Naturally Ventilated,,,,,0.0,,,,,5.0,-1.0,27.0,20.99,0.91,1.3,1.2,,1.6,,16.0,60.8,,,16.0,60.8,,,,,,,,,,,16.1,61.0,,,55.0,,,0.07,13.22,,,0.07,13.23,,,,,0.0,,,,0.0,12.0,53.6,Database 2
