City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Athens,Greece,31,1,0.1,23.5,148.1,44.8,22.7,0.73,1.2,0
Athens,Greece,31,2,0.1,23.7,24.9,48.3,20.7,0.69,1.2,-1
Athens,Greece,31,2,0.6,27.6,29.2,42.1,20.3,0.6,1.2,1
Athens,Greece,31,2,0.6,27.9,27.7,42.5,20.3,0.37,1.6,1
Athens,Greece,31,1,0.3,25.7,26.5,38.8,19.6,0.82,1.2,-2
Athens,Greece,31,1,0.3,25.9,26.8,38.7,19.6,0.77,1.2,1
Athens,Greece,31,2,0.4,26,26.6,38.3,19.6,0.88,1.2,0
Athens,Greece,31,1,0.2,25,27.2,39.9,19.6,0.93,1.2,1
Athens,Greece,31,2,0.2,25.1,27.7,40.7,19.6,0.8,1.2,1
Athens,Greece,31,2,0.1,24.9,27,41,19.6,0.68,1.2,-1
Athens,Greece,31,2,0.1,24.7,27.8,43.5,19.6,0.82,1.2,1
Athens,Greece,31,1,0.1,25.3,27.6,41.4,22.9,0.68,1.2,0
Athens,Greece,31,1,0.1,25.6,26.9,36.8,21.4,0.71,1.2,0
Athens,Greece,31,2,0.1,25.8,26.8,36,21.4,0.58,1.2,0
Athens,Greece,31,1,0.1,26.2,27.4,35.6,21.4,0.73,1.2,1
Athens,Greece,31,1,0.1,26.5,27.7,35,21.4,0.67,1.3,0
Athens,Greece,31,2,0.1,26.5,27.9,31.7,21.4,0.49,1.5,-1
Athens,Greece,31,2,0.1,26.6,28.2,31.2,21.4,0.75,1.2,1
Athens,Greece,31,2,0.1,27.1,28.2,31.5,21.4,0.44,1.2,-1
Athens,Greece,31,1,0.1,27.7,28.2,30.6,21.4,0.68,1.2,-1
Athens,Greece,31,2,0.1,27.2,28.7,28.8,21.4,0.71,1.2,0
Athens,Greece,31,2,0.1,28.3,29.7,35,27.5,0.42,1.9,-1
Athens,Greece,31,1,0.1,28.4,29.9,34.5,27.5,0.66,1.2,2
Athens,Greece,31,1,0.1,28.5,29.8,33.7,27.5,0.68,1.2,0
Athens,Greece,31,2,0.2,28.3,29.8,34.6,27.5,0.55,1.2,0
Athens,Greece,31,2,0.4,27.2,29.6,36.1,27.5,0.66,1.2,-1
Athens,Greece,31,2,0.3,27.3,29.6,35.8,27.5,0.71,1.2,1
Athens,Greece,31,1,0.1,26.7,28.3,37.7,27.5,0.8,1.2,0
Athens,Greece,31,2,0.2,26.9,28.2,32.4,27.2,0.53,2,1
Athens,Greece,31,2,0.1,27.1,27.5,32.6,27.2,0.61,1.2,1
Athens,Greece,31,2,0.1,26.7,28.5,33.2,27.2,0.61,1.2,1
Athens,Greece,31,1,0.1,26.6,28.1,32.2,27.2,0.68,1.2,1
Athens,Greece,31,2,0.1,26.2,28,34,27.2,0.69,1.2,0
Athens,Greece,31,2,0.1,26.6,28.2,31.8,27.2,0.61,1.2,-1
Athens,Greece,31,1,0.1,29.6,30.8,33.9,27.2,0.68,1.2,1
Athens,Greece,31,1,0.1,29.5,30.9,35.2,27.2,0.63,1.2,2
Athens,Greece,31,1,0.1,26,28.4,39.1,27,0.68,1.2,2
Athens,Greece,31,1,0.2,24.4,27.8,39.1,27,0.68,1.2,0
Athens,Greece,31,2,0.2,25.1,26.9,35.8,27,0.51,2,2
Athens,Greece,31,1,0.1,26.2,26.6,43.8,27,0.66,1.2,-2
Athens,Greece,31,2,0.2,26.7,28.1,45.3,27,0.61,1.2,-1
Athens,Greece,31,1,0.1,27,28,45.6,27,0.61,1.2,1
Athens,Greece,31,2,0.1,27.2,28.1,44.5,27,0.61,1.2,1
Athens,Greece,31,2,0.1,27.4,28.8,39.8,27,0.68,1.2,1
Athens,Greece,31,2,0.1,27.9,28.8,39.5,27,0.61,1.2,1
Athens,Greece,31,2,0.1,27.6,29.2,39.3,27,0.66,1.2,1
Athens,Greece,31,2,0.1,26.5,28.4,33.2,26.1,0.57,2,2
Athens,Greece,31,2,0.1,25.5,28,36,26.1,0.56,1.2,-2
Athens,Greece,31,1,0.1,27.9,30.5,45,26.6,0.66,1.2,0
Athens,Greece,31,2,0.1,28.1,29.7,44.2,26.6,0.72,1.2,1
Athens,Greece,31,1,0.1,27.9,29.6,43.9,26.6,0.68,1.2,1
Athens,Greece,31,1,0.1,27,29.3,43.8,26.6,0.66,1.2,0
Athens,Greece,31,2,0.2,26.7,28.8,44.8,26.6,0.45,1.2,-1
Athens,Greece,31,2,0.2,26.6,27.8,45.2,26.6,0.6,1,-1
Athens,Greece,31,2,0.2,28.6,29.3,41.9,26.6,0.69,1,-2
Athens,Greece,31,2,0.2,28.9,29.8,41.4,26.6,0.6,1.2,-1
Athens,Greece,31,2,0.2,28.8,30.2,41.3,26.6,0.66,1.2,-2
Athens,Greece,31,2,0.1,28.3,29.1,42.3,31.6,0.53,2,-1
Athens,Greece,31,2,0.1,28.4,29.9,43,31.6,0.49,1.2,2
Athens,Greece,31,2,0.2,28.2,29.8,45.9,31.6,0.58,1.2,-1
Athens,Greece,31,1,0.1,28.7,29.9,43.3,31.6,0.66,1.2,2
Athens,Greece,31,2,0.5,28.1,31,44.9,31.6,0.61,1.2,-1
Athens,Greece,31,2,0.1,29.8,28.9,39.4,31.6,0.66,1.2,-1
Athens,Greece,31,1,0.2,30.8,31.5,38.4,31.6,0.68,1.2,1
Athens,Greece,31,1,0.1,31,31.6,38.4,31.6,0.66,1.2,1
Athens,Greece,31,1,0.1,30.8,31.7,37.6,31.6,0.68,1.2,1
Athens,Greece,31,1,0.1,24.9,27.7,21.6,30.5,0.68,1.2,1
Athens,Greece,31,2,0.1,24.7,27.5,20.8,30.5,0.51,2,0
Athens,Greece,31,1,0.1,25,27.6,22,30.5,0.56,1.2,-1
Athens,Greece,31,1,0.2,24.9,27.2,20.9,30.5,0.53,2,0
Athens,Greece,31,1,0.1,26.1,28.2,30.9,30.5,0.66,1.2,0
Athens,Greece,31,2,0.1,25.7,27.2,27.8,30.5,0.66,1.2,-1
Athens,Greece,31,2,0.1,25.5,28,17.2,30.5,0.37,1.6,-1
Athens,Greece,31,2,0.2,28.2,29.4,26.9,30.5,0.66,1.2,0
Athens,Greece,31,1,0.2,28.2,29.8,25.9,30.5,0.57,1.4,-1
Athens,Greece,31,2,0.1,28.5,28.6,24.7,30.5,0.47,1.8,0
Athens,Greece,31,2,0.1,27.9,28.9,26,30.5,0.68,1.2,0
Athens,Greece,31,2,0.1,28.8,31.1,20.7,29.6,0.66,1.3,-1
Athens,Greece,31,2,0.1,27.4,31.4,23.4,29.6,0.65,1.2,0
Athens,Greece,31,2,0.1,27.4,30.8,22.6,29.6,0.42,1.3,-1
Athens,Greece,31,1,0.1,26.6,28.3,31.5,23.6,0.68,1.3,-1
Athens,Greece,31,2,0.1,27.3,29,29.7,23.6,0.66,1.2,1
Athens,Greece,31,2,0.1,27.3,29,30.3,23.6,0.44,1.6,1
Athens,Greece,31,1,0.1,27.5,29.2,30.1,23.6,0.68,1.2,0
Athens,Greece,31,1,0.2,28.3,29,30.3,23.6,0.68,1.2,0
Athens,Greece,31,1,0.1,28.1,28.4,36.5,28.9,0.57,2,1
Athens,Greece,31,1,0.1,28.2,29.6,37.7,28.9,0.66,1.2,0
Athens,Greece,31,2,0.1,28.6,29.7,26.3,25,0.61,1.2,1
Athens,Greece,31,1,0.1,29.2,30.3,26.4,25,0.68,1.2,1
Athens,Greece,31,1,0.1,29,30.5,26.1,25,0.68,1.2,2
Athens,Greece,31,2,0.1,26,27.4,25,23.8,0.68,1.2,-1
Athens,Greece,31,2,0.1,28.4,27.7,48.3,24.1,0.66,1.2,1
Athens,Greece,31,2,0.1,27.3,28.7,48.3,24.1,0.65,1.2,0
Athens,Greece,31,1,0.1,29.6,27.7,48.3,24.1,0.66,1.2,0
Athens,Greece,31,2,0.22,32.5,31.9,35.8,13.3,0.39,2,2
Athens,Greece,31,2,0.73,29.3,30.8,40,13.3,0.39,3.8,2
Athens,Greece,31,2,0.88,29.3,30.2,37,13.3,0.39,1.2,1
Athens,Greece,31,2,0.33,28,28.9,10.9,13.3,0.39,2,1
Athens,Greece,31,2,0.22,29,29,23.4,13.3,0.39,2,2
Athens,Greece,31,2,0.22,29.8,30.9,24,13.3,0.39,3.8,2
Athens,Greece,31,2,0.73,31,30.7,23,13.3,0.39,1.2,2
Athens,Greece,31,2,0.33,31.5,30.6,23,13.3,0.39,2,2
Athens,Greece,31,2,0.33,31,31,8.3,13.3,0.39,1.2,2
Athens,Greece,31,2,0.33,30.8,30.5,8.3,13.3,0.39,1.4,2
Athens,Greece,31,2,0.46,33.3,33.3,22.4,13.3,0.39,2,2
Athens,Greece,31,2,0.46,30.8,31.6,24.6,13.3,0.39,3.8,1
Athens,Greece,31,2,0.1,29.5,29.8,24.8,13.3,0.39,1.4,1
Athens,Greece,31,2,0.46,29,30.2,29,13.3,0.39,2,1
Athens,Greece,31,2,0.59,28.8,30.6,29,13.3,0.39,1.4,1
Athens,Greece,31,2,0.73,28,30.5,14.3,13.3,0.39,1.2,1
Athens,Greece,31,2,0.59,27.3,26.6,33,13.3,0.39,1.4,1
Athens,Greece,31,2,0.59,29.5,37.3,14.3,13.3,0.39,1.2,1
Athens,Greece,31,2,0.73,26.3,29,31,13.3,0.39,3.8,1
Athens,Greece,31,2,0.46,30.8,31,19.1,13.3,0.39,1.4,2
Athens,Greece,31,2,0.73,26.5,28.4,28,13.3,0.39,3.8,2
Athens,Greece,31,2,0.59,26.8,28,27,13.3,0.39,1.4,1
Athens,Greece,31,2,0.46,27.8,28.9,28,13.3,0.39,1.2,1
Athens,Greece,31,2,0.22,28.3,29.4,26.6,13.3,0.39,2,0
Athens,Greece,31,2,0.22,28,28.3,26,13.3,0.39,1.2,0
Athens,Greece,31,2,1.63,24.8,23.3,39,13.3,0.39,1.2,0
Athens,Greece,31,2,0.1,27.3,27.2,37.6,13.3,0.39,1.2,-1
Athens,Greece,31,2,0.1,29.8,28.7,34,13.3,0.39,1.2,0
Athens,Greece,31,2,0.33,23,24.2,35.6,13.3,0.39,1.4,0
Athens,Greece,31,2,0.46,28,28,34,13.3,0.39,3.8,1
Athens,Greece,31,2,0.73,26.5,26.8,33,13.3,0.39,1.4,0
Athens,Greece,31,2,0.73,30,29.4,17.6,13.3,0.39,2,1
Athens,Greece,31,2,0.22,26.8,28.1,16.8,13.3,0.39,1.4,0
Athens,Greece,31,2,0.59,28,28.6,38,13.3,0.39,1.2,0
Athens,Greece,31,2,0.1,29.3,29.5,39.6,13.3,0.39,1.2,0
Athens,Greece,31,2,0.33,28.8,29.9,41.4,13.3,0.39,1.2,0
Athens,Greece,31,2,0.59,28.8,27.8,24.4,13.3,0.39,2,0
Athens,Greece,31,2,0.1,29,27.7,36,13.3,0.39,2,1
