,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
55,Sweden,0.3,7,26.82,0.83,1.2,23.2,51,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-2,no change,no change,73.8,25.1,77.2,24.6,76.3,no change,1,0,18.4,65.1,Database 2
56,Sweden,1.1,29,30.58,0.55,2.3,22.6,51.7,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,72.7,23.9,75,23.4,74.1,more humid,1,19.69,18.4,65.1,Database 2
57,Sweden,0.8,18,28.17,0.39,1.9,24.5,48.5,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2,cooler,less,76.1,25,77,24.8,76.6,more humid,2,19.69,18.4,65.1,Database 2
58,Sweden,0.5,9,26.66,0.44,1.6,24.3,50,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2,cooler,no change,75.7,25.3,77.5,25.1,77.2,no change,0,0,18.4,65.1,Database 2
59,Sweden,-0.1,5,24.64,0.68,1.2,23.2,37.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,73.8,23.3,73.9,23.3,73.9,no change,0,0,21.5,70.7,Database 2
60,Sweden,0.3,7,26.63,0.93,1.2,23.4,35.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,23.8,74.8,23.7,74.7,no change,0,0,21.5,70.7,Database 2
61,Sweden,-0.1,5,24.87,0.68,1.2,23.3,36.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,73.9,23.8,74.8,23.7,74.7,no change,0,0,21.5,70.7,Database 2
62,Sweden,0.2,6,25.74,0.61,1.4,23.5,33.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.3,24.2,75.6,24.2,75.6,no change,0,0,21.5,70.7,Database 2
63,Sweden,0.5,11,27.21,0.63,1.6,23.7,32.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2,no change,no change,74.7,24.6,76.3,24.4,75.9,no change,0,0,21.5,70.7,Database 2
64,Sweden,0,5,25.08,0.64,1.2,23.8,31.8,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,74.8,24.7,76.5,24.5,76.1,drier,-1,0,21.5,70.7,Database 2
65,Sweden,0,5,25.14,0.64,1.2,23.8,32.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.8,24.8,76.6,24.6,76.3,no change,-1,0,21.5,70.7,Database 2
66,Sweden,0.3,7,26.11,0.6,1.4,24.2,31.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,75.6,24.7,76.5,24.7,76.5,more humid,2,0,21.5,70.7,Database 2
67,Sweden,,,,0.78,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,,,,,,more humid,2,0,21.5,70.7,Database 2
68,Sweden,,,,0.77,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,2,cooler,less,,,,,,more humid,2,0,21.5,70.7,Database 2
69,Sweden,,,,0.62,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,,,,,,more humid,2,0,21.5,70.7,Database 2
70,Sweden,,,,0.63,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,2,cooler,less,,,,,,more humid,2,0,21.5,70.7,Database 2
71,Sweden,,,,0.93,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
72,Sweden,,,,0.88,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,,,,,,drier,-1,0,21.5,70.7,Database 2
73,Sweden,,,,0.68,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2,warmer,less,,,,,,no change,-1,0,21.5,70.7,Database 2
74,Sweden,,,,0.52,2.4,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,,,,,,no change,0,0,21.5,70.7,Database 2
75,Sweden,,,,0.71,2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
76,Sweden,,,,0.6,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
77,Sweden,,,,0.56,2,,32,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,24.7,76.5,no change,0,0,21.5,70.7,Database 2
78,Sweden,,,,0.63,1.2,,32.8,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,,,,24.7,76.5,more humid,1,0,21.5,70.7,Database 2
79,Sweden,,,,0.59,1.6,,30.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,,,,25.1,77.2,no change,0,0,21.5,70.7,Database 2
80,Sweden,,,,0.71,1.5,,33.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,25,77,no change,0,0,21.5,70.7,Database 2
81,Sweden,,,,0.55,2.4,,30.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,25.2,77.4,no change,0,0,21.5,70.7,Database 2
82,Sweden,,,,0.46,2.3,,,5,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,984.25,21.5,70.7,Database 2
83,Sweden,,,,0.63,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
84,Sweden,,,,0.63,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,,,,,,no change,0,0,21.5,70.7,Database 2
85,Sweden,,,,0.82,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
86,Sweden,,,,0.62,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,more humid,1,0,21.5,70.7,Database 2
87,Sweden,,,,0.48,2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
88,Sweden,,,,0.57,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,more humid,1,0,21.5,70.7,Database 2
89,Sweden,,,,0.69,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,no change,0,0,21.5,70.7,Database 2
90,Sweden,,,,1.08,1.2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,,,,,,more humid,1,0,21.5,70.7,Database 2
91,Sweden,,,,0.56,2,,,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,,,,,,more humid,1,0,21.5,70.7,Database 2
92,Sweden,-0.4,9,23.61,0.67,1.2,21.9,49.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.4,22.1,71.8,22.1,71.8,no change,0,0,18.8,65.9,Database 2
93,Sweden,0.2,6,26.36,0.77,1.4,21.9,49.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.4,22.5,72.5,22.4,72.3,more humid,1,0,18.8,65.9,Database 2
94,Sweden,0,5,25.27,0.71,1.3,22.3,48.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.1,22.8,73,22.7,72.9,no change,0,0,18.8,65.9,Database 2
95,Sweden,0,5,25.13,0.7,1.3,22.3,47.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,no change,no change,72.1,22.7,72.9,22.6,72.7,no change,0,0,18.8,65.9,Database 2
96,Sweden,-0.6,13,22.9,0.47,1.2,22.4,48.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.3,23.6,74.5,23.4,74.1,no change,0,0,18.8,65.9,Database 2
97,Sweden,-0.3,7,24.05,0.58,1.2,22.8,45.7,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,more,73,23.7,74.7,23.6,74.5,no change,0,0,18.8,65.9,Database 2
98,Sweden,-0.4,8,23.85,0.56,1.2,22.7,46.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,72.9,23.7,74.7,23.6,74.5,no change,0,0,18.8,65.9,Database 2
99,Sweden,0,5,25.15,0.73,1.2,22.6,46.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,72.7,23.8,74.8,23.6,74.5,no change,0,0,18.8,65.9,Database 2
100,Sweden,0.2,6,25.89,0.64,1.4,22.9,45.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.2,24,75.2,23.8,74.8,no change,0,0,18.8,65.9,Database 2
101,Sweden,0.6,12,27.73,0.56,1.8,22.9,45,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.2,24.4,75.9,24,75.2,no change,0,0,18.8,65.9,Database 2
102,Sweden,0.1,5,25.92,0.82,1.2,22.8,45,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,cooler,no change,73,23.8,74.8,23.7,74.7,no change,0,0,18.8,65.9,Database 2
103,Sweden,-0.2,6,24.53,0.57,1.3,22.9,44.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.2,24.3,75.7,23.9,75,no change,0,0,18.8,65.9,Database 2
104,Sweden,0.2,6,26.23,0.88,1.2,22.7,42.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.9,23.9,75,23.7,74.7,no change,0,0,18.8,65.9,Database 2
105,Sweden,0.1,5,25.63,0.79,1.2,22.5,43.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.5,24.1,75.4,23.9,75,no change,0,0,18.8,65.9,Database 2
106,Sweden,1.6,54,32.84,0.64,2.7,23.3,41.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.9,24,75.2,23.9,75,no change,0,0,18.8,65.9,Database 2
107,Sweden,0.8,17,28.63,0.57,2,22.6,42.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.7,23.9,75,23.7,74.7,no change,0,0,18.8,65.9,Database 2
108,Sweden,1.3,39,32.61,0.88,2.3,22.7,41.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,no change,no change,72.9,23.7,74.7,23.4,74.1,no change,0,0,18.8,65.9,Database 2
109,Sweden,-0.2,6,24.32,0.63,1.2,22.7,42,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,72.9,23.9,75,23.6,74.5,no change,0,0,18.8,65.9,Database 2
110,Sweden,0.9,22,29.65,0.66,2,22.8,40.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,24.4,75.9,24.2,75.6,no change,0,0,18.8,65.9,Database 2
111,Sweden,0.5,9,26.88,0.54,1.7,23.1,39.8,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.6,24.4,75.9,24.2,75.6,no change,0,0,18.8,65.9,Database 2
112,Sweden,0.5,10,27.28,0.7,1.6,23.3,39.7,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.9,23.5,74.3,23.5,74.3,no change,0,0,18.8,65.9,Database 2
113,Sweden,-0.3,7,24.21,0.63,1.2,22,60.9,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0,no change,no change,71.6,23,73.4,22.6,72.7,no change,0,19.69,19.8,67.6,Database 2
114,Sweden,0.2,6,25.97,0.53,1.6,22.9,55.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.2,23.1,73.6,23,73.4,no change,1,0,19.8,67.6,Database 2
