,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
58,Portugal,0.7,15,28.41,0.71,1.4,24.5,58.2,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,less,76.1,25,77,24.9,76.8,no change,0,17.72,16.1,61,Database 2
59,Portugal,0.3,6,26.4,0.72,1.2,23.9,54.3,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,more,75,24.4,75.9,24.4,75.9,no change,0,19.69,16.1,61,Database 2
60,Portugal,1.1,29,31.15,0.61,1.9,24.1,60.6,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.4,25.3,77.5,25.2,77.4,drier,-1,25.59,16.1,61,Database 2
61,Portugal,0.4,8,26.71,0.73,1.2,24.9,57,0.21,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,no change,76.8,25.2,77.4,25.2,77.4,drier,-1,41.34,16.1,61,Database 2
62,Portugal,0.8,19,28.84,0.58,1.6,24.7,56.4,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.5,25,77,25,77,no change,0,13.78,16.1,61,Database 2
63,Portugal,0.2,6,26.13,0.63,1.2,24.2,57.6,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,more,75.6,24.5,76.1,24.5,76.1,more humid,1,19.69,16.1,61,Database 2
64,Portugal,0.4,8,27.3,0.73,1.2,23.6,60.3,0.11,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.5,24.7,76.5,24.7,76.5,no change,0,21.65,16.1,61,Database 2
65,Portugal,0.1,5,25.5,0.55,1.2,24.2,59.3,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,no change,more,75.6,24.5,76.1,24.5,76.1,no change,0,13.78,16.1,61,Database 2
66,Portugal,0.8,18,29.23,0.69,1.5,25.2,56.3,0.14,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.4,25.4,77.7,25.3,77.5,drier,-1,27.56,16.1,61,Database 2
67,Portugal,1,28,30.6,0.66,1.6,25.5,57.6,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.9,26,78.8,26,78.8,no change,0,23.62,16.1,61,Database 2
68,Portugal,0.4,9,27.01,0.73,1.2,24.4,56,0.21,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.9,25.4,77.7,25.4,77.7,no change,0,41.34,16.1,61,Database 2
69,Portugal,0.4,9,27.07,0.62,1.2,24.5,57.6,0.11,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.1,25.2,77.4,25.2,77.4,no change,0,21.65,16.1,61,Database 2
70,Portugal,1,26,30.55,0.61,1.9,23.4,59.3,0.11,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.1,24.7,76.5,24.7,76.5,no change,0,21.65,18.1,64.6,Database 2
71,Portugal,0.5,10,27.26,0.54,1.5,23.8,58.5,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.8,24.5,76.1,24.4,75.9,more humid,0,11.81,18.1,64.6,Database 2
72,Portugal,0.5,10,27.28,0.73,1.2,24.3,57.5,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.7,25,77,24.9,76.8,no change,0,13.78,18.1,64.6,Database 2
73,Portugal,0.4,9,26.75,0.63,1.2,25.1,53.4,0.22,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,77.2,26.1,79,26.1,79,no change,0,43.31,18.1,64.6,Database 2
74,Portugal,0.9,21,29.12,0.72,1.3,25.2,58.5,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,77.4,26,78.8,25.9,78.6,no change,0,15.75,18.1,64.6,Database 2
75,Portugal,0.7,14,27.65,0.68,1.2,25.3,43.7,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.5,26.3,79.3,26.2,79.2,no change,0,17.72,18.1,64.6,Database 2
76,Portugal,0.7,15,28.21,0.73,1.2,25.1,44.3,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,less,77.2,26.3,79.3,26.3,79.3,more humid,2,23.62,18.1,64.6,Database 2
77,Portugal,0.8,17,28.49,0.73,1.2,25.9,47.1,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.6,26.6,79.9,26.5,79.7,no change,0,25.59,18.1,64.6,Database 2
78,Portugal,0.9,24,28.91,0.68,1.2,25.6,44.7,0.11,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.1,27.5,81.5,27.4,81.3,no change,1,21.65,18.1,64.6,Database 2
79,Portugal,1.2,37,32.08,0.71,2,24.4,57.1,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.9,25.2,77.4,25.1,77.2,no change,0,19.69,18.1,64.6,Database 2
80,Portugal,1.1,30,30.31,0.63,1.8,24.9,42.4,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,less,76.8,25.9,78.6,25.9,78.6,no change,2,19.69,18.1,64.6,Database 2
81,Portugal,1,25,29.21,0.72,1.4,25.7,43.5,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,78.3,26.7,80.1,26.7,80.1,no change,2,7.87,18.1,64.6,Database 2
82,Portugal,0.5,11,27.7,0.62,1.3,24.6,48.1,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,cooler,no change,76.3,26,78.8,26,78.8,drier,0,25.59,18.1,64.6,Database 2
83,Portugal,0.7,14,28.28,0.74,1.2,25.2,50.8,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.4,26.1,79,26,78.8,no change,0,25.59,18.1,64.6,Database 2
84,Portugal,0.6,12,27.88,0.74,1.2,25.2,49.1,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,warmer,no change,77.4,25.7,78.3,25.7,78.3,no change,0,25.59,18.1,64.6,Database 2
85,Portugal,0.9,23,29.16,0.69,1.4,25.5,52,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.9,26.1,79,26.1,79,no change,0,13.78,18.1,64.6,Database 2
86,Portugal,0.8,20,28.8,0.75,1.2,25.4,53.3,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,no change,no change,77.7,26.4,79.5,26.4,79.5,no change,0,19.69,18.1,64.6,Database 2
87,Portugal,0.6,12,28.19,0.93,1.2,23.2,52.8,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.8,24.5,76.1,24.5,76.1,no change,0,19.69,18.1,64.6,Database 2
88,Portugal,0.7,16,28.92,0.98,1.2,23.7,56,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.7,24.8,76.6,24.8,76.6,no change,0,17.72,18.1,64.6,Database 2
89,Portugal,0.2,6,26.14,0.68,1.2,23.4,49.4,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2,no change,more,74.1,24.4,75.9,24.4,75.9,no change,0,17.72,18.1,64.6,Database 2
90,Portugal,0.2,6,26.04,0.66,1.2,23.7,48,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2,no change,no change,74.7,24.5,76.1,24.5,76.1,no change,-2,17.72,18.1,64.6,Database 2
91,Portugal,0.6,13,27.19,0.6,1.2,25.6,47.5,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,78.1,26.2,79.2,26.2,79.2,no change,0,13.78,18.1,64.6,Database 2
92,Portugal,0.9,21,28.49,0.73,1.2,25.7,48.3,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,more,78.3,26.8,80.2,26.7,80.1,no change,0,7.87,18.1,64.6,Database 2
93,Portugal,0.8,20,28.33,0.68,1.2,25.9,46.4,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,more,78.6,26.9,80.4,26.8,80.2,no change,2,17.72,18.1,64.6,Database 2
94,Portugal,0.9,23,29.11,0.69,1.4,25,46.8,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77,26.3,79.3,26.2,79.2,no change,1,15.75,18.1,64.6,Database 2
95,Portugal,1,27,30.18,0.63,1.7,25.6,44.4,0.14,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,more,78.1,26,78.8,26,78.8,more humid,1,27.56,18.1,64.6,Database 2
96,Portugal,0.4,8,27.23,0.74,1.2,23,75.3,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.4,24,75.2,24,75.2,no change,0,19.69,18,64.4,Database 2
97,Portugal,0.3,7,26.76,0.64,1.2,23.6,69.6,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.5,24.7,76.5,24.6,76.3,no change,0,15.75,18,64.4,Database 2
98,Portugal,0.4,8,27.36,0.67,1.2,23.6,72.4,0.11,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,no change,74.5,24.8,76.6,24.7,76.5,no change,0,21.65,18,64.4,Database 2
99,Portugal,0.7,15,28.32,0.4,1.6,24.4,70.7,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.9,25.3,77.5,25.3,77.5,no change,2,19.69,18,64.4,Database 2
100,Portugal,1.5,50,33.6,0.57,2.2,24.5,70,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,more,76.1,25.5,77.9,25.5,77.9,no change,0,23.62,18,64.4,Database 2
101,Portugal,0.8,20,29.28,0.65,1.3,24.5,71.1,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.1,26.2,79.2,26.1,79,no change,2,19.69,18,64.4,Database 2
102,Portugal,0.7,16,28.9,0.73,1.2,24.8,68.2,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,76.6,25.8,78.4,25.8,78.4,no change,0,23.62,18,64.4,Database 2
103,Portugal,1,25,29.36,0.68,1.2,25.4,65.7,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.7,26.8,80.2,26.8,80.2,no change,0,17.72,18,64.4,Database 2
104,Portugal,0.8,18,28.4,0.56,1.2,25.8,63.7,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.4,26.8,80.2,26.8,80.2,drier,-1,19.69,18,64.4,Database 2
105,Portugal,1.2,35,31.01,0.64,1.4,26.4,63.2,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,less,79.5,27.5,81.5,27.5,81.5,no change,0,25.59,18,64.4,Database 2
106,Portugal,1.1,30,30.06,0.68,1.2,26.2,62.9,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,79.2,27.6,81.7,27.5,81.5,no change,0,23.62,18,64.4,Database 2
107,Portugal,0.9,23,28.75,0.63,1.2,26,61.5,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.8,26.9,80.4,26.9,80.4,no change,0,9.84,18,64.4,Database 2
108,Portugal,0.8,18,29.76,0.63,1.7,23.7,64.9,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.7,24.4,75.9,24.3,75.7,no change,0,25.59,18,64.4,Database 2
109,Portugal,0.3,7,26.67,0.58,1.2,24.3,66.7,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,75.7,24.8,76.6,24.8,76.6,no change,0,19.69,18,64.4,Database 2
