Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.19,24.7,24.9,68,27,0.33,1.1,25,22.33,0,Tunisia
0.18,25.4,24.9,72,27,0.77,1.3,15,28.78,1,Tunisia
0.14,25.1,24.9,60,27,0.4,1,15,23.51,0,Tunisia
0.17,25.1,24.9,60,27,0.39,1.3,5,25,0,Tunisia
0.09,25.2,24.9,70,27,0.18,1,32,21.94,1,Tunisia
0.16,25,24.9,60,27,0.33,1.3,5,24.47,1,Tunisia
0.08,24.3,24.9,50.5,27,0.33,1.3,5,24.1,1,Tunisia
0.32,26.1,24.9,54,27,0.39,1.3,5,24.55,1,Tunisia
0.32,26.1,24.9,54,27,0.27,1.4,5,23.88,2,Tunisia
0.32,24.1,24.9,52,27,0.45,1.3,6,23.89666667,2,Tunisia
0.17,24,24.9,55,27,0.38,1.3,8,23.71,1,Tunisia
0.17,24,24.9,55,27,0.45,1.2,10,23.58,0,Tunisia
0.06,24.5,24.9,68,27,0.4,1,15,22.98,2,Tunisia
0.15,24.9,24.9,63,27,0.47,1.8,19,29.18,1,Tunisia
0.2,23.6,24.9,62.5,27,0.47,1.3,8,23.79,0,Tunisia
0.07,23.3,24.9,72,27,0.34,1,42,21.36,0,Tunisia
0.06,22.4,24.9,74,27,0.57,1,21,22.5,2,Tunisia
0.07,23.5,24.9,64,27,0.47,1.3,5,25.36,0,Tunisia
0.08,24.9,24.9,61,27,0.96,1.3,23,30.01,2,Tunisia
0.14,24.3,24.9,60,27,0.73,1.3,8,27.37,0,Tunisia
0.19,23.8,24.9,64,27,0.34,1.3,11,23.19,1,Tunisia
0.26,23.4,24.9,59,27,0.47,1.1,43,21.22,0,Tunisia
0.23,23.4,24.9,62,27,0.56,1.3,6,24.11,0,Tunisia
0.14,23.3,24.9,59,27,0.45,1,38,22.04,0,Tunisia
0.25,24.7,24.9,62,27,0.56,1,14,23.38,0,Tunisia
0.92,25.8,24.9,58,27,0.52,1.3,5,23.31,2,Tunisia
0.05,24.3,24.9,70,27,0.65,1.1,5,24.59,1,Tunisia
0.92,25.8,24.9,57.5,27,0.52,1.3,6,23.3,2,Tunisia
0.11,22.4,24.9,75,27,0.45,1,42,21.3,0,Tunisia
0.72,24.7,24.9,61,27,0.51,1.1,35,21.36,0,Tunisia
0.57,24.8,24.9,68,27,0.78,1,6,24.33,1,Tunisia
0.22,31,24.73333333,40,27,0.2,1.8,74,29.57,2,Tunisia
0.22,31,24.73333333,40,27,0.32,1.8,76,30.7,2,Tunisia
0.15,27.1,24.9,53,27,0.35,1.8,50,31.15,2,Tunisia
0.11,27,24.9,58,27,0.39,1,6,25.93,0,Tunisia
0.1,26.9,24.9,57.5,27,0.45,1,7,26.11,0,Tunisia
0.26,26,24.9,57,27,0.27,1,37,22.07,1,Tunisia
0.1,27.7,24.9,52,27,0.18,1,5,24.39,0,Tunisia
0.11,28.2,24.9,44,27,0.18,1.1,8,25.66,2,Tunisia
0.12,28.6,24.9,44,27,0.34,1.1,15,26.76,2,Tunisia
0.28,27.2,24.9,56,27,0.51,1.3,18,27.3,1,Tunisia
0.24,30.1,24.9,44,27,0.4,1.1,33,27.28,2,Tunisia
0.26,30.1,24.9,44,27,0.45,1,36,27.64,1,Tunisia
0.11,28.2,24.9,56,27,0.18,1,6,25.53,1,Tunisia
0.26,30.1,24.9,44,27,0.33,1,27,26.84,1,Tunisia
0.2,27.4,24.9,68,27,0.27,1.2,8.666666667,25.73,1,Tunisia
0.27,30.2,24.9,43,27,0.45,1.8,69,30.87,-2,Tunisia
0.27,30.2,24.9,43,27,0.38,1.3,48,28.23,1,Tunisia
0.31,26.4,24.9,56,27,0.26,1.3,6,23.28,0,Tunisia
0.13,25.7,24.9,62,27,0.35,1,10,24.01,2,Tunisia
0.14,25.7,24.9,62,27,0.47,1.3,9,27.14,1,Tunisia
0.18,26.1,24.9,67,27,0.37,1.3,7,26.04,2,Tunisia
0.91,25.6,24.9,55,27,0.35,1,23,23.16,1,Tunisia
0.23,27.4,24.9,61,27,0.36,1,5,24.72,-2,Tunisia
0.3,26,24.9,69,27,0.2,1.1,35,21.83,1,Tunisia
0.32,25,24.9,69,27,0.29,1.3,12,22.61,1,Tunisia
0.19,26.5,24.9,65,27,0.47,1.233333333,12.66666667,25.82,2,Tunisia
0.1,26.2,24.9,69,27,0.52,1.1,8,26.5,1,Tunisia
0.09,26.5,24.9,68,27,0.47,1.3,18,28.35,2,Tunisia
0.31,25.5,24.9,68,27,0.44,1,20,22.76,0,Tunisia
0.14,26.4,24.9,69,27,0.35,1,6,24.82,2,Tunisia
0.35,26.9,24.9,58,27,0.62,1.3,18,27.37,2,Tunisia
1.26,26.5,24.73333333,58,27,0.45,3.8,99,31.4,2,Tunisia
0.15,28.3,24.9,58,27,0.4,1.4,37,29.85,1,Tunisia
0.13,26.3,24.9,68,27,0.47,1.1,6,26.3,2,Tunisia
0.14,27.8,24.9,65,27,0.41,1.166666667,9.666666667,27.1,2,Tunisia
0.31,26.2,24.9,56,27,0.67,1.1,9,26.25,1,Tunisia
0.14,27.8,24.9,65,27,0.47,1.1,13,27.49,2,Tunisia
0.1,24.6,24.9,67,27,0.35,1.466666667,22,29.12333333,1,Tunisia
0.15,25.4,24.9,68,27,0.51,1.3,10,27.51,1,Tunisia
0.13,26.3,24.9,68,27,0.47,2,43,32.37,2,Tunisia
0.08,29.5,24.9,66,27,0.33,1.2,49,29.98,2,Tunisia
0.11,29.5,24.9,66,27,0.33,1.2,45,29.98,1,Tunisia
0.38,28.1,24.9,60,27,0.24,1.1,10,22.96,1,Tunisia
0.87,29.5,24.9,67,27,0.33,1.2,10,24.65,1,Tunisia
0.46,27.5,24.9,59,27,0.31,1.2,5,23.81,1,Tunisia
0.31,27,24.9,61,27,0.31,1,8,24.03,1,Tunisia
0.31,26.9,24.9,61,27,0.21,1,16,23.31,1,Tunisia
0.77,25.4,24.73333333,63,27,0.33,1.1,71,19.97,1,Tunisia
1.62,30.3,24.9,52,27,0.27,1.2,18,24.28,0,Tunisia
0.26,28,24.9,64,27,0.38,1.2,20,27.27,0,Tunisia
0.11,30.5,24.9,54,27,0.16,0.9,28,27.97,2,Tunisia
0.11,30.5,24.9,54,27,0.15,0.9,27,27.9,2,Tunisia
0.79,26.5,24.9,51,27,0.35,1.2,11,22.6,0,Tunisia
0.58,28.5,24.9,60,27,0.25,1,6,23.75,1,Tunisia
0.26,26.2,24.9,57,27,0.47,1.2,5,25.24,1,Tunisia
0.87,29.5,24.9,67,27,0.41,1.5,35,27,0,Tunisia
0.11,27.3,24.9,54,27,0.27,1,5,25.22,1,Tunisia
0.58,28.5,24.9,60,27,0.27,1.1,5,23.94,1,Tunisia
0.28,27.2,24.9,51.5,27,0.47,1.2,9,25.92,1,Tunisia
0.28,27.1,24.9,63,27,0.2,1.2,6,23.67,-1,Tunisia
0.36,26.7,24.9,56,27,0.37,1,12,23.51,0,Tunisia
0.08,28.8,24.9,51.5,27,0.34,1.2,35,28.41,1,Tunisia
0.15,26.2,24.9,60,27,0.29,1,12,23.72,1,Tunisia
0.26,26,24.9,60.5,27,0.42,1.2,5,24.58,2,Tunisia
0.22,26.8,24.9,52,27,0.47,1.2,12,26.63,1,Tunisia
0.17,27.8,24.9,58,27,0.47,1.2,21,28.12,2,Tunisia
0.12,26.1,24.9,61,27,0.27,1.2,5,24.8,1,Tunisia
0.17,27.8,24.9,58,27,0.4,1.2,16,27.43,2,Tunisia
1.12,27.8,24.9,53,27,0.35,1.1,6,23.56,0,Tunisia
0.31,26.4,24.9,58.5,27,0.62,1.1,5,25.19,1,Tunisia
1.59,30.1,24.9,56,27,0.35,1.3,27,25.01,-1,Tunisia
0.07,28,24.9,53,27,0.47,1,21,27.53,2,Tunisia
0.07,28,24.9,53,27,0.47,1,21,27.53,2,Tunisia
0.06,25.4,24.9,57,27,0.2,1,22,22.62,1,Tunisia
0.22,26.8,24.9,52,27,0.47,1.1,8,25.98,1,Tunisia
0.28,27.2,24.9,51.5,27,0.47,1.6,25,27.94,1,Tunisia
1.06,30,24.9,55,27,0.47,1.2,18,27.15,0,Tunisia
1.38,29.4,24.9,71,27,0.35,1,7,24.67,1,Tunisia
0.1,29.9,24.9,66,27,0.32,1,48,29.44,2,Tunisia
0.26,29,24.9,76.5,27,0.35,1,23,27.72,1,Tunisia
0.12,29.3,24.9,68,27,0.35,1.1,41,29.44,2,Tunisia
1.49,28.5,24.9,60,27,0.47,1.2,16,25.41,1,Tunisia
0.06,30.9,24.73333333,79,27,0.37,1,84,32.86,2,Tunisia
0.26,29,24.9,76.5,27,0.29,1,18,27.17,2,Tunisia
0.11,30.9,24.73333333,79,27,0.35,1,79,32.72,2,Tunisia
0.11,29.9,24.9,66,27,0.4,1.1,55,30.33,2,Tunisia
0.29,29.5,24.9,72,27,0.47,1.1,39,28.77,2,Tunisia
0.79,30,24.9,65,27,0.44,1.1,33,26.72,0,Tunisia
0.69,31,24.9,57,27,0.31,1.1,49,26.66,2,Tunisia
0.69,31,24.9,57,27,0.37,1.3,65,28.08,2,Tunisia
0.12,29.3,24.9,68,27,0.29,1,32,28.68,2,Tunisia
0.67,29.4,24.9,65,27,0.37,1.3,36,27.04,2,Tunisia
0.54,29.9,24.9,56,27,0.47,1,33,27.02,2,Tunisia
0.26,27,24.9,63,27,0.33,1,7,24.13,0,Tunisia
0.26,27,24.9,63,27,0.18,1,22,22.93,0,Tunisia
0.33,28.6,24.9,61,27,0.18,1.1,6,24.46,0,Tunisia
0.29,29,24.9,60,27,0.27,1.3,25,26.98,1,Tunisia
0.17,26.8,24.9,63,27,0.35,1.1,5,25.13,0,Tunisia
0.21,26.4,24.9,64,27,0.25,1,14,23.49,0,Tunisia
0.13,26.3,24.9,67,27,0.45,1,6,26.18,0,Tunisia
0.31,28,24.9,65,27,0.35,1.1,10,25.82,0,Tunisia
0.31,28,24.9,65,27,0.29,1.1,6,24.98,1,Tunisia
0.36,27.8,24.9,61,27,0.41,1,5,24.98,1,Tunisia
0.36,27.8,24.9,61,27,0.29,1,6,24.01,2,Tunisia
0.25,25.7,24.9,59,27,0.38,1,20,22.91,0,Tunisia
0.22,25.8,24.9,58,27,0.25,1,36,22.19,0,Tunisia
0.22,25.8,24.9,58,27,0.33,1,23,22.83,0,Tunisia
0.24,27.1,24.9,60,27,0.47,1,5,25.38,0,Tunisia
0.24,27.4,24.9,58,27,0.26,1,8,24.06,0,Tunisia
0.44,27.1,24.9,67,27,0.41,1.2,6,24.84,0,Tunisia
0.29,29,24.9,60,27,0.47,1.2,33,28.21,1,Tunisia
0.18,27,24.9,63,27,0.27,1.1,5,24.62,1,Tunisia
0.44,27.1,24.9,67,27,0.33,1,12,23.34,0,Tunisia
0.23,28,24.9,61,27,0.47,1.1,14,26.83,1,Tunisia
0.29,28,24.9,69,27,0.35,1,7,25.63,1,Tunisia
0.17,27.6,24.9,74,27,0.31,1.1,7,26.22,1,Tunisia
0.37,27.4,24.9,73,27,0.4,1.2,8,25.77,1,Tunisia
0.23,27.2,24.9,65,27,0.47,1.2,12,26.86,1,Tunisia
0.27,30.1,24.9,64,27,0.47,1.1,52,29.21,1,Tunisia
0.23,26,24.9,71,27,0.37,1.1,7,24.1,1,Tunisia
0.33,29.9,24.9,62,27,0.36,1.5,57,29.7,2,Tunisia
0.29,26.3,24.9,56,27,0.55,1.2,6,25.51,1,Tunisia
0.22,26.1,24.9,72,27,0.47,1.1,5,25.12,1,Tunisia
0.31,27,24.9,59,27,0.55,1.1,8,25.97,1,Tunisia
0.18,29,24.9,75,27,0.41,1.1,36,29.31,2,Tunisia
0.18,29,24.9,75,27,0.47,1,37,29.49,2,Tunisia
0.22,28.2,24.9,73,27,0.29,1,5,25.37,0,Tunisia
0.21,27.2,24.9,61,27,0.47,1.3,18,27.8,1,Tunisia
0.23,28,24.9,61,27,0.47,1.3,27,28.42,1,Tunisia
0.18,23,24.9,56,13,0.4,1,62,20.96,0,Tunisia
0.18,23,24.73333333,56,13,0.2,1.1,72,19.96,0,Tunisia
0.17,23.1,24.9,59,13,0.43,1,52,21.33,0,Tunisia
0.17,23.2,24.9,58,13,0.43,1.1,40,21.5,0,Tunisia
0.2,25.3,24.9,48,13,0.35,1,18,23.48,0,Tunisia
0.16,23.2,24.9,58,13,0.51,1.1,25,22.4,0,Tunisia
0.15,23,24.9,58,13,0.51,1.2,12,23.44,0,Tunisia
0.15,23.4,24.9,63,13,0.49,1.1,19,22.88,0,Tunisia
0.15,23,24.9,56,13,0.35,1.1,52,21.04,0,Tunisia
0.18,24.5,24.9,59,13,0.39,1,30,22.44,0,Tunisia
0.18,24.5,24.9,59,13,0.33,1,41,21.97,0,Tunisia
0.17,23,24.9,58,13,0.3,1.2,40,21.13,0,Tunisia
0.21,24,24.9,50,13,0.27,1.1,45,21.15,0,Tunisia
0.21,24,24.9,50,13,0.4,1.2,17,22.63,0,Tunisia
0.14,22.5,24.9,57,13,0.67,1.066666667,74.66666667,19.83333333,0,Tunisia
0.17,23.2,24.9,55,13,0.35,1,68,20.71,0,Tunisia
0.19,22.6,24.73333333,56,13,0.2,1.1,96,18.37,0,Tunisia
0.19,22.6,24.9,56,13,0.42,1.1,60,20.42,0,Tunisia
0.17,23.2,24.9,58,13,0.34,1,71,20.51,0,Tunisia
0.28,25.8,24.9,66,13,0.28,1.1,15,22.68,0,Tunisia
0.15,22.9,24.9,58,13,0.59,1.2,9,24.02,1,Tunisia
0.14,22.5,24.9,67,13,0.41,1,62,20.82,-1,Tunisia
0.15,23.1,24.9,68,13,0.41,1.1,35,21.76,0,Tunisia
0.16,22.1,24.73333333,65,13,0.36,1,83,19.72,-1,Tunisia
0.16,22.1,24.9,65,13,0.51,1.3,13,23.08,-1,Tunisia
0.14,23,24.9,68,13,0.42,1,45,21.64,-1,Tunisia
0.18,23.9,24.9,57,13,0.54,1.2,7,24.17,0,Tunisia
0.1,24.4,24.9,63,13,0.42,1.1,9,23.47,1,Tunisia
0.14,21.7,24.9,68,13,0.51,1.2,23,22.22,-1,Tunisia
0.1,25.8,24.9,59,13,0.41,1.2,6,25.75,0,Tunisia
0.29,23,24.9,67,13,0.61,1.2,37,20.08,-1,Tunisia
0,22.7,24.9,68,13,0.47,1.1,26,21.77,0,Tunisia
0.28,22.5,24.9,68,13,0.61,1.1,37,21.25,-1,Tunisia
0.09,23.9,24.9,58,13,0.54,1.1,8,23.8,0,Tunisia
0.18,22,24.9,67,13,0.54,1.1,44,21.01,-2,Tunisia
0.2,23.4,24.9,57.5,13,0.46,1.2,18,22.62,0,Tunisia
0.12,22.9,24.9,57.5,13,0.49,1.2,12,23.27,0,Tunisia
0.18,18.4,24.9,57.5,13,0.87,1.6,56.33333333,20.81666667,-2,Tunisia
0.16,19.1,24.9,58,13,0.71,2,6,26.91,2,Tunisia
0.25,21,24.73333333,56,13,0.52,1,92,18.67,0,Tunisia
0.21,21,24.9,58,13,0.66,1,67,20.07,-2,Tunisia
0.13,17.8,24.9,58,13,0.92,1.4,10,23.71,-1,Tunisia
0.25,21,24.9,57,13,0.97,1,23,22.56,-1,Tunisia
0.25,18.7,24.9,56,13,0.97,1,58,20.3,-2,Tunisia
0.15,19.2,24.9,60,13,0.93,1.2,17,22.62,-1,Tunisia
0.17,20.9,24.9,59,13,0.57,1.1,67,19.7,0,Tunisia
0,21.3,24.73333333,67,13,0.35,1.1,73,19.43,-2,Tunisia
0.16,19.4,24.9,58,13,0.94,1.2,15,22.96,0,Tunisia
0.23,22.9,24.9,75,13,0.61,1.1,24,22.04,0,Tunisia
0.18,17.6,24.9,57.8,13,1.02,1.3,14,22.98,-2,Tunisia
0.19,17.5,24.9,58,13,1.28,1.3,6,25.13,0,Tunisia
0.13,18.2,24.9,59,13,0.93,1.3,12,23.35,0,Tunisia
0.2,18,24.73333333,56,13,0.7,1,88,18.94,-2,Tunisia
0.25,18.4,24.9,58,13,1.26,1.2,9,23.97,-2,Tunisia
0.13,18,24.73333333,60,13,0.78,1,80,18.87,0,Tunisia
0.13,18,24.9,60,13,0.73,1.2,46,20.05,0,Tunisia
0.32,17.3,24.73333333,60,13,0.6,1.2,89,17.54,-1,Tunisia
0.18,16.8,24.9,58,13,0.55,1.4,63,18.38,-2,Tunisia
0.08,16.7,24.9,62,13,0.61,1.3,54,19.06,0,Tunisia
0.2,17.7,24.9,58,13,0.68,1.6,18,21.64,-1,Tunisia
0.18,17.8,24.9,56,13,0.8,1.2,49,19.97,-1,Tunisia
0.23,17.5,24.9,56,13,0.82,1.1,66,19.06,-1,Tunisia
0.13,16.3,24.73333333,59,13,0.56,1,99,15.34,-1,Tunisia
0.21,18.5,24.9,59,13,0.71,1.2,57,19.47,0,Tunisia
0.21,18.5,24.73333333,59,13,0.73,1,91,18.1,0,Tunisia
0.15,16.5,24.9,56,13,0.92,1.1,58,19.49,-1,Tunisia
0.26,17.2,24.9,59,13,0.5,1.6,52,18.45,0,Tunisia
0.26,17.2,24.9,59,13,0.49,1.6,54,18.34,0,Tunisia
0.15,16.3,24.9,58,13,1.32,1.2,12,23.85,0,Tunisia
0.22,17.1,24.73333333,58,13,0.73,1,98,16.72,0,Tunisia
0.22,18,24.9,56,13,0.53,1.5,49,19.11,-1,Tunisia
0.22,18,24.9,56,13,0.75,1.5,22,21.35,0,Tunisia
0.18,16.8,24.9,58,13,0.66,1.4,45,19.47,-2,Tunisia
0.17,18.5,24.73333333,60,13,0.67,1,90,18.48,-1,Tunisia
0.19,18.1,24.9,70,13,0.84,1.3,23,21.48,-1,Tunisia
0.19,18.1,24.73333333,70,13,0.73,1,91,18,-1,Tunisia
0.2,18,24.9,68,13,0.91,1.1,38,20.84,-1,Tunisia
0.22,19.1,24.9,68,13,0.73,1.6,8,23.71,0,Tunisia
0.25,18.8,24.9,68,13,0.91,1.2,23,21.88,0,Tunisia
0.22,16.8,24.73333333,69,13,0.74,1,98,16.59,-1,Tunisia
0.19,17,24.9,68,13,0.82,1.1,64,19.15,-1,Tunisia
0.19,16.9,24.9,70,13,0.74,1.2,68,18.65,-1,Tunisia
0.28,19,24.9,68,13,0.88,1.1,35,21.04,-1,Tunisia
0.17,18.5,24.9,62,13,0.9,1.1,32,21.38,-1,Tunisia
0.17,18.5,24.73333333,62,13,0.57,1,97,17.59,0,Tunisia
0.24,18.2,24.9,65,13,0.76,1.3,36,20.32,0,Tunisia
0.26,19,24.9,65,13,0.82,1.1,57,19.95,0,Tunisia
0.26,19,24.9,65,13,0.78,1.1,64,19.62,0,Tunisia
0.17,19.03333333,24.9,63,13,1.63,1,42.66666667,21.11,-2,Tunisia
0.21,18.5,24.9,69,13,0.74,1.2,45,20.22,0,Tunisia
0.26,19.1,24.9,65,13,0.78,1.6,7,23.76,0,Tunisia
0.26,19.1,24.9,65,13,0.91,1.1,30,21.33,-1,Tunisia
0.22,19.1,24.9,68,13,1.02,1.6,5,26.58,0,Tunisia
0.27,18.8,24.9,67,13,0.93,1.1,44,20.68,0,Tunisia
0,18.8,24.9,70,13,1.16,1,17,22.68,-1,Tunisia
0.29,18.7,24.9,68,13,0.85,1.1,62,19.54,-1,Tunisia
0.34,18.2,24.73333333,65,13,0.51,1.1,98,16.37,-1,Tunisia
0.36,18.2,24.9,68,13,1.06,1.1,30,21.27,-1,Tunisia
0.24,18.2,24.9,69,13,0.68,1.2,61,19.27,-1,Tunisia
0.38,18.8,24.9,65,13,1.1,1.1,33,21.18,-1,Tunisia
0,18.9,24.9,69,13,0.98,1,29,21.62,-2,Tunisia
0.32,20.1,24.9,65,13,1.02,1.1,23,22.07,0,Tunisia
0.29,18.3,24.9,65,13,0.89,1.1,44,20.36,-1,Tunisia
0.5,19.2,24.73333333,69,13,0.79,1,88,18.43,-1,Tunisia
0.28,18.9,24.9,65,13,0.86,1,70,19.58,-1,Tunisia
0.36,18.2,24.9,68,13,1.52,1.2,6,25.47,-1,Tunisia
0.3,20,24.9,65,13,0.84,1.2,22,21.88,0,Tunisia
0,18.6,24.9,66,13,1.1,1.3,5,25.34,0,Tunisia
0,18.5,24.9,66,13,1.58,1.3,8,28.9,-1,Tunisia
0.34,18.6,24.9,65,13,0.97,1.2,26,21.5,-2,Tunisia
0,18.8,24.9,67,13,1.51,1,6,25.11,-2,Tunisia
0,18.7,24.9,68,13,1.6,1.6,16,31.82,0,Tunisia
0.04,17.9,24.73333333,65,13,0.54,1,97,17.4,0,Tunisia
0.04,17.9,24.9,65,13,0.6,1.3,36,20.37,0,Tunisia
0.06,18.9,24.9,57,13,0.87,1.1,32,21.26,0,Tunisia
0.07,15.9,24.9,68,13,0.92,1.2,39,20.25,-1,Tunisia
0.02,18.2,24.9,62,13,0.93,1.1,32,21.19,0,Tunisia
0.02,18.2,24.9,62,13,0.56,1.2,63,19.29,-1,Tunisia
0.03,18.7,24.9,60,13,0.73,1.1,52,20.08,0,Tunisia
0.03,18.7,24.9,60,13,0.56,1.2,56,19.7,0,Tunisia
0.07,16.6,24.73333333,68,13,0.56,1,99,16.32,-1,Tunisia
0.07,16.6,24.9,68,13,0.53,1.3,65,18.56,0,Tunisia
0.01,16.5,24.9,61,13,1.29,1.3,7,24.8,0,Tunisia
0.01,16.5,24.9,61,13,0.82,1.2,47,19.78,0,Tunisia
0.07,18.4,24.9,60,13,1.11,1.3,5,25.45,0,Tunisia
0.07,18.4,24.9,60,13,1.24,1.1,10,23.67,0,Tunisia
0.1,16.8,24.73333333,64,13,0.73,1,91,17.92,-1,Tunisia
0.1,16.8,24.9,64,13,1.27,1.3,6,25.16,0,Tunisia
0.08,15.7,24.73333333,63,13,0.54,1.1,99,15.52,-1,Tunisia
0.08,15.7,24.73333333,63,13,0.6,1.1,99,16.1,-1,Tunisia
0.02,19,24.9,63,13,0.76,1,55,20.35,0,Tunisia
0.02,19,24.9,63,13,0.83,1,44,20.87,0,Tunisia
0.04,20.7,24.9,64,13,1.02,1.1,7,24.13,0,Tunisia
0.09,19.2,24.9,54,13,0.81,1.2,18,22.23,0,Tunisia
0.03,16.7,24.9,53,13,1.25,1.2,13,23.06,0,Tunisia
0.05,19.9,24.9,55,13,0.83,1,35,21.47,0,Tunisia
0.07,19.1,24.9,54,13,0.67,1.3,19,21.92,0,Tunisia
0.07,19.4,24.9,53,13,0.98,1.2,9,23.79,0,Tunisia
0.07,20.4,24.9,55,13,1.35,1.1,5,25.98,0,Tunisia
0.02,16.1,24.9,57,13,0.93,1.3,25,21.2,0,Tunisia
0.05,19.9,24.9,54,13,0.79,1,39,21.27,0,Tunisia
0.09,19.4,24.9,58,13,0.7,1,61,20.08,0,Tunisia
0.02,16.5,24.9,55,13,0.93,1.1,61,19.32,0,Tunisia
0.06,19.2,24.9,56,13,0.8,1.3,11,23.22,0,Tunisia
0.04,20.9,24.9,64,13,1.35,1.2,8,28.16,0,Tunisia
0.01,16.2,24.9,53,13,1.26,1.133333333,26.66666667,22.29666667,-1,Tunisia
0.08,19.3,24.9,58,13,1.34,1,8,24.31,0,Tunisia
0.06,20.5,24.9,52,13,1.17,1,8,24.35,0,Tunisia
0.06,17.9,24.9,66,13,0.86,1.1,46,20.22,0,Tunisia
0.04,18.9,24.9,61,13,1.18,1.1,11,23.5,0,Tunisia
0.04,18.9,24.9,60,13,1.3,1,11,23.68,0,Tunisia
0.07,19.6,24.9,54,13,0.65,1.2,31,21.15,0,Tunisia
0.07,19.6,24.9,54,13,0.7,1.2,26,21.56,0,Tunisia
0.04,19.7,24.9,54,13,0.75,1,49,20.68,0,Tunisia
0.08,18.8,24.9,57,13,0.71,1,70,19.54,0,Tunisia
0.07,18.5,24.9,56,13,0.74,1,71,19.46,0,Tunisia
0.07,18.5,24.9,56,13,0.64,1.1,73,18.98,0,Tunisia
0.09,18.5,24.9,54,13,0.6,1.2,52,19.9,0,Tunisia
0.09,18.5,24.73333333,54,13,0.69,1,76,19.29,0,Tunisia
0.07,17.3,24.73333333,52,13,0.56,1,99,16.79,0,Tunisia
0.07,17.3,24.73333333,52,13,0.53,1.1,97,16.86,0,Tunisia
0.05,18.8,24.9,57,13,0.8,1,54,20.4,0,Tunisia
0.05,18.8,24.9,57,13,0.7,1,70,19.63,0,Tunisia
0.09,19.4,24.9,58,13,0.57,1.2,46,20.23,0,Tunisia
0.09,19.4,24.9,58,13,1.08,1,18,22.66,0,Tunisia
0.02,18.6,24.9,53,13,0.63,1.3,28,21.1,0,Tunisia
0.02,18.6,24.9,53,13,0.79,1,62,19.95,0,Tunisia
0.04,19.5,24.9,56,13,0.64,1.1,55,20.05,-1,Tunisia
0.04,19.5,24.9,56,13,0.97,1.2,8,23.92,0,Tunisia
0.03,19.2,24.9,54,13,0.64,1.2,35,20.8,0,Tunisia
0.03,19.2,24.9,54,13,0.82,1.3,10,23.33,0,Tunisia
0.19,18.4,24.9,56,13,0.83,1.2,32,21.32,0,Tunisia
0.02,17.1,24.9,53,13,1.25,1.2,11,23.56,0,Tunisia
0.07,19.6,24.9,53,13,0.83,1,40,21.18,0,Tunisia
0.06,19.1,24.9,56,13,0.71,1.2,30,21.17,0,Tunisia
0.04,19.5,24.9,58,13,1.03,1.2,8,24.06,0,Tunisia
0.02,19.3,24.9,52,13,1.35,1.2,5,26.43,0,Tunisia
0.01,16.9,24.9,56,13,0.93,1.1,53,19.82,0,Tunisia
0.07,19.6,24.9,53,13,0.79,1,47,20.79,0,Tunisia
0.06,19.2,24.9,56,13,0.7,1,65,19.84,0,Tunisia
0.01,17.2,24.9,57,13,0.93,1.3,17,22.24,0,Tunisia
0.07,18.9,24.9,59,13,0.8,1.2,21,21.93,0,Tunisia
0.01,16,24.9,52,13,0.93,1.3,26,21.27,0,Tunisia
0.06,19.2,24.9,55,13,1.34,1,9,24.26,0,Tunisia
0.04,19.1,24.9,50,13,1.17,1.2,6,24.99,0,Tunisia
0.05,18.1,24.9,55,13,0.76,1.2,34,20.77,0,Tunisia
0.08,18.5,24.9,55,13,1.3,1.1,9,23.94,0,Tunisia
0.08,18.4,24.9,56,13,1.3,1.1,10,23.75,0,Tunisia
0.04,18.8,24.73333333,55,13,0.62,1,84,18.76,0,Tunisia
0.04,18.8,24.9,55,13,0.76,1.3,15,22.43,0,Tunisia
0.03,18.2,24.9,57,13,0.82,1.1,49,20.18,0,Tunisia
0.05,19.2,24.9,58,13,0.92,1.1,24,21.91,0,Tunisia
0.05,19.2,24.9,58,13,0.6,1.1,67,19.46,0,Tunisia
0.06,18.4,24.73333333,53,13,0.63,1,87,18.54,0,Tunisia
0.06,18.4,24.9,53,13,0.68,1.2,43,20.32,0,Tunisia
0.02,18.9,24.9,55,13,0.75,1.2,29,21.25,0,Tunisia
0.02,18.9,24.9,55,13,0.65,1.1,66,19.41,0,Tunisia
0.07,18.7,24.9,56,13,0.58,1.3,30,20.94,0,Tunisia
0.07,18.7,24.9,56,13,0.7,1,71,19.56,0,Tunisia
0.1,19.1,24.73333333,56,13,0.52,1,92,18.27,0,Tunisia
0.1,19.1,24.9,56,13,0.51,1.2,56,19.66,0,Tunisia
0.01,18.7,24.9,52,13,0.65,1.2,44,20.28,0,Tunisia
0.01,18.7,24.9,52,13,0.75,1,67,19.72,0,Tunisia
0.03,18.8,24.73333333,58,13,0.55,1,92,18.26,0,Tunisia
0.03,18.8,24.9,58,13,0.67,1.2,35,20.78,0,Tunisia
0.02,18.9,24.9,53,13,0.63,1.1,69,19.3,0,Tunisia
0.02,18.9,24.9,53,13,0.81,1,54,20.39,0,Tunisia
0.02,19.4,24.9,55,13,0.9,1.1,25,21.8,0,Tunisia
0.05,18.3,24.9,55,13,0.58,1.2,58,19.44,0,Tunisia
0.03,18.6,24.9,56,13,1.33,1.1,8,24.19,0,Tunisia
