Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.1,23.4,23.8,51,13.7,0.69,1.24,5.26,25.77,-1,Australia
0.1,23.5,23.7,50,13.7,0.79,1.24,6.23,26.46,-2,Australia
0.13,23.4,23.6,49,13.7,0.63,1.29,5.01,25.45,2,Australia
0.1,21.6,22.1,54,13.7,0.45,1.34,12.64,22.68,-2,Australia
0.13,22.3,22.6,54,13.7,0.65,1.09,15.99,23.06,-1,Australia
0.15,22,22.4,52,13.7,0.79,1.17,7.8,24.35,-2,Australia
0.12,23,23.5,51,13.7,0.67,1.29,5,25.59,-1,Australia
0.21,22.1,21.9,53,13.7,0.36,1.24,49.29,20.32,-2,Australia
0.19,22.3,22.3,53,13.7,0.37,1.37,22.48,21.69,-2,Australia
0.1,22.9,23.3,49,13.7,0.34,1.26,15.87,22.36,-1,Australia
0.1,23.1,23.4,48,13.7,0.34,1.26,14.88,22.45,1,Australia
0.11,22.8,23,49,13.7,0.35,1.69,5.02,24.73,2,Australia
0.18,23.7,24.1,45,13.7,0.38,1.19,20.65,22.46,0,Australia
0.16,23.2,23.2,46,13.7,0.42,1.59,5.08,24.62,-2,Australia
0.1,23,23.2,46,13.7,0.52,1.26,7.15,23.84,-1,Australia
0.15,23.1,23.3,46,13.7,0.52,1.49,5,25.19,-1,Australia
0.1,23.3,23.7,46,13.7,0.32,1.12,30.74,21.63,0,Australia
0.13,23.5,23.6,46,13.7,0.45,1.39,5.63,24.53,-1,Australia
0.14,23.7,23.8,45,13.7,0.4,1.86,8.96,26.82,1,Australia
0.13,23.2,23.2,46,13.7,0.43,1.44,6,24.27,-1,Australia
0.13,23.4,23.6,45,13.7,0.49,0.99,35.66,22.28,-1,Australia
0.22,22.9,22.7,46,13.7,0.78,1.26,5.55,24.67,-1,Australia
0.2,23.8,24.1,43,13.7,0.52,1.29,7.08,23.92,-1,Australia
0.13,23.2,23.5,44,13.7,0.36,1.69,5.14,25.16,0,Australia
0.15,24.3,24.2,42,13.7,1.01,1.29,12.28,28.47,-2,Australia
0.12,24.3,24.3,42,13.7,0.47,1.74,11.05,27.28,0,Australia
0.1,24.3,24.1,42,13.7,0.49,1.39,5.38,25.38,-1,Australia
0.1,24.3,24.5,41,13.7,0.84,1.04,5.21,25.76,0,Australia
0.2,24.6,24.6,40,13.7,0.5,1.54,6.23,25.58,0,Australia
0.1,24.4,24.6,40,13.7,0.83,1.19,7.9,26.88,-1,Australia
0.1,24.7,24.7,39,13.7,0.49,1.19,5.3,24.56,2,Australia
0.13,24.7,24.6,39,13.7,0.35,0.99,35.42,22.38,0,Australia
0.14,24.2,24.1,40,13.7,0.37,1.37,6.67,24.03,0,Australia
0.1,23.8,23.9,40,13.7,0.35,1.42,5.6,23.91,1,Australia
0.1,24.4,24.6,39,13.7,0.29,1.42,5.34,23.93,0,Australia
0.13,24.4,24.4,40,13.7,0.36,1.09,22,22.65,1,Australia
0.12,24.2,24.4,39,13.7,0.56,1.29,5.01,25.33,1,Australia
0.1,24.6,24.7,39,13.7,0.43,1.42,5.61,25.34,-1,Australia
0.13,24.5,24.7,39,13.7,0.27,1.54,5.04,24.45,0,Australia
0.1,24.7,24.8,38,13.7,0.29,1.74,8.54,25.76,0,Australia
0.12,24.8,24.8,38,13.7,0.48,1.37,5.53,25.63,-1,Australia
0.1,24.6,24.8,38,13.7,0.58,1.74,17.53,28.45,2,Australia
0.1,24.7,24.8,38,13.7,0.27,1.24,9.4,23.11,1,Australia
0.14,24.5,24.8,38,13.7,0.54,1.24,5.07,25.16,0,Australia
0.15,24.8,24.7,37,13.7,0.6,0.99,11.68,24.07,-1,Australia
0.13,24.3,24.4,38,13.7,0.68,1.39,7.8,26.96,-2,Australia
0.18,24,23.5,39,13.7,0.44,1.39,6.86,23.74,-1,Australia
0.1,24.2,24.5,38,13.7,0.74,1.59,15.74,28.6,-2,Australia
0.16,24.3,24.5,37,13.7,0.52,0.99,23.61,23.09,-1,Australia
0.11,24.7,25,37,13.7,0.4,1.39,5.14,25.07,1,Australia
0.1,24.8,25,39,13.7,0.52,1.26,5.32,25.42,1,Australia
0.1,24.6,24.5,40,13.7,0.71,1.54,14.94,28.34,1,Australia
0.1,24.1,24.3,41,13.7,0.35,1.19,11.47,23.01,0,Australia
0.1,24.3,24.5,41,13.7,0.47,1.26,5.19,24.57,1,Australia
0.1,24.6,24.7,40,13.7,0.42,1.39,5.3,25.15,-2,Australia
0.13,23.8,24.1,42,13.7,0.47,1.59,6.32,26.15,0,Australia
0.14,23,23.2,44,13.7,0.29,1.24,31.27,21.65,1,Australia
0.1,23.9,24.3,42,13.7,0.62,1.51,9.54,27.14,1,Australia
0.1,24.3,24.4,41,13.7,0.6,1.39,7.2,26.39,0,Australia
0.22,24,24.2,41,13.7,0.8,1.99,25.73,29.98,-2,Australia
0.11,23.5,23.7,42,13.7,0.76,1.54,11.24,28.02,0,Australia
0.1,23.8,24.1,42,13.7,0.46,1.26,6.17,24.07,1,Australia
0.1,24.1,24.1,42,13.7,0.44,1.79,11.39,27.06,1,Australia
0.19,23,23.1,44,13.7,1.14,1.19,6.96,27.2,-1,Australia
0.14,22.2,22.3,46,13.7,0.61,1.39,5.99,24.64,-1,Australia
0.12,22.8,23,46,13.7,0.48,1.14,20.87,22.45,0,Australia
0.14,22.3,22.4,47,13.7,0.98,1.24,5.28,26.54,-2,Australia
0.1,22.6,22.7,46,13.7,0.75,1.04,10.91,23.5,-2,Australia
0.1,22.6,22.7,46,13.7,0.45,1.66,5.33,25.27,-2,Australia
0.1,23,23.4,44,13.7,0.38,1.39,7.19,23.5,1,Australia
0.17,23.2,23.4,43,13.7,0.33,1.24,27.76,21.8,0,Australia
0.13,23.3,23.7,42,13.7,0.72,1.12,6.48,24.7,-1,Australia
0.13,23.4,23.8,42,13.7,0.75,1.29,5.54,26.31,-1,Australia
0.15,23.3,23.5,41,13.7,0.59,1.19,9.08,23.93,0,Australia
0.15,23,23.1,41,13.7,1.25,1.64,22.7,31.47,-1,Australia
0.11,23.3,23.5,41,13.7,0.69,1.39,5.99,26.27,1,Australia
0.1,23.4,23.7,41,13.7,0.68,1.54,9.28,27.26,1,Australia
0.13,23.4,23.6,41,13.7,0.43,1.49,5.16,24.71,0,Australia
0.1,23.4,23.6,41,13.7,0.88,1.34,8.86,27.46,-1,Australia
0.13,23.3,23.5,42,13.7,0.41,1.19,18.58,22.68,1,Australia
0.14,23,23.4,42,13.7,0.66,1.69,9.61,27.72,-2,Australia
0.1,22.9,23.1,42,13.7,0.55,1.26,6.98,23.93,2,Australia
0.18,22.2,22.4,44,13.7,0.33,1.49,17.08,21.95,-1,Australia
0.12,21.9,22,45,13.7,0.92,1.34,5.42,26.51,-2,Australia
0.21,21.4,21.4,46,13.7,0.76,1.26,11.31,23.28,-1,Australia
0.19,21.7,22,45,13.7,0.69,1.49,5.21,24.84,-1,Australia
0.18,20.5,20.9,48,13.7,0.52,1.04,80.85,19.27,-2,Australia
0.1,24.8,25.2,38,13.7,0.83,1.39,16.06,28.6,2,Australia
0.14,24.2,24.1,39,13.7,0.46,1.39,5.08,24.92,0,Australia
0.1,25.3,25.8,38,13.7,0.44,1.39,7.78,26.09,1,Australia
0.14,25.5,25.5,37,13.7,0.4,1.69,12.27,27.16,2,Australia
0.1,24.9,25,39,13.7,0.36,1.49,6.39,25.45,1,Australia
0.16,24.4,24.8,40,13.7,0.91,1.19,8.16,27.21,0,Australia
0.11,24.3,24.5,40,13.7,0.62,1.29,5.78,25.97,0,Australia
0.14,24.2,24.2,40,13.7,0.61,1.24,5.02,25.33,0,Australia
0.12,24,24,40,13.7,0.36,1.39,6.14,23.99,0,Australia
0.1,24.1,24.3,40,13.7,0.45,1.19,7.57,23.76,1,Australia
0.12,24.1,24,40,13.7,1.09,1.79,30.32,32.16,1,Australia
0.11,23.5,23.5,41,13.7,0.66,1.59,9.47,27.37,1,Australia
0.23,20.4,19.2,48,13.7,0.44,1.59,25.67,20.62,-2,Australia
0.1,25.4,25.7,42,13.7,0.48,1.69,18.73,28.26,0,Australia
0.16,22.2,22.1,49,13.7,0.5,1.44,8.35,23.6,-1,Australia
0.11,21.9,22.1,49,13.7,0.33,1.74,5.43,23.9,0,Australia
0.1,22.7,23.4,46,13.7,0.61,1.26,5.53,24.59,0,Australia
0.1,23.3,23.8,46,13.7,0.6,1.99,20.59,29.41,0,Australia
0.14,21,21.4,51,13.7,0.54,1.24,25.08,21.99,-1,Australia
0.15,22.2,22.6,46,13.7,0.36,1.26,31.51,21.52,-2,Australia
0.13,21.5,21.4,48,13.7,0.48,1.19,34.41,21.38,-2,Australia
0.13,24.3,24.5,44,13.7,0.44,1.39,5.01,25.23,0,Australia
0.14,24.3,24.6,44,13.7,0.85,1.29,9.76,27.8,-2,Australia
0.16,24.7,24.8,43,13.7,0.5,1.29,5.02,25.03,-1,Australia
0.11,24.6,24.8,44,13.7,0.25,1.24,11.37,22.95,-1,Australia
0.1,24.7,24.9,44,13.7,0.45,1.34,5.43,25.37,0,Australia
0.1,24.2,24.3,45,13.7,0.99,1.39,17.46,29.41,0,Australia
0.19,24.3,24.5,45,13.7,0.62,1.24,5.03,25.06,0,Australia
0.17,24.1,24.1,45,13.7,0.53,1.26,6,24.41,2,Australia
0.1,24.1,24.3,47,13.7,0.36,1.12,15.32,22.7,0,Australia
0.1,24,24.2,48,13.7,0.48,1.14,8.06,23.73,0,Australia
0.15,23.4,23.5,49,13.7,0.97,1.49,14.18,29.27,-2,Australia
0.12,23.7,23.8,49,13.7,0.62,1.24,5.03,25.27,0,Australia
0.1,23.8,23.9,49,13.7,0.48,1.04,16.43,22.78,-1,Australia
0.11,23.7,23.9,49,13.7,0.27,0.99,60.64,20.9,-2,Australia
0.15,23.6,23.7,48,13.7,0.69,1.04,10.03,23.94,-1,Australia
0.16,23.6,23.7,48,13.7,0.95,1.59,17.17,29.74,-2,Australia
0.1,23.7,24,48,13.7,0.59,1.29,5.1,25.41,-1,Australia
0.1,23.7,23.9,48,13.7,0.38,0.99,38.18,21.77,-1,Australia
0.1,23.6,23.8,47,13.7,0.59,1.19,5.58,24.54,0,Australia
0.1,23.1,23.2,48,13.7,0.84,0.99,7.5,24.45,-2,Australia
0.13,22.9,23.2,47,13.7,0.51,1.04,30.21,22.15,-2,Australia
0.11,22.5,22.8,48,13.7,0.73,1.24,5.24,25.05,1,Australia
0.1,23.1,23.5,47,13.7,0.68,0.99,13.12,23.52,-2,Australia
0.12,22.9,23.4,48,13.7,0.78,1.29,5.45,26.29,0,Australia
0.1,23.3,23.6,48,13.7,0.29,1.04,50.49,20.86,-1,Australia
0.1,23.3,23.4,48,13.7,0.29,1.26,17.99,22.09,0,Australia
0.1,23.3,23.6,48,13.7,0.52,1.39,5.01,25.11,0,Australia
0.1,23.1,23.1,48,13.7,0.53,1.26,6.7,23.98,-2,Australia
0.1,22.9,23.2,49,13.7,0.49,1.09,19.28,22.42,-2,Australia
0.13,22.9,23.2,49,13.7,0.53,1.26,8.35,23.95,-1,Australia
0.12,22.7,23.1,49,13.7,0.62,1.14,10.23,23.69,-1,Australia
0.13,23.7,24.1,47,13.7,0.49,1.19,8.6,23.97,0,Australia
0.1,23,23,49,13.7,0.46,1.19,13.54,22.75,0,Australia
0.13,23.5,23.6,48,13.7,0.7,1.29,5.22,26.03,-1,Australia
0.11,23.6,23.8,49,13.7,0.38,1.39,5.74,24.12,0,Australia
0.22,24.3,24.5,47,13.7,0.31,0.99,66.86,20.95,2,Australia
0.12,24.5,24.6,47,13.7,0.52,1.14,6.15,24.49,1,Australia
0.1,24.5,24.7,47,13.7,0.42,1.39,5.5,25.36,0,Australia
0.1,24.4,24.4,48,13.7,0.44,1.44,5.96,25.65,-2,Australia
0.1,24.4,24.7,48,13.7,0.83,1.69,25.03,30.58,0,Australia
0.1,24.4,24.6,48,13.7,0.47,1.19,5.45,24.46,0,Australia
0.12,24.2,24.4,49,13.7,0.5,1.79,14.47,28.23,0,Australia
0.1,24.1,24.4,49,13.7,0.36,1.19,9.46,23.28,0,Australia
0.12,23.4,23.4,50,13.7,0.53,1.19,8.89,23.78,0,Australia
0.1,24.1,24.4,48,13.7,0.35,1.29,6.55,23.75,-1,Australia
0.11,24.3,24.4,47,13.7,0.44,1.24,5.71,24.36,0,Australia
0.13,24.3,24.2,47,13.7,0.62,1.39,6.91,26.7,0,Australia
0.1,23.9,23.9,48,13.7,0.38,1.74,8.54,26.32,-1,Australia
0.12,23.7,23.8,48,13.7,0.36,1.12,24.63,22.2,0,Australia
0.19,24.3,24.4,45,13.7,0.31,1.64,5.01,24.31,0,Australia
0.16,23.8,24.3,42,13.7,0.52,1.04,20.23,22.96,-1,Australia
0.1,23.6,23.7,43,13.7,0.41,1.79,8.77,26.41,-2,Australia
0.13,23.4,23.6,43,13.7,0.47,1.59,5.45,25.73,0,Australia
0.1,23.1,23.2,44,13.7,0.54,1.59,6.53,26.14,-1,Australia
0.12,22.9,23.1,44,13.7,0.83,1.26,5.32,26.21,-1,Australia
0.11,23,23.3,44,13.7,0.77,1.19,5.06,25.31,0,Australia
0.17,22.7,22.8,44,13.7,0.35,1.26,30.84,21.51,-1,Australia
0.14,22.6,22.9,44,13.7,0.7,1.37,5,25.6,-2,Australia
0.1,22.8,23,43,13.7,0.88,1.99,25.78,31.15,-1,Australia
0.1,23.7,23.9,45,13.7,0.84,1.14,5.55,26.09,-1,Australia
0.1,23.5,23.5,46,13.7,0.41,1.79,8.67,26.44,-1,Australia
0.1,23.4,23.6,46,13.7,0.58,1.12,8.86,23.68,-2,Australia
0.19,23.2,23.5,46,13.7,0.69,1.34,5,25.3,-1,Australia
0.1,24.3,24.4,41,13.7,0.29,1.79,8.32,25.77,0,Australia
0.2,24,24,41,13.7,0.29,1.49,8.8,22.86,0,Australia
0.1,23.9,23.9,42,13.7,0.6,1.19,5.26,24.73,0,Australia
0.1,23.6,23.8,42,13.7,1.04,1.79,28.13,31.71,-1,Australia
0.1,24,24.2,41,13.7,0.74,1.54,13.48,28.25,1,Australia
0.14,23.8,23.9,42,13.7,1.01,1.24,9.25,27.92,0,Australia
0.1,23.3,23.7,43,13.7,0.41,1.24,10.11,23.17,0,Australia
0.1,23.7,23.9,42,13.7,0.29,1.14,26.75,21.82,-1,Australia
0.15,23.6,23.9,43,13.7,0.58,1.74,10.66,27.6,-2,Australia
0.16,24,24.1,42,13.7,0.33,1.39,8.48,23.41,0,Australia
0.1,23.5,23.6,43,13.7,0.7,1.99,23.64,30.13,-1,Australia
0.13,23.7,23.9,42,13.7,0.67,1.14,5.92,24.8,-2,Australia
0.18,22.5,22.4,37,13.7,0.69,1.19,12.08,23.37,-1,Australia
0.13,22.7,23,37,13.7,0.37,1.49,8.08,23.47,1,Australia
0.1,23.1,23.2,37,13.7,0.62,1.24,6,24.35,0,Australia
0.1,23.1,23.2,37,13.7,0.42,1.49,5.28,24.17,-1,Australia
0.1,23.1,23.3,37,13.7,0.74,1.19,5.2,24.96,-1,Australia
0.1,22.9,22.9,38,13.7,0.33,1.44,9.29,22.87,-1,Australia
0.16,23.2,23.3,37,13.7,0.57,0.99,36.66,22.23,-1,Australia
0.11,23.1,23.2,37,13.7,0.63,1.74,10.35,27.52,0,Australia
0.11,23.1,23.3,37,13.7,0.44,1.49,5.23,24.4,-1,Australia
0.11,23.2,23.4,35,13.7,0.63,1.24,5.84,24.54,-1,Australia
0.1,22.8,22.8,36,13.7,0.8,1.04,9.54,23.82,-1,Australia
0.1,22.5,22.4,36,13.7,0.75,1.24,5.52,24.71,0,Australia
0.13,22.1,22.5,37,13.7,0.85,1.14,7.31,24.56,-2,Australia
0.1,22.5,22.6,36,13.7,0.79,1.34,5.17,25.79,0,Australia
0.1,22.7,22.8,36,13.7,0.36,1.26,20.73,21.97,0,Australia
0.1,23.6,24,35,13.7,0.83,0.99,6.54,24.8,1,Australia
0.1,23.8,23.9,34,13.7,0.62,1.24,5.05,24.95,-1,Australia
0.15,23.9,24,35,13.7,0.92,0.99,5.75,25.35,0,Australia
0.1,23.9,24,35,13.7,0.91,1.24,8.08,27.12,-2,Australia
0.1,24,24.1,35,13.7,0.35,1.07,27.21,21.99,0,Australia
0.1,24,24.1,35,13.7,0.87,1.74,22.08,30.07,1,Australia
0.1,23.9,24,35,13.7,0.68,1.39,7.05,26.46,-2,Australia
0.11,23.1,23.2,43,13.7,0.41,1.59,5.01,24.82,-2,Australia
0.17,22.9,23.1,44,13.7,1.25,1.59,20.68,30.99,-2,Australia
0.15,23.2,23.4,44,13.7,0.48,1.74,6.64,26.27,0,Australia
0.12,23.3,23.4,44,13.7,0.58,1.44,5.24,25.73,0,Australia
0.1,23.4,23.5,44,13.7,0.45,1.19,11.18,23.1,-1,Australia
0.16,23.6,23.9,44,13.7,0.58,1.09,13.35,23.44,0,Australia
0.16,23.6,23.9,45,13.7,0.49,1.44,5.04,24.95,-1,Australia
0.13,23.4,23.8,45,13.7,0.52,1.64,7.17,26.67,-1,Australia
0.1,23.4,23.6,45,13.7,0.77,1.49,10.59,27.82,-1,Australia
0.11,23.6,23.7,45,13.7,0.78,1.24,5.74,26.26,0,Australia
0.1,23.7,24,45,13.7,0.45,1.34,5.18,24.51,-1,Australia
0.15,23.4,23.4,46,13.7,0.44,1.47,5.47,24.48,0,Australia
0.12,23.5,23.6,46,13.7,0.28,1.14,35.38,21.49,0,Australia
0.15,23.4,23.3,47,13.7,0.65,1.59,7.98,27.16,1,Australia
0.12,23.5,23.6,46,13.7,0.63,1.19,5.79,24.7,1,Australia
0.11,23.5,23.7,45,13.7,0.51,1.34,5.19,24.73,0,Australia
0.11,23.7,23.9,45,13.7,0.65,1.49,8.63,27.14,2,Australia
0.15,23.8,24.1,45,13.7,0.49,1.39,5.05,25.03,-2,Australia
0.1,24.2,24.5,44,13.7,0.73,1.29,7.96,26.86,0,Australia
0.2,23.9,23.8,45,13.7,0.27,1.26,29.7,21.52,1,Australia
0.12,23.8,23.9,45,13.7,0.65,1.59,10.55,27.75,0,Australia
0.1,23.9,24.1,45,13.7,0.28,1.14,24.36,21.95,1,Australia
0.11,23.6,23.6,46,13.7,0.49,1.04,21.09,22.54,-1,Australia
0.12,23.4,23.3,46,13.7,0.41,1.24,12.82,23,-2,Australia
0.14,23.3,23.6,46,13.7,0.4,1.56,5.01,24.97,0,Australia
0.1,23.4,23.5,46,13.7,0.76,1.19,5.09,25.63,-1,Australia
0.16,23.3,23.5,46,13.7,0.8,0.99,10.72,24.16,0,Australia
0.12,23.6,23.9,45,13.7,0.92,1.47,14.15,29.03,0,Australia
0.1,23.4,23.5,46,13.7,0.53,1.26,5.89,24.27,-1,Australia
0.13,23.6,23.9,45,13.7,0.53,1.26,6.02,24.58,1,Australia
0.15,22.1,22.2,54,13.7,0.77,1.37,5,25.81,-2,Australia
0.1,22.1,22.2,54,13.7,0.67,1.29,5.63,24.58,0,Australia
0.24,21.8,22,55,13.7,0.43,1.64,8.63,22.8,-1,Australia
0.11,22,22,54,13.7,0.87,1.12,6.39,24.59,-2,Australia
0.13,22.3,22.4,53,13.7,0.85,1.26,5.02,26,-2,Australia
0.1,21.8,21.9,53,13.7,0.78,1.19,6.54,24.33,-2,Australia
0.19,21.9,22.1,53,13.7,0.69,0.99,40.38,21.74,-1,Australia
0.1,21.9,22.1,52,13.7,0.68,1.39,5.01,25.2,-1,Australia
0.18,21.6,21.7,52,13.7,0.28,1.39,40.98,20.38,-1,Australia
0.1,21.9,22.1,52,13.7,0.51,1.26,12.96,22.76,-2,Australia
0.11,22,22.1,51,13.7,0.66,1.69,7.46,27.11,-1,Australia
0.21,21.8,22.2,52,13.7,0.72,1.49,5.01,25.2,-1,Australia
0.12,22.2,22.5,51,13.7,0.56,1.14,18.4,22.63,1,Australia
0.1,22.4,22.6,53,13.7,0.66,1.74,10.63,27.95,-1,Australia
0.12,22.3,22.5,54,13.7,0.54,1.99,12.1,28.25,1,Australia
0.1,22.5,22.5,54,13.7,0.38,1.24,19.66,21.97,0,Australia
0.15,22.5,22.5,54,13.7,0.64,0.99,32.24,22.28,-2,Australia
0.1,22.6,22.8,53,13.7,0.75,1.34,5.5,26.13,-2,Australia
0.12,22.6,22.6,53,13.7,0.52,1.39,5.92,24.42,0,Australia
0.1,22.6,22.7,54,13.7,0.43,1.14,24.1,21.86,1,Australia
0.12,22.5,22.7,54,13.7,0.67,1.29,5.31,25.04,-1,Australia
0.11,22.3,22.4,55,13.7,0.72,1.26,5.31,24.98,-2,Australia
0.16,22,21.8,56,13.7,0.35,1.26,38.75,20.9,-2,Australia
0.1,21.9,21.9,56,13.7,0.37,1.19,35.42,20.98,0,Australia
0.1,22.4,22.6,55,13.7,0.49,0.99,43.07,21.38,-2,Australia
0.1,22.4,22.5,55,13.7,0.4,1.44,7.3,23.48,-2,Australia
0.12,21.9,22,57,13.7,0.66,1.59,5.93,26.62,-1,Australia
0.13,21.8,22.1,57,13.7,1.11,1.79,21.03,31.7,-1,Australia
0.11,22,22,57,13.7,0.46,1.51,5.94,24.13,0,Australia
0.18,21.8,22,58,13.7,0.94,1.19,5.44,25.2,-2,Australia
0.17,21.6,21.9,58,13.7,0.72,0.99,36.43,21.93,-2,Australia
0.13,21,20.8,60,13.7,0.93,0.99,19.16,22.98,-2,Australia
0.1,21.8,21.9,57,13.7,0.44,1.14,33.71,21.2,0,Australia
0.1,23.8,24.2,53,13.7,0.44,1.64,8.67,26.68,0,Australia
0.12,23.2,23.4,54,13.7,0.38,1.39,6.95,23.85,0,Australia
0.1,23.3,23.5,53,13.7,0.38,1.29,8.6,23.3,-1,Australia
0.14,23.8,24.1,51,13.7,0.81,1.29,7.53,27.31,1,Australia
0.1,23.6,23.7,52,13.7,0.8,1.29,7.72,27.06,0,Australia
0.1,23.9,24,51,13.7,0.77,1.49,13.59,28.51,-1,Australia
0.1,24.2,24.2,51,13.7,0.63,1.19,5.1,25.47,0,Australia
0.16,22.8,22.6,55,13.7,0.45,0.99,60.25,20.98,0,Australia
0.11,23.2,23.4,53,13.7,0.53,1.26,6.27,24.28,1,Australia
0.12,23,22.9,53,13.7,0.83,1.24,5.33,26.25,-2,Australia
0.1,22.9,22.9,52,13.7,0.6,1.24,6.02,24.31,-1,Australia
0.1,23.5,23.5,51,13.7,0.42,0.99,35.81,21.82,-2,Australia
0.11,22.7,23,53,13.7,0.52,1.14,14.97,22.86,-1,Australia
0.1,22.6,22.9,49,13.7,0.54,1.54,5.37,25.61,0,Australia
0.15,22.9,23,47,13.7,0.59,1.29,6.99,24.27,-1,Australia
0.1,22.9,23.1,48,13.7,0.59,1.24,6.14,24.26,-2,Australia
0.1,24.2,24.2,54,13.7,0.82,1.19,7.98,27.04,0,Australia
0.17,24.3,24.3,53,13.7,0.5,0.99,23.18,22.95,-1,Australia
0.1,24.5,24.5,49,13.7,0.36,1.42,5.1,24.89,0,Australia
0.18,23.4,23.4,69,13.7,0.77,1.04,7.02,24.38,-1,Australia
0.1,23.6,23.8,68,13.7,0.61,1.29,5.69,26.15,-1,Australia
0.1,23.4,23.7,69,13.7,0.31,1.99,13.2,27.7,0,Australia
0.13,23.6,23.7,69,13.7,0.52,1.39,5.29,26.15,-1,Australia
0.14,23.6,24,69,13.7,0.38,1.29,7.62,24.1,0,Australia
0.1,23.7,23.8,69,13.7,0.25,1.24,14.95,22.35,1,Australia
0.11,23.7,24,69,13.7,0.4,1.19,8.62,23.6,-2,Australia
0.1,23.7,23.8,68,13.7,0.43,1.29,5.32,24.53,0,Australia
0.1,23.8,24,68,13.7,0.66,1.29,7.29,26.91,1,Australia
0.13,23.8,24.2,68,13.7,0.44,1.14,9.96,23.74,1,Australia
0.11,23.9,24.1,67,13.7,0.53,1.14,5.79,24.58,0,Australia
0.1,24.1,24.4,66,13.7,0.51,1.04,8.39,23.71,0,Australia
0.11,23.9,23.9,67,13.7,0.38,1.09,16.46,22.6,-1,Australia
0.12,23.8,23.9,68,13.7,0.46,0.99,23.28,22.69,0,Australia
0.12,23.9,24.2,66,13.7,0.44,1.09,12.03,23.32,1,Australia
0.15,24.2,24.4,65,13.7,0.56,1.29,5.26,26.03,0,Australia
0.1,24.5,24.8,64,13.7,0.58,1.29,7.91,26.85,2,Australia
0.12,24,24.3,66,13.7,0.25,1.49,5.19,24.48,0,Australia
0.1,24,24.2,66,13.7,0.35,1.59,6.89,26.13,0,Australia
0.13,23.4,23.5,63,13.7,0.35,1.59,5.01,25.24,0,Australia
0.13,23.3,23.5,62,13.7,0.53,1.54,6.33,26.69,-1,Australia
0.11,23.2,23.4,62,13.7,0.38,1.54,5.02,25.06,0,Australia
0.15,22.7,22.8,64,13.7,0.47,1.42,6.32,24.37,-1,Australia
0.14,23.4,23.9,64,13.7,0.69,0.99,10.33,24.18,-1,Australia
0.16,23.9,24.3,62,13.7,0.35,1.59,5.25,25.43,-1,Australia
0.15,23.7,23.9,63,13.7,0.33,1.39,7.22,23.9,1,Australia
0.17,24.2,24.7,61,13.7,0.33,1.17,16.96,22.78,1,Australia
0.13,23.5,23.9,63,13.7,0.36,1.42,5.65,24.54,0,Australia
0.13,23.3,23.8,63,13.7,0.32,1.29,12.01,23.14,-2,Australia
0.12,23.2,23.5,63,13.7,0.5,1.24,7.08,24.18,-2,Australia
0.12,23.2,23.5,63,13.7,0.5,1.39,5,25.33,0,Australia
0.17,23.4,23.8,62,13.7,0.45,1.39,5.68,24.5,0,Australia
0.15,24.6,25.7,57,13.7,0.5,1.19,5,25.45,0,Australia
0.15,24.6,25.7,57,13.7,0.6,1.34,8.93,27.33,1,Australia
0.1,23.1,23.7,62,13.7,0.27,1.59,5.08,24.3,1,Australia
0.13,23.7,24.2,48,13.7,0.29,1.54,5.34,24.32,-1,Australia
0.1,23.5,23.8,50,13.7,0.38,1.22,11.53,22.95,1,Australia
0.1,23.8,24,49,13.7,0.66,1.29,5.97,26.13,-1,Australia
0.14,24,24.4,47,13.7,0.52,0.99,21.15,23.25,1,Australia
0.13,23.4,23.8,49,13.7,0.44,1.49,5,25.19,0,Australia
0.1,24,24.2,48,13.7,0.4,1.49,5.45,25.28,0,Australia
0.17,23.7,24.1,48,13.7,0.37,1.09,34.39,21.86,-1,Australia
0.14,23.1,23.2,49,13.7,0.53,1.26,8.19,24.02,0,Australia
0.1,23.1,23.1,49,13.7,0.41,1.39,6.36,23.78,-1,Australia
0.1,23.3,23.5,48,13.7,0.84,1.54,13.7,28.76,-1,Australia
0.1,23.5,23.5,47,13.7,0.47,1.39,5.06,24.67,0,Australia
0.1,23,23.1,48,13.7,0.33,1.74,5.36,24.95,1,Australia
0.1,23.5,23.8,47,13.7,0.4,1.64,6.23,25.65,-1,Australia
0.11,24.1,24.6,45,13.7,0.41,1.24,6.46,24.08,0,Australia
0.1,23.5,23.7,46,13.7,0.66,1.42,6.92,26.54,-1,Australia
0.14,23.3,23.7,42,13.7,0.36,0.99,61.45,21.24,0,Australia
0.14,23.1,23.5,42,13.7,0.44,1.39,7.1,24.04,-2,Australia
0.13,23.8,25.8,40,13.7,0.44,1.24,5.79,24.72,-1,Australia
0.13,23.7,24.1,40,13.7,0.63,1.74,13.14,28.29,-1,Australia
0.14,23.1,23.7,41,13.7,0.45,1.74,6.49,26.22,0,Australia
0.12,22.9,23.3,42,13.7,0.36,1.51,6.18,23.87,0,Australia
0.12,22.8,23.3,41,13.7,0.34,1.19,28.89,21.77,1,Australia
0.1,22.9,23.1,42,13.7,0.61,1.14,9.82,23.53,1,Australia
0.13,23.4,23.8,40,13.7,0.83,0.99,8,24.71,1,Australia
0.14,22.2,22.2,37,13.7,0.98,1.24,5.03,26.14,-2,Australia
