Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,PPD,SET,Thermal sensation,Country
0.1,22.9,26.63333333,68.8,18,0.63,1.1,34,21.76,0,Brazil
0.1,23,26.63333333,64.2,18,0.63,1.1,34,21.76,0,Brazil
0.1,22.4,26.63333333,62.8,18,0.63,1.1,34,21.76,0,Brazil
0.1,22.8,26.63333333,64.8,18,0.66,1.1,34,21.76,-1,Brazil
0.1,22.4,26.63333333,64,18,0.66,1.1,34,21.76,0,Brazil
0.1,22.9,26.63333333,68.9,18,0.66,1.1,34,21.76,0,Brazil
0.1,22.5,26.63333333,62.7,18,0.66,1.1,34,21.76,0,Brazil
0.1,22.8,26.63333333,68.2,18,0.66,1.1,34,21.76,0,Brazil
0.1,22.8,26.63333333,64.5,18,0.59,1,34,21.76,0,Brazil
0.1,22.4,26.63333333,63.1,18,0.59,1,34,21.76,-1,Brazil
0.1,22.9,26.63333333,68.8,18,0.59,1,34,21.76,0,Brazil
0.1,23,26.63333333,63.3,18,0.59,1,34,21.76,0,Brazil
0.1,22.5,26.63333333,62.6,18,0.59,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,64.5,18,0.57,1.2,34,21.76,0,Brazil
0.1,22.4,26.63333333,63.9,18,0.57,1.2,34,21.76,0,Brazil
0.1,23,26.63333333,69,18,0.57,1.2,34,21.76,0,Brazil
0.1,22.9,26.63333333,62.9,18,0.57,1.2,34,21.76,0,Brazil
0.1,22.5,26.63333333,63.2,18,0.57,1.2,34,21.76,0,Brazil
0.1,22.9,26.63333333,64.5,18,0.62,1,34,21.76,0,Brazil
0.1,22.4,26.63333333,64,18,0.62,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,68.4,18,0.62,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,62.3,18,0.62,1,34,21.76,0,Brazil
0.1,22.5,26.63333333,63.2,18,0.62,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,63.8,18,0.57,1,34,21.76,0,Brazil
0.1,22.7,26.63333333,67.7,18,0.57,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,66,18,0.57,1,34,21.76,0,Brazil
0.1,22.5,26.63333333,63.1,18,0.57,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,62.5,18,0.57,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,63.3,18,0.59,1,34,21.76,-1,Brazil
0.1,22.4,26.63333333,65.1,18,0.59,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,68.2,18,0.59,1,34,21.76,-1,Brazil
0.1,22.6,26.63333333,62.3,18,0.59,1,34,21.76,-1,Brazil
0.1,22.5,26.63333333,63.2,18,0.59,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,63,18,0.61,1,34,21.76,0,Brazil
0.1,22.4,26.63333333,65.1,18,0.61,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,68,18,0.61,1,34,21.76,0,Brazil
0.1,22.5,26.63333333,62.9,18,0.61,1,34,21.76,0,Brazil
0.1,22.5,26.63333333,62.6,18,0.61,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,62.5,18,0.58,1.1,34,21.76,0,Brazil
0.1,22.5,26.63333333,66.4,18,0.58,1.1,34,21.76,0,Brazil
0.1,22.5,26.63333333,62.9,18,0.83,1.1,34,21.76,-2,Brazil
0.1,22.5,26.63333333,62.6,18,0.83,1.1,34,21.76,-1,Brazil
0.1,22.6,26.63333333,63.4,18,0.58,1.1,34,21.76,-1,Brazil
0.1,22.5,26.63333333,62.3,18,0.69,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,67.5,18,0.69,1,34,21.76,-1,Brazil
0.1,22.5,26.63333333,62.7,18,0.69,1,34,21.76,-1,Brazil
0.1,22.5,26.63333333,62.6,18,0.69,1,34,21.76,-1,Brazil
0.1,22.7,26.63333333,63.9,18,0.69,1,34,21.76,-1,Brazil
0.1,22.4,26.63333333,64,18,0.6,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,68.8,18,0.6,1,34,21.76,-1,Brazil
0.1,22.8,26.63333333,61.9,18,0.6,1,34,21.76,0,Brazil
0.1,22.4,26.63333333,63.2,18,0.6,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,64.8,18,0.6,1,34,21.76,-1,Brazil
0.1,22.4,26.63333333,64.7,18,0.52,1,34,21.76,1,Brazil
0.1,22.6,26.63333333,62.9,18,0.52,1,34,21.76,1,Brazil
0.1,22.8,26.63333333,67.1,18,0.52,1,34,21.76,1,Brazil
0.1,22.6,26.63333333,64.3,18,0.52,1,34,21.76,1,Brazil
0.1,22.6,26.63333333,64.3,18,0.52,1,34,21.76,1,Brazil
0.1,22.5,26.63333333,62.6,18,0.68,1.4,34,21.76,0,Brazil
0.1,22.9,26.63333333,65.7,18,0.68,1.4,34,21.76,0,Brazil
0.1,23,26.63333333,66.1,18,0.68,1.4,34,21.76,0,Brazil
0.1,23.1,26.63333333,67.7,18,0.68,1.4,34,21.76,0,Brazil
0.1,22.5,26.63333333,62.9,18,0.69,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,62.5,18,0.69,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,64.1,18,0.69,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,64.8,18,0.69,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,64.3,18,0.69,1,34,21.76,1,Brazil
0.1,22.4,26.63333333,63.1,18,0.62,1,34,21.76,-1,Brazil
0.1,22.6,26.63333333,64.3,18,0.63,1.2,34,21.76,0,Brazil
0.1,23.2,26.63333333,66.3,18,0.63,1.2,34,21.76,-1,Brazil
0.1,23,26.63333333,67.7,18,0.63,1.2,34,21.76,1,Brazil
0.1,23,26.63333333,67.1,18,0.63,1.2,34,21.76,0,Brazil
0.1,23.5,26.63333333,67.3,18,0.63,1.2,34,21.76,1,Brazil
0.1,22.6,26.63333333,64.3,18,0.62,1,34,21.76,-2,Brazil
0.1,23.2,26.63333333,66.4,18,0.62,1,34,21.76,-2,Brazil
0.2,22.9,26.63333333,67.7,18,0.87,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.3,18,0.62,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,66.4,18,0.87,1,34,21.76,-2,Brazil
0.1,22.6,26.63333333,64.3,18,0.52,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,66.8,18,0.52,1,34,21.76,0,Brazil
0.1,23.5,26.63333333,67.3,18,0.52,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,66.7,18,0.52,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,69.2,18,0.52,1,34,21.76,0,Brazil
0.1,21.8,26.63333333,74.4,18,0.52,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,64.3,18,0.6,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,67.9,18,0.6,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,68.8,18,0.6,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,67.4,18,0.6,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,67.3,18,0.6,1,34,21.76,0,Brazil
0.1,22.6,26.63333333,64.3,18,0.66,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,67.9,18,0.66,1,34,21.76,-2,Brazil
0.1,22.6,26.63333333,64.3,18,0.61,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,68,18,0.61,1,34,21.76,1,Brazil
0.1,23.2,26.63333333,69.2,18,0.61,1,34,21.76,1,Brazil
0.1,23.1,26.63333333,68,18,0.61,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,69,18,0.61,1,34,21.76,1,Brazil
0.1,22.6,26.63333333,64.3,18,0.58,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,68,18,0.58,1,34,21.76,0,Brazil
0.1,23,26.63333333,69,18,0.58,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,68.3,18,0.58,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,68.3,18,0.58,1,34,21.76,0,Brazil
0.2,23.2,26.63333333,70.5,18,0.57,1.1,34,21.76,1,Brazil
0.1,23.5,26.63333333,67.7,18,0.57,1.1,34,21.76,1,Brazil
0.1,23,26.63333333,69,18,0.57,1.1,34,21.76,1,Brazil
0.1,23,26.63333333,67.6,18,0.57,1.1,34,21.76,1,Brazil
0.1,23,26.63333333,67.3,18,0.57,1.1,34,21.76,1,Brazil
0.1,23.1,26.63333333,64.2,18,0.66,1.1,34,21.76,-1,Brazil
0.1,23.5,26.63333333,67.7,18,0.66,1.1,34,21.76,-1,Brazil
0.1,22.9,26.63333333,68.8,18,0.66,1.1,34,21.76,-2,Brazil
0.1,22.9,26.63333333,67.4,18,0.66,1.1,34,21.76,-1,Brazil
0.2,22.9,26.63333333,68.1,18,0.66,1.1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,69.5,18,0.6,1,34,21.76,0,Brazil
0.1,23.5,26.63333333,67.7,18,0.6,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,67.9,18,0.6,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,68,18,0.6,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,68.6,18,0.6,1,34,21.76,0,Brazil
0.1,23.4,26.63333333,69.3,18,0.5,1.2,34,21.76,-1,Brazil
0.1,23.6,26.63333333,67.3,18,0.5,1.2,34,21.76,-1,Brazil
0.1,23.1,26.63333333,67.6,18,0.5,1.2,34,21.76,1,Brazil
0.1,23.1,26.63333333,67.3,18,0.5,1.2,34,21.76,1,Brazil
0.1,22.9,26.63333333,66.4,18,0.5,1.2,34,21.76,-1,Brazil
0.1,23.4,26.63333333,68.3,18,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.7,18,0.66,1,34,21.76,-1,Brazil
0.1,23.1,26.63333333,67.6,18,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,67.2,18,0.66,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,67.1,18,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,67.9,18,0.77,1,34,21.76,-2,Brazil
0.1,23.3,26.63333333,67.3,18,0.77,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,68.9,18,0.77,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,67.1,18,0.58,1,34,21.76,0,Brazil
0.1,23.5,26.63333333,67.3,18,0.58,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,69.2,18,0.58,1,34,21.76,0,Brazil
0.1,23.5,26.63333333,67.9,18,0.58,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,68.7,18,0.58,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,67.1,18,0.66,1,34,21.76,-1,Brazil
0.1,23.5,26.63333333,67.3,18,0.66,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,69.2,18,0.66,1,34,21.76,0,Brazil
0.1,23.4,26.63333333,68.1,18,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,69.9,18,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,67.1,18,0.58,1.4,34,21.76,1,Brazil
0.1,23.3,26.63333333,67.3,18,0.58,1.4,34,21.76,1,Brazil
0.1,23.1,26.63333333,67.7,18,0.58,1.4,34,21.76,1,Brazil
0.1,23.5,26.63333333,67.5,18,0.58,1.4,34,21.76,1,Brazil
0.1,23.3,26.63333333,68.7,18,0.58,1.4,34,21.76,1,Brazil
0.1,23.2,26.63333333,66.8,18,1.01,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,67.5,18,1.01,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,66.8,18,0.59,1,34,21.76,-1,Brazil
0.2,23,26.63333333,67.7,18,0.59,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,67.2,18,0.59,1,34,21.76,-1,Brazil
0.1,23.5,26.63333333,67.5,18,0.59,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,68,18,0.59,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,66.8,18,0.59,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,67.3,18,0.59,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.1,18,0.59,1,34,21.76,-1,Brazil
0.1,23.5,26.63333333,67.3,18,0.59,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,68.7,18,0.59,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,66.3,18,0.6,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,67.3,18,0.6,1,34,21.76,-1,Brazil
0.1,23.1,26.63333333,67.9,18,0.6,1,34,21.76,-1,Brazil
0.1,23.5,26.63333333,67.7,18,0.6,1,34,21.76,-2,Brazil
0.1,23.2,26.63333333,66.3,18,0.98,1,34,21.76,-1,Brazil
0.2,23,26.63333333,67.7,18,0.98,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,66.4,18,0.57,1,34,21.76,-1,Brazil
0.2,23,26.63333333,67.7,18,0.57,1,34,21.76,0,Brazil
0.1,23,26.63333333,66.9,18,0.57,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,69.7,18,0.57,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,67.3,18,0.57,1,34,21.76,0,Brazil
0.25,23.2,26.63333333,66.4,18,0.59,1,34,21.76,-2,Brazil
0.25,23,26.63333333,67.7,18,0.59,1,34,21.76,-2,Brazil
0.25,23.3,26.63333333,68.7,18,0.59,1,34,21.76,-2,Brazil
0.25,23.3,26.63333333,69,18,0.59,1,34,21.76,-2,Brazil
0.25,22.1,26.63333333,66.3,18,0.59,1,34,21.76,-2,Brazil
0.25,23.2,26.63333333,72.3,18,0.59,1,34,21.76,-2,Brazil
0.1,23.2,26.63333333,66.4,18,0.66,1,34,21.76,-1,Brazil
0.2,23,26.63333333,67.7,18,0.66,1,34,21.76,-1,Brazil
0.1,22.9,26.63333333,67.2,18,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,67.2,18,0.66,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,66.4,18,0.57,1,34,21.76,0,Brazil
0.2,22.9,26.63333333,67.7,18,0.57,1,34,21.76,1,Brazil
0.1,22.9,26.63333333,67.2,18,0.57,1,34,21.76,0,Brazil
0.2,22.9,26.63333333,67.5,18,0.57,1,34,21.76,0,Brazil
0.1,22.8,26.63333333,66.8,18,0.57,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,66.8,18,0.65,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,68.8,18,0.65,1,34,21.76,1,Brazil
0.1,23.1,26.63333333,67.9,18,0.65,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,69,18,0.65,1,34,21.76,1,Brazil
0.1,22.8,26.63333333,66.8,18,0.65,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.7,18,0.44,1.3,34,21.76,0,Brazil
0.1,23.1,26.63333333,67.7,18,0.44,1.3,34,21.76,-2,Brazil
0.1,23.3,26.63333333,69.1,18,0.69,1.3,34,21.76,-1,Brazil
0.1,22.1,26.63333333,66.3,18,0.44,1.3,34,21.76,-1,Brazil
0.1,22.3,26.63333333,76,18,0.69,1.3,34,21.76,-1,Brazil
0.1,23.2,26.63333333,72.3,18,0.44,1.3,34,21.76,-1,Brazil
0.1,23,26.63333333,67.7,18,0.51,1,34,21.76,0,Brazil
0.1,23,26.63333333,66.9,18,0.51,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,67.3,18,0.51,1,34,21.76,1,Brazil
0.1,22.9,26.63333333,67.1,18,0.51,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,68.8,18,0.51,1,34,21.76,0,Brazil
0.2,23,26.63333333,67.7,18,0.58,1,34,21.76,-1,Brazil
0.1,23,26.63333333,66.8,18,0.58,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,67.3,18,0.58,1,34,21.76,-1,Brazil
0.1,23.1,26.63333333,67.7,18,0.58,1,34,21.76,-1,Brazil
0.1,23.1,26.63333333,68.8,18,0.58,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,69.1,18,0.6,1,34,21.76,0,Brazil
0.1,23.3,26.63333333,68.2,18,0.6,1,34,21.76,-1,Brazil
0.1,23.2,26.63333333,69.3,18,0.6,1,34,21.76,-1,Brazil
0.1,22.9,26.63333333,67.3,18,0.6,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,69.1,18,0.6,1,34,21.76,-1,Brazil
0.1,22.2,26.63333333,76.2,18,0.6,1,34,21.76,-1,Brazil
0.1,23,26.63333333,67.6,18,0.6,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,68.5,18,0.6,1,34,21.76,0,Brazil
0.1,22.9,26.63333333,68,18,0.6,1,34,21.76,-1,Brazil
0.1,22.7,26.63333333,64.4,18,0.6,1,34,21.76,0,Brazil
0.2,21.7,26.63333333,70.9,18,0.6,1,34,21.76,0,Brazil
0.1,22.3,26.63333333,76,18,0.6,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,72.3,18,0.6,1,34,21.76,0,Brazil
0.1,23.1,26.63333333,67.9,18,0.66,1,34,21.76,0,Brazil
0.1,21.8,26.63333333,73.5,18,0.66,1,34,21.76,0,Brazil
0.1,23.2,26.63333333,72.3,18,0.66,1,34,21.76,0,Brazil
0.1,23.4,26.63333333,67.4,18,0.66,1,34,21.76,0,Brazil
0.1,23,26.63333333,67.4,18,0.66,1,34,21.76,-1,Brazil
0.1,23.3,26.63333333,69.1,18,0.66,1,34,21.76,0,Brazil
0.1,21.9,26.63333333,74.8,18,0.66,1,34,21.76,0,Brazil
0.05,24.1,26.63333333,69.7,25,0.3,1,34,21.76,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.3,1,34,21.76,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.3,1,34,21.76,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.3,1,34,21.76,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.3,1,34,21.76,0,Brazil
0.05,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.05,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-2,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,14,23.28,1,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,1,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,14,23.28,0,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,14,23.28,1,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,14,23.28,-1,Brazil
0.06,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,1,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,1,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,13,23.28,1,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,13,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,2,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,13,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,13,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,13,23.28,-1,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1,12,23.28,-1,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1,13,23.28,-1,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.07,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.09,24.1,26.63333333,69.7,25,0.5,1,12,23.28,0,Brazil
0.1,24.1,26.63333333,69.7,25,0.5,1.2,5,24.93,0,Brazil
0.11,24.1,26.63333333,69.7,25,0.5,1.2,5,24.93,0,Brazil
0.05,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.05,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.06,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.09,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.12,24.8,26.63333333,73.2,25,0.5,1.2,5,25.98,0,Brazil
0.05,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.05,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.06,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,1,Brazil
0.09,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,1,Brazil
0.12,24.8,26.63333333,73.2,25,0.5,1.2,5,25.98,1,Brazil
0.07,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.11,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.07,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.1,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.11,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.07,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,1,Brazil
0.11,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.07,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.1,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.11,24.8,26.63333333,73.2,25,0.5,1.2,6,25.98,0,Brazil
0.23,25.9,26.63333333,66.7,25,0.5,1.2,6,25.67,0,Brazil
0.31,25.9,26.63333333,66.7,25,0.5,1.2,5,25.02,1,Brazil
0.16,25.9,26.63333333,66.7,25,0.5,1.2,7,26.53,0,Brazil
0.26,25.9,26.63333333,66.7,25,0.5,1.2,5,25.35,0,Brazil
0.22,25.9,26.63333333,66.7,25,0.5,1.2,6,25.83,0,Brazil
0.23,25.9,26.63333333,66.7,25,0.5,1.2,6,25.67,0,Brazil
0.31,25.9,26.63333333,66.7,25,0.5,1.2,5,25.02,0,Brazil
0.16,25.9,26.63333333,66.7,25,0.5,1.2,7,26.53,0,Brazil
0.26,25.9,26.63333333,66.7,25,0.5,1.2,5,25.35,0,Brazil
0.22,25.9,26.63333333,66.7,25,0.5,1.2,6,25.83,0,Brazil
0.23,25.9,26.63333333,66.7,25,0.3,1.2,7,23.77,0,Brazil
0.31,25.9,26.63333333,66.7,25,0.3,1.2,10,23.1,0,Brazil
0.16,25.9,26.63333333,66.7,25,0.3,1.2,5,24.67,0,Brazil
0.26,25.9,26.63333333,66.7,25,0.3,1.2,8,23.45,0,Brazil
0.22,25.9,26.63333333,66.7,25,0.3,1.2,6,23.94,0,Brazil
0.23,25.9,26.63333333,66.7,25,0.5,1.2,6,25.67,0,Brazil
0.31,25.9,26.63333333,66.7,25,0.5,1.2,5,25.02,0,Brazil
0.16,25.9,26.63333333,66.7,25,0.5,1.2,7,26.53,0,Brazil
0.26,25.9,26.63333333,66.7,25,0.5,1.2,5,25.35,0,Brazil
0.22,25.9,26.63333333,66.7,25,0.5,1.2,6,25.83,-1,Brazil
0.42,25.9,26.63333333,66.7,25,0.5,1.2,5,24.3,0,Brazil
0.76,25.9,26.63333333,66.7,25,0.5,1.2,7,23.15,-1,Brazil
1.61,25.9,26.63333333,66.7,25,0.5,1.2,15,21.91,0,Brazil
1.14,25.9,26.63333333,66.7,25,0.5,1.2,10,22.46,0,Brazil
1.42,25.9,26.63333333,66.7,25,0.5,1.2,13,22.1,0,Brazil
0.42,25.9,26.63333333,66.7,25,0.5,1.2,5,24.3,-1,Brazil
0.76,25.9,26.63333333,66.7,25,0.5,1.2,7,23.15,-2,Brazil
1.61,25.9,26.63333333,66.7,25,0.5,1.2,15,21.91,-2,Brazil
1.14,25.9,26.63333333,66.7,25,0.5,1.2,10,22.46,-1,Brazil
1.42,25.9,26.63333333,66.7,25,0.5,1.2,13,22.1,-1,Brazil
0.42,25.9,26.63333333,66.7,25,0.5,1.2,5,24.3,0,Brazil
0.76,25.9,26.63333333,66.7,25,0.5,1.2,7,23.15,0,Brazil
1.61,25.9,26.63333333,66.7,25,0.5,1.2,15,21.91,0,Brazil
1.14,25.9,26.63333333,66.7,25,0.5,1.2,10,22.46,0,Brazil
1.42,25.9,26.63333333,66.7,25,0.5,1.2,13,22.1,0,Brazil
0.42,25.9,26.63333333,66.7,25,0.5,1.2,5,24.3,0,Brazil
0.76,25.9,26.63333333,66.7,25,0.5,1.2,7,23.15,0,Brazil
